unit_id,azimuth_rf,elevation_rf,width_rf,height_rf,area_rf,p_value_rf,on_screen_rf,firing_rate_rf,fano_rf,time_to_peak_rf,lifetime_sparseness_rf,run_mod_rf,run_pval_rf
951867908,46.667,13.332999999999998,8.729312514925663,10.85863270607678,300.0,0.0,True,1.7039568172329076,0.30238095238095236,0.0665,0.6804752602212149,-0.04347826086956529,0.7996267626327712
951868026,90.0,25.0,1420.003450827052,1332.5302052003944,400.0,0.0,False,3.569098738798658,3.0424242424242416,0.0015,0.1506163908489139,0.6206896551724138,0.1244879789978588
951870245,60.0,50.0,946.2833644237423,55.17152409719016,100.0,0.294,False,0.2664488459379643,5.716666666666667,0.0745,0.6372087242900639,-0.9642857142857142,0.4366668940088986
