session_id,held_out_probe_id,held_out_area,template_x_px,template_y_px,observed_azimuth_deg,observed_elevation_deg,baseline_azimuth_deg,baseline_elevation_deg,baseline_vector_error_deg,selected_config,selected_method,selected_alpha,selected_length_px,hierarchical_azimuth_deg,hierarchical_elevation_deg,hierarchical_vector_error_deg,hierarchical_improvement_deg
715093703,810755797,VISam,274.19393214943796,50.74093801136161,59.84528213,3.0448364000000003,58.70030903364267,-3.9825843535532974,7.120084679191231,kernel_l25_a0.5,kernel,0.5,25.0,61.40837071159298,3.18683367249407,1.5695251317841663,5.550559547407064
715093703,810755801,VISp,253.81778513799492,240.02638077447952,48.90786289,-9.0498808,57.34815428166243,-0.92925600797515,11.71251748297605,kernel_l25_a0.5,kernel,0.5,25.0,57.22037155195614,-0.6752962562594613,11.799638406974761,-0.08712092399871096
715093703,810755803,VISl,67.37704610153247,247.8551313667659,26.658920000000002,22.3312447,32.267016652489005,2.645110917686484,20.469357863860893,kernel_l25_a0.5,kernel,0.5,25.0,39.54106039173446,2.8178842883404296,23.382060979042873,-2.91270311518198
715093703,810755805,VISrl,92.72058271682711,189.9527941171375,24.43637435,23.4105089,18.27941728317289,2.4741581011224048,21.822898641024175,kernel_l25_a0.5,kernel,0.5,25.0,19.713576120516645,-1.2074793308718141,25.06691380389206,-3.2440151628678855
715093703,810755807,VISrl,142.24103794187397,54.50766867778431,26.9052859,-16.6770915,35.75923177881773,-13.960576599412208,9.261307187981023,kernel_l25_a0.5,kernel,0.5,25.0,35.071066766427535,-11.401450821695446,9.721746845351188,-0.46043965737016457
755434585,760642621,VISam,262.9511210451114,65.98552614757449,57.76390234,-3.5604550999999995,56.039372349630185,-5.024321566314342,2.262058513585482,area_a0.5,area,0.5,,57.3906390814101,3.1928674090101445,6.76362996998773,-4.501571456402248
755434585,760642628,VISp,251.46486107999942,247.36045219058434,56.68944373,5.04235917,56.86638464949624,0.7868173968614466,4.259218692661765,area_a0.5,area,0.5,,57.77839946348097,0.30848601317107655,4.857507555776575,-0.59828886311481
755434585,760642631,VISl,54.101350757058924,275.8642604102059,66.897737,3.89504993,40.0,7.982805583632397,27.20658012328953,area_a0.5,area,0.5,,47.25149910363337,9.574521999976671,20.450698434876927,6.755881688412604
755434585,760642634,VISal,57.341236718401234,163.52617841411796,83.7324261,30.777219,45.50506422727092,3.9077645504190657,46.725782798864756,area_a0.5,area,0.5,,57.64543921699678,8.399232177768827,34.37012043694252,12.355662361922235
756029989,760640083,VISam,252.15512394039547,53.53038724500621,54.7702969,-2.5778870000000005,60.0,-7.073293597763515,6.896265293139858,kernel_l50_a0.25,kernel,0.25,50.0,61.01019215264423,-3.2880230027187745,6.280174034716667,0.6160912584231912
756029989,760640090,VISp,249.0341282191305,270.9527513318783,52.78058716,1.6656433699999997,60.0,7.649433978166289,9.376868976195407,kernel_l50_a0.25,kernel,0.25,50.0,60.38543441329984,7.535371475913123,9.60663363428462,-0.22976465808921276
756029989,760640094,VISl,64.2095140907575,287.23171531673614,41.907067229999996,33.9747546,39.70899438426326,15.01427871291193,19.08746107003268,kernel_l50_a0.25,kernel,0.25,50.0,44.47589540085675,15.504012040117331,18.64851760555911,0.4389434644735708
756029989,760640097,VISal,40.22331243871341,179.38624668574485,85.8704912,19.00898742,49.63187599766488,-2.1467828559456756,41.961933317609436,kernel_l50_a0.25,kernel,0.25,50.0,55.935889069671205,0.3582482154005686,35.2693985996227,6.692534717986739
756029989,760640104,VISrl,184.84648760772052,112.07015880777689,16.0407809,-8.795578599999999,19.888164399971814,-25.0,16.654898159539535,kernel_l50_a0.25,kernel,0.25,50.0,19.354180728514837,-24.267419911288005,15.822657551286394,0.8322406082531408
757216464,769322745,VISam,266.8863013879503,59.98675587087939,83.71328075,24.936242,57.572230800251376,-4.296237482844729,39.215970588399195,kernel_l25_a0.5,kernel,0.5,25.0,58.426859360449406,0.9325233345644195,34.86519204678646,4.350778541612733
757216464,769322749,VISp,227.00008667907622,287.7540807784609,50.608178416,15.29712688,49.90542388250455,13.126268471466199,2.281773469091601,kernel_l25_a0.5,kernel,0.5,25.0,51.34771103769407,12.374590697626314,3.014651926148866,-0.7328784570572648
757216464,769322751,VISl,68.36127086207284,300.24878970673785,74.02122779999999,19.734739474999998,37.86513426371186,19.858876499112547,36.15630663944496,kernel_l25_a0.5,kernel,0.5,25.0,46.71744876102305,23.135666886192098,27.514771615724424,8.64153502372054
757216464,769322753,VISal,86.48517668982869,160.83926664552035,22.3567782,37.30403785,23.554609548729832,5.0,32.326237970946025,kernel_l25_a0.5,kernel,0.5,25.0,38.81303024637552,11.130451557977814,30.91706407147629,1.4091738994697351
757216464,769322755,VISrl,145.86887429149905,60.998553860230345,36.1305134,1.0228201099999996,35.00015323337412,-14.094731950428308,15.15975245200444,kernel_l25_a0.5,kernel,0.5,25.0,33.55239737473471,-13.11783672951223,14.373755879816997,0.7859965721874431
768515987,773549842,VISam,272.4828596616686,69.99688509752986,54.05266153,-7.291166799999999,53.30529700914837,-3.172165294197791,4.1862545469463095,area_a0.5,area,0.5,,54.70790926054204,5.216987552877949,12.525305381658368,-8.339050834712058
768515987,773549848,VISp,253.94013938867272,255.32327153038491,58.721016765,-0.8666847999999998,59.96415357456392,3.441090510128305,4.483560777980352,area_a0.5,area,0.5,,60.79902774704219,3.073518739508715,4.454585679302278,0.028975098678073685
768515987,773549850,VISl,57.16213114567671,234.39952524805545,50.0952017406,-5.982632499999999,34.3214417007113,-5.0,15.80433713972357,area_a0.5,area,0.5,,42.12914006165945,-3.4708867070961142,8.35266458089007,7.451672558833501
768515987,773549852,VISal,48.87414934300472,177.75231819566912,70.3034155,18.363594025,50.0,0.03866265830893973,27.350169845168754,area_a0.5,area,0.5,,62.61998300247832,4.973473597854732,15.437955175392409,11.912214669776345
768515987,773549856,VISrl,154.7210302629658,57.84685942596255,37.832738649999996,-24.471012849999997,37.43645839417448,-15.0,9.479299681201255,area_a0.5,area,0.5,,36.42446512026949,-12.02557570172429,12.52486088330807,-3.045561202106816
774875821,792602650,VISam,291.3947663957706,109.00012439611346,39.4081412,11.06094377,35.0,0.0,11.906980554373947,area_a0.5,area,0.5,,36.25542318014624,7.874436875723922,4.4825725984059215,7.424407955968025
774875821,792602654,VISp,209.74178468900706,276.00009736385994,38.64665535,5.955944455,36.08864514260725,10.182145545680056,4.940059906518424,area_a0.5,area,0.5,,36.88141524895171,9.943784501943917,4.3610710673363995,0.5789888391820242
774875821,792602656,VISl,67.0000082245562,261.3420415418501,45.140278415,9.2372200195,34.999994011631784,7.171023981300433,10.348648890046672,area_a0.5,area,0.5,,43.089365866502625,8.547696754354488,2.1637200869707973,8.184928803075874
774875821,792602658,VISal,38.1936196411107,195.08409958750303,69.27696664999999,17.433437435000002,44.11634022436724,-5.0,33.70929007381064,area_a0.5,area,0.5,,56.77298209748052,-0.03196913491817188,21.479992000514954,12.229298073295688
774875821,792602660,VISrl,162.15837413348743,71.88789353507863,32.3924021,-19.1072245,35.36099803989851,-17.117086928411723,3.573962703810607,area_a0.5,area,0.5,,34.48920695939319,-14.45436746494146,5.103495782997046,-1.5295330791864394
778240327,792607545,VISam,274.9430506419651,125.24776244906344,27.3792129,17.96294729,45.0,-9.410113775170188,32.55421032832869,kernel_l50_a0.25,kernel,0.25,50.0,45.63736352670064,-5.383654643065175,29.638216648919542,2.9159936794091514
778240327,792607549,VISp,227.1861422244406,235.00012289419254,35.0535221,0.5184378899999995,38.70441656369389,-0.7275464748336019,3.8576556899807004,kernel_l50_a0.25,kernel,0.25,50.0,39.04770309964209,-0.8816020842451643,4.23244536732446,-0.37478967734375956
778240327,792607553,VISl,51.625038497302995,214.48847245137353,43.00186763,-4.902477899999999,36.3505875187025,-5.0,6.651995014950788,kernel_l50_a0.25,kernel,0.25,50.0,39.80295132080185,-4.656911800788164,3.2083279542989382,3.4436670606518494
778240327,792607557,VISal,53.1448041792832,202.34702873705996,65.34669009999999,8.099932899999999,40.577895395384374,-5.0,28.01966154513464,kernel_l50_a0.25,kernel,0.25,50.0,47.01983145554826,-2.6726005961577846,21.25843892903608,6.761222616098561
778240327,792607559,VISrl,169.62783592525514,72.2698688515423,21.14091075,-16.0063823,36.14683422627201,-19.0476908481894,15.311018811987054,kernel_l50_a0.25,kernel,0.25,50.0,35.61816544829896,-18.060045139124913,14.622189803727139,0.6888290082599156
781842082,792586876,VISam,288.5501414658098,92.1711344748536,35.854909899999996,4.3004224650000005,37.82274251827156,0.0,4.729270407896994,kernel_l25_a1,kernel,1.0,25.0,39.56329624747042,18.25692364342643,14.440777487570513,-9.711507079673519
781842082,792586881,VISp,234.6222860272999,269.98753969161555,51.13510262,2.72769025,50.0,7.813760060587075,5.2111960312481145,kernel_l25_a1,kernel,1.0,25.0,50.90297437358698,7.457655630134355,4.735657928952673,0.4755381022954417
781842082,792586883,VISal,67.76851333680185,201.9436772682591,40.02571088,-17.3067146,35.380604939420735,-2.708625778775147,15.319308288286868,kernel_l25_a1,kernel,1.0,25.0,64.03577715171039,7.754143328628869,34.706337785638596,-19.387029497351726
781842082,792586887,VISal,34.9398472101245,175.12474470709898,80.92349055,6.23468123,48.725815398694635,-3.050110810651781,33.50966499962567,kernel_l25_a1,kernel,1.0,25.0,77.13940527469065,10.327951839576496,5.574420656358452,27.935244343267218
