session_id,ecephys_probe_id,area,cells,ccf_span_mm,template_span_px,template_direction_x,template_direction_y,observed_delta_azimuth_deg,observed_delta_elevation_deg,predicted_delta_azimuth_deg,predicted_delta_elevation_deg,gradient_vector_error_deg,azimuth_sign_match,elevation_sign_match
757216464,769322755,VISrl,25,0.22552375343636177,27.67966169749002,-0.8336680694859802,-0.5522658326562663,32.84644314846891,4.155684432433939,-0.11947106696807452,2.5184733011416878,33.00654420486909,False,True
768515987,773549842,VISam,33,0.18063946109571388,26.7415151621371,-0.1074044283904121,0.9942154136615107,28.960023327278787,30.44378163367827,-11.077486673572764,-2.147881614023942,51.625756365596345,False,False
768515987,773549848,VISp,52,0.257231037306161,36.70964880209741,-0.2500691073907959,0.968227990469585,11.31010381493808,-12.22357093034062,-0.24467338762880786,10.0,25.04795363092243,False,False
768515987,773549850,VISl,45,0.4607844786045684,56.04610244396173,-0.6886463334288337,0.7250973917033654,5.0819660418471795,24.219373151021546,7.00537555096901,-3.577393517530136,27.86323278741514,True,False
768515987,773549852,VISal,40,0.4738649303226465,52.18190445232774,-0.9784036682930054,0.2067033184803537,12.482544293492186,4.010439505233585,13.518040780653635,-7.767922891939433,11.823792696679988,True,False
768515987,773549856,VISrl,32,0.4370797336389195,50.32455143111887,-0.9570307305217832,-0.28998651837101325,-43.71346148776515,-26.18626126877868,-3.599031154323484,8.819966942776356,53.24099486839081,True,False
774875821,792602650,VISam,33,0.16840607725954704,32.03952576604057,0.15303238462423463,0.9882211742602061,-31.082715318505215,-4.566880673086817,0.7336084742848996,-0.6612363526917725,32.05514806150638,False,True
774875821,792602654,VISp,68,0.19700066485651774,37.707737361205524,0.5625265017888639,0.8267792539639487,16.955699072869443,-4.51610550262931,19.17485302675332,7.684178790457491,12.400466971174067,True,False
774875821,792602656,VISl,42,0.2200813824516506,36.88910366031039,-0.09732771261728208,0.9952523882697735,-26.257444871716668,6.509269504809754,7.350079298003962,12.11309320319023,34.07152067138899,False,True
774875821,792602658,VISal,54,0.1708379499729661,23.161034809943708,-0.9539946762404089,-0.2998235442805608,7.543630709842626,21.51425109772571,6.797817766091789,-5.6197214258202175,27.144220413480504,True,False
774875821,792602660,VISrl,35,0.2179386747983592,41.070642342001136,0.594375005064542,0.8041880087109765,1.612303205065983,-8.953529314406259,-7.9997202264181695,-8.239104817891203,9.638537067865702,False,True
778240327,792607545,VISam,39,0.2276185998848761,26.63506955553629,-0.8219536376589798,-0.5695544026159141,27.861270474172205,9.241995017026447,2.6409575718973173,-3.5477620511812034,28.277943149253638,True,False
778240327,792607549,VISp,65,0.2903367844303232,39.99326356370341,-0.3033299069021412,0.9528856004677259,5.977859662021314,-4.678220153717777,-1.77233654825028,10.447414896507858,16.99559875292196,False,False
778240327,792607553,VISl,41,0.47065856927199956,59.445869722649405,-0.563348515739793,0.8262193714830053,-15.33478862222065,25.86930598352938,4.34357132299494,-1.5930872091621313,33.78492104480125,False,False
778240327,792607557,VISal,52,0.4911854937002633,52.28858523810573,-0.9908300044276827,0.13511440458307344,0.05311206108426911,16.741083759661578,15.459766257626733,-8.398914653890351,29.48532709272924,True,False
778240327,792607559,VISrl,14,0.4032188294364043,43.958045764693416,-0.9619606780968561,-0.2731879459189895,3.2665718594604702,21.048753870691346,0.0,10.408446313246941,11.13043739616856,False,True
781842082,792586876,VISam,38,0.23783171326089916,22.216918492853793,-0.5771189695596479,0.8166600853319637,-56.670926857499275,0.7879135627859529,-4.703959020861312,-1.866561075291474,52.03471900316519,True,False
781842082,792586881,VISp,53,0.3226665672295551,26.415171029755548,0.5697536106654794,0.8218155651565924,17.55273202567628,-0.6021244462289068,14.172864721974705,5.114170266837888,6.640747566145423,True,False
781842082,792586883,VISal,45,0.4600814302813675,44.34804006500307,-0.659495135037792,0.7517088311716742,9.41727989552671,-2.518902089122589,4.092178704146843,-8.043717803649084,7.673349423681563,True,True
781842082,792586887,VISal,44,0.2464446136674308,26.450425873528985,-0.9663258994624065,0.25732130892751753,-18.390271431095947,12.437977968063242,2.3047006088718334,-7.516767556940708,28.748456249035588,False,False
781842082,792586891,VISrl,30,0.4479225400725463,44.249139163458395,-0.9758604976105287,-0.21839480122780225,17.547496235607323,1.8326439060507294,-0.4451036115892819,11.32159481044066,20.341431575168492,False,True
786091066,792623916,VISam,61,0.2364476437611036,24.00020682465275,-0.018681461725608927,0.9998254862663756,-20.785947805173134,-12.438210585792843,2.403175199984389,-1.5565775756580198,25.61533452281234,False,True
786091066,792623921,VISp,68,0.2024378356448941,29.56891810809908,0.8040340390163782,0.5945832692760614,1.0892015578772505,2.782214660043993,19.04451976921922,2.833684491701397,17.955391981633806,True,True
786091066,792623925,VISal,53,0.2638277903036606,25.955410670417493,-0.5440353576324488,0.8390622918745267,-2.642275875197802,-28.580489449377563,-8.16687747305594,-4.902874084907819,24.31359068839546,True,True
786091066,792623928,VISal,57,0.20499508366702807,27.438560465147606,-0.9972965111864338,0.07348243855076678,6.023984753152348,14.087497597361299,14.051936119904688,-5.133232027792081,20.829893193921798,True,False
786091066,792623931,VISrl,31,0.3544767571185211,53.72741655152007,-0.9472734406071135,-0.3204263233886404,1.513487332815095,-0.6829385050895329,1.9170418160418734,5.126512498681196,5.823450625371968,True,False
794812542,810758777,VISam,37,0.1538111631374054,26.57832457112564,0.13793671154970963,0.9904410449930133,-45.90829743240396,-25.546686797967798,-6.093740764011137,2.6275204833871784,48.774838581315876,True,False
794812542,810758781,VISp,57,0.21995065800048377,33.62080858194244,-0.20519973460741142,0.9787201177645467,22.11127163753581,-19.448332942645553,2.238533013603174,9.228651270449907,34.88975729312645,True,False
