session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
781842082,950996794,HVA,VISam,evaluation,aperture,20,0,300,38.885126,85.224862,-30.7572287,-7.63425281,11.803077,7.08440505,364.169823,0.658159433,0.591789327,37,False,9.24277134,-34.6608649,-8.31357635,21.4086462,2,27.1565159,10.7043231,186.476681,0.655176894,0.593745597,20,-0.00195626926,0.00298253934,True,False,"[0.0903349472956941, 0.24776056667645935, 0.21779862784063872, 0.1200773666908237, -30.757228659941383, -7.634252811162475, 11.803077032181893, 7.0844050491748884]","[0.09027289123275103, 0.22655148586214655, 0.2618577858672473, 0.10626741215592754, -34.66086485839067, -8.31357634942985, 21.408646247574634, 2.000000000000059, 0.4739706160250581]",3.63715046
781842082,950996794,HVA,VISam,evaluation,point,20,0,300,38.885126,85.224862,-30.3808297,-7.46284836,11.433398,8.53452403,424.971647,0.658532325,0.592959931,24,False,9.61917027,-32.1594562,-8.43301942,21.3376561,5.62765749,28.5181292,3.79156979,522.973519,0.655388669,0.593830505,23,-0.000870573899,0.00314365571,False,False,"[0.09098219673667289, 0.2710675071605261, 0.2254872608025756, 0.13524587738905353, -30.38082972659736, -7.462848364223431, 11.433397993913022, 8.534524031389333]","[0.0901445942985613, 0.26279378497366207, 0.27707939379034546, 0.1188752387641608, -32.15945621330026, -8.433019419513037, 21.337656107201553, 5.6276574915414885, 0.49773525072497016]",0.231682548
781842082,950996816,HVA,VISam,evaluation,aperture,40,5,600,86.327657,78.957539,-15.7767272,-6.11599189,4.99223016,2,43.4840439,1.17836838,1.25774827,17,True,24.2232728,-15.9438249,-5.62697194,4.89455092,2.00000035,-29.3474703,2.44727503,42.6332315,1.17787964,1.25932558,25,-0.00157730559,0.0004887433,True,False,"[1.0964374644359174, 0.6999495902821181, 0.7431055098532016, 1.1775685822512532, -15.776727173772112, -6.115991892157912, 4.992230164483936, 2.0000000000000004]","[1.096317414964955, 0.7148933631663672, 0.7870871904917316, 1.1880404676917016, -15.943824901034436, -5.626971942607911, 4.8945509204492055, 2.0000003496368324, -0.5122099835064589]",4.18017486
781842082,950996816,HVA,VISam,evaluation,point,40,5,600,86.327657,78.957539,-16.1969418,-5.357993,6.58479431,2.62742514,75.3490695,1.17786077,1.2571022,31,False,23.8030582,-15.069814,-5.37954449,3.28848457,2.72295349,19.8099965,1.20769032,38.9979125,1.17706282,1.261161,25,-0.0040588031,0.000797953771,False,False,"[1.0980766569754246, 4.414961261706779, 4.060746650458075, 7.290276715132464, -16.19694176059305, -5.357992997216867, 6.5847943092800225, 2.6274251378685927]","[1.1012205247086793, 9.340623151732949, 8.641457131038253, 13.773720490180278, -15.069813979767183, -5.379544490238435, 3.2884845677793937, 2.722953487750063, 0.34574966413680497]",0.525503926
781842082,950996824,HVA,VISam,evaluation,aperture,29.091,-4.091,2200,50.74587,65.181999,-20.4514032,-4.40560974,18.9586662,20.9446892,1729.36646,4.09538205,4.11307377,19,False,19.5485968,-20.2527277,-4.38311077,21.1951767,18.4947406,65.0539298,1.14601103,1707.22443,4.09518688,4.11221181,13,0.000861956377,0.000195169651,False,False,"[0.8288560388318166, 0.8832805289421591, 0.7850978139886905, 1.377607955813202, -20.451403230993773, -4.405609735545831, 18.958666240340058, 20.944689202041374]","[0.8300248550346158, 0.8801552024186751, 0.7856410221891454, 1.3913093808563095, -20.252727664968333, -4.383110770635602, 21.195176704181172, 18.49474061584544, 1.1354052663979832]",1.81722177
781842082,950996824,HVA,VISam,evaluation,point,29.091,-4.091,2200,50.74587,65.181999,-20.4541503,-4.40551171,19.6427431,21.5537829,1843.87285,4.09538928,4.11307108,20,False,19.5458497,-20.2581546,-4.38226565,21.7962709,19.1809738,65.008809,1.1363485,1820.78295,4.09519144,4.11220664,13,0.000864440124,0.000197842163,False,False,"[0.8285649924042143, 0.8834984767961384, 0.7853837087943101, 1.3775547534791377, -20.454150277921062, -4.405511705593399, 19.64274310473159, 21.55378285554593]","[0.8298576441583081, 0.8805900014676274, 0.7861314865015819, 1.3913887869808972, -20.258154597872014, -4.382265646577265, 21.796270856805485, 19.180973794068205, 1.134617760259319]",0.130788681
781842082,950996898,HVA,VISam,evaluation,aperture,30,5,200,9.7379618,7.4594869,-19.8538559,-7.23537405,2.16589578,6.65490152,62.7746815,0.37829583,0.43717276,14,False,20.1461441,-19.8228384,-6.97954232,6.51990919,2,-83.0596373,3.25995459,56.7906544,0.378340406,0.439256201,15,-0.00208344169,-4.45759538e-05,True,False,"[0.028224191395111183, 1.2101629669186216, 0.5062164527821039, 0.3815257425873533, -19.853855911620595, -7.235374051565922, 2.1658957828156566, 6.654901516345796]","[0.02858066740299076, 1.226585953779474, 0.4940322556118809, 0.3809663853799832, -19.822838389496034, -6.979542317574818, 6.519909193628916, 2.000000002589095, -1.4496641468823879]",2.42421268
781842082,950996898,HVA,VISam,evaluation,point,30,5,200,9.7379618,7.4594869,-19.821687,-7.19670574,6.4624019,9.13021794,256.968824,0.377542215,0.436435458,9,False,20.178313,-19.7995029,-7.06236908,9.21540534,6.41841872,-80.3975403,1.43577503,257.601162,0.377000237,0.437566842,11,-0.00113138331,0.000541978224,False,False,"[0.026299797437858177, 1.197337111299803, 0.5012768903511026, 0.38625295638415935, -19.821687018100114, -7.196705743855332, 6.462401897800807, 9.130217936154022]","[0.026263129563949182, 1.204828879248363, 0.49278199896801705, 0.3860279125632876, -19.799502853516053, -7.062369081384007, 9.215405336476763, 6.4184187194277, -1.4032017882492833]",0.115458782
781842082,950996987,HVA,VISam,calibration,aperture,30,-12.857,700,64.992811,49.161805,-19.6896923,-23.0370738,14.4199784,8.62635898,541.748187,2.21052263,2.32657085,12,False,16.9629262,-19.7343212,-22.9933678,14.6331223,8.78332538,-4.40002072,1.66601164,559.759282,2.21051498,2.32591826,14,0.000652586774,7.64761864e-06,False,False,"[0.3935889884131009, 0.9859115763616993, 1.1307762266480106, 0.8740019572560755, -19.68969227349997, -23.03707379701236, 14.41997839852904, 8.626358983098537]","[0.3923460521440708, 0.9701127303458351, 1.125214195102645, 0.8625677417403687, -19.734321207278374, -22.993367826185185, 14.633122317652491, 8.783325379239052, -0.07679484876018061]",1.88346271
781842082,950996987,HVA,VISam,calibration,point,30,-12.857,700,64.992811,49.161805,-19.6437017,-23.0525984,15.2707491,10.0635302,669.292605,2.21036648,2.32659058,12,False,16.9474016,-19.689888,-23.0019573,15.4509946,10.2120655,-3.79012405,1.51301366,687.187678,2.21039913,2.32599333,9,0.000597252904,-3.26545557e-05,False,False,"[0.3933635650119254, 0.9949098005056474, 1.1382131870129313, 0.8808020761518133, -19.64370174111434, -23.052598443814297, 15.270749071560266, 10.063530241983234]","[0.39211824631186076, 0.9783318083743474, 1.1313687724244839, 0.8688517622427789, -19.68988803240948, -23.001957268297215, 15.450994610980294, 10.212065534054542, -0.06615014379868711]",0.122706934
