ecephys_session_id,ecephys_probe_id,baseline_dispersion_deg2,candidate_dispersion_deg2,improvement_deg2
754829445,760640033,582.4151196627155,582.4151196627155,0.0
754829445,760640037,665.337086739716,665.337086739716,0.0
754829445,760640039,338.28095274679566,338.28095274679566,0.0
754829445,760640043,702.3400072534414,702.3400072534414,0.0
754829445,760640049,449.02990558852974,449.02990558852974,0.0
755434585,760642621,830.174000061958,803.4879428668673,26.68605719509071
755434585,760642624,489.3255110492709,488.09918949273344,1.2263215565374708
755434585,760642628,166.95196627698488,166.61795623166088,0.3340100453239927
755434585,760642631,905.6802983486318,911.5898351540537,-5.909536805421908
755434585,760642634,466.67271140534206,456.4380746059615,10.234636799380553
756029989,760640083,695.1215030500421,703.7961298084514,-8.674626758409318
756029989,760640087,555.6990459470765,559.0360909472178,-3.337045000141302
756029989,760640090,124.07376390752832,124.3550115163535,-0.28124760882518274
756029989,760640094,422.50413873485724,416.6069127851279,5.897225949729318
756029989,760640097,589.5399488325315,585.7852170306155,3.754731801916023
756029989,760640104,845.8490976220328,854.0707875801061,-8.221689958073284
757216464,769322745,792.3574128496195,803.122756506255,-10.765343656635423
757216464,769322749,285.5603795707598,286.43642874027944,-0.8760491695196606
757216464,769322751,415.27084101967245,402.9298041809486,12.341036838723824
757216464,769322753,434.94823663809416,392.79781147258274,42.15042516551142
757216464,769322755,538.229792131775,537.2284484415496,1.001343690225326
757970808,769322852,633.3392879555928,636.6269052407544,-3.2876172851615593
757970808,769322856,226.53073351397444,225.74436226825702,0.7863712457174188
757970808,769322860,736.6207914974901,739.1419217675642,-2.5211302700740816
757970808,769322862,513.5120282570489,500.36373875955655,13.148289497492328
758798717,770930067,960.729576013786,960.5319513079656,0.1976247058203171
758798717,770930071,464.2191762639636,462.757265415848,1.4619108481156218
758798717,770930073,230.03875484443552,234.1510558893115,-4.112301044875977
758798717,770930077,611.6242229856202,615.0824659980419,-3.45824301242169
759883607,769322785,360.54132379365325,364.5080485798727,-3.9667247862194586
759883607,769322789,346.4038286087553,330.4502370129138,15.953591595841488
759883607,769322793,208.8914988236445,211.49298631825235,-2.601487494607852
759883607,769322797,716.2029264017307,756.1584069711182,-39.95548056938753
760345702,810753195,480.4563115342537,440.84017214670723,39.61613938754647
760345702,810753197,193.7566681443193,195.88625718173293,-2.1295890374136377
760345702,810753199,161.5556621410721,170.10469292907857,-8.549030788006462
760345702,810753201,482.63686609498257,513.5216582234285,-30.88479212844595
760345702,810753203,505.9590866107103,527.3910616574793,-21.431975046769026
761418226,768908579,824.2055703794108,824.2055703794108,0.0
761418226,768908582,582.8412198083505,582.8412198083505,0.0
761418226,768908585,251.61556981745736,251.61556981745736,0.0
761418226,768908587,889.6926364853614,889.6926364853614,0.0
761418226,768908589,878.0517745083946,878.0517745083946,0.0
761418226,768908591,296.2761823315487,296.2761823315487,0.0
762602078,768909178,573.9267572388073,583.2016463313523,-9.274889092544981
762602078,768909182,266.6943421981815,274.74087191727114,-8.04652971908962
762602078,768909188,370.9981568675358,362.17880766682185,8.81934920071393
763673393,773463013,707.5913651862927,692.4569295192782,15.134435667014486
763673393,773463015,349.7022735804679,346.0104428003278,3.6918307801400942
763673393,773463017,332.25514754536323,342.272127361408,-10.016979816044795
763673393,773463019,763.770868093657,742.2386514279921,21.53221666566492
763673393,773463026,450.26196593853587,450.5470779093337,-0.2851119707978569
766640955,773592315,711.1534947599654,727.082644292157,-15.929149532191673
766640955,773592320,292.6396935045574,301.8898017021172,-9.250108197559825
766640955,773592324,571.5274625578948,600.8337167149756,-29.306254157080843
766640955,773592328,804.9529948309125,805.4967935374468,-0.5437987065342895
766640955,773592330,309.7584583721845,299.0994464303957,10.659011941788833
767871931,773462985,638.9395198373464,620.9375832624414,18.001936574905017
767871931,773462990,388.92015326450854,392.9789483204296,-4.058795055921053
767871931,773462993,202.66001203409826,208.6423335345082,-5.982321500409938
767871931,773462997,553.7895845952135,549.970382030596,3.819202564617399
767871931,773462999,641.5276850715885,612.79959723777,28.728087833818563
768515987,773549842,841.4069839939617,835.1386034733249,6.268380520636811
768515987,773549848,286.58053919080027,292.3486591636488,-5.768119972848524
768515987,773549850,495.80855091403055,488.7315594084862,7.076991505544356
768515987,773549852,686.7805003855484,695.739882275746,-8.95938189019762
768515987,773549856,720.6278771446615,666.316512492177,54.311364652484485
771160300,773621937,732.3765678097436,724.4142900411103,7.962277768633271
771160300,773621939,424.6880379464791,424.9034207546106,-0.21538280813149413
771160300,773621942,162.5300448871613,162.88985023921634,-0.35980535205504793
771160300,773621948,1407.9383984443077,1410.697415819374,-2.759017375066378
771990200,773654723,561.556091950957,577.3195845950567,-15.763492644099642
771990200,773654726,931.2124131664086,928.9918117813273,2.220601385081295
771990200,773654728,163.0581789344585,162.50865191029933,0.5495270241591754
771990200,773654732,840.9614785691359,848.5514203039935,-7.589941734857575
771990200,773654734,497.6516692008813,415.8948443738223,81.756824827059
773418906,792676154,527.2388904885204,532.7811435439094,-5.542253055388983
773418906,792676158,171.14115643495902,170.75069532435344,0.3904611106055711
773418906,792676160,866.9161770190084,839.6867459207992,27.229431098209147
773418906,792676162,1554.2355472696565,1546.2450904706195,7.99045679903702
773418906,792676164,592.2352232014655,593.0570860547742,-0.821862853308744
774875821,792602650,478.06366269883245,485.9783399694898,-7.914677270657364
774875821,792602654,116.86075486912216,116.5260763905965,0.33467847852566024
774875821,792602656,239.2734119730616,240.15739949733188,-0.8839875242702817
774875821,792602658,441.02908776752173,443.66719522136873,-2.638107453846999
774875821,792602660,235.0215765127635,235.0576299752878,-0.03605346252430763
778240327,792607545,669.1565527966579,658.4154061113737,10.741146685284207
778240327,792607547,591.635981568863,587.5638799987885,4.072101570074551
778240327,792607549,212.1834000017932,219.52009418071677,-7.33669417892358
778240327,792607553,672.2487572776004,673.2581082680526,-1.0093509904522762
778240327,792607557,405.7047476690556,461.20455092680356,-55.49980325774794
778240327,792607559,193.04261011074678,178.38000303538578,14.662607075360995
778998620,792626841,718.3300193393887,723.313701798008,-4.983682458619228
778998620,792626844,430.48183699977267,428.10302141367134,2.378815586101325
778998620,792626847,183.32449448111177,183.85666631876205,-0.5321718376502815
778998620,792626851,1562.8004989972421,1561.4078682661218,1.3926307311203345
778998620,792626853,1288.359941322482,1286.4422654331552,1.9176758893268016
778998620,792626855,779.063635492916,775.8363039542738,3.2273315386421473
779839471,792645490,957.49278648986,957.49278648986,0.0
779839471,792645493,1664.7924438865225,1664.7924438865225,0.0
