ecephys_session_id,ecephys_probe_id,baseline_dispersion_deg2,candidate_dispersion_deg2,improvement_deg2
715093703,810755797,601.4169666021988,596.0381435013492,5.378823100849672
715093703,810755801,147.89117384518792,147.94365499627796,-0.05248115109003493
715093703,810755803,288.95182467982875,277.76392664647926,11.187898033349484
715093703,810755805,276.4191149332415,266.2376430238454,10.181471909396066
715093703,810755807,357.8279224118561,349.29245972749385,8.535462684362244
719161530,729445648,418.0247083471322,379.02833639371784,38.99637195341438
719161530,729445650,327.3590955899875,329.9301574498364,-2.5710618598488963
719161530,729445652,212.8114594091881,226.66481781364223,-13.853358404454127
719161530,729445654,358.7968219025864,304.38741210236225,54.409409800224125
719161530,729445656,374.81974249103206,369.645859448036,5.173883042996067
719161530,729445658,108.1467104413186,123.37671096543383,-15.230000524115226
721123822,760213137,407.29529692773633,423.11033670226374,-15.815039774527406
721123822,760213145,270.6755168821936,274.50116521607936,-3.825648333885738
721123822,760213147,537.3627681222201,541.5877964191593,-4.225028296939172
721123822,760213150,987.3951538901265,1153.351861391305,-165.95670750117847
721123822,760213153,370.63982640825566,371.35907442134305,-0.7192480130873946
744228101,757904513,205.8581608830573,210.6323622940926,-4.774201411035278
744228101,757904516,471.78807396875544,533.4117890171641,-61.623715048408656
744228101,757904520,1091.180200364114,1468.0441787930304,-376.8639784289164
744228101,757904522,361.6310583102665,364.1427237738675,-2.511665463600991
750749662,769322802,471.61014016094424,501.057864912222,-29.447724751277747
750749662,769322804,637.0317011571511,644.002810235616,-6.971109078464906
750749662,769322806,202.08189743820776,201.38075730130276,0.7011401369049963
750749662,769322808,330.6728686087908,274.73041553820013,55.94245307059066
750749662,769322810,301.0042637265346,339.42891187995826,-38.424648153423675
750749662,769322812,386.47693066203493,390.5111610867628,-4.034230424727866
751348571,757984813,609.3395873296155,593.0284826180167,16.311104711598773
751348571,757984818,794.943373276239,814.9498607650148,-20.00648748877586
751348571,757984820,252.45000901171838,257.00685529996525,-4.556846288246874
751348571,757984822,326.3649918451612,288.98374664603006,37.38124519913117
751348571,757984826,605.7172632641822,718.1697245456171,-112.45246128143492
751348571,757984830,940.1003501524619,929.3465958349709,10.75375431749103
754312389,756781553,551.9597031534574,548.3969110458562,3.56279210760124
754312389,756781555,495.2480404036226,491.9693090004575,3.278731403165125
754312389,756781557,254.67638007616787,241.42076340751797,13.255616668649907
754312389,756781559,529.4318924849358,490.9185192881294,38.51337319680641
754312389,756781561,561.5649474019393,583.4194130181089,-21.85446561616959
754312389,756781563,915.9493076556661,903.6726132063887,12.27669444927733
754829445,760640033,582.4151196627155,566.3622051680633,16.052914494652214
754829445,760640037,665.337086739716,674.065020827772,-8.727934088055918
754829445,760640039,338.28095274679566,333.31647566840854,4.9644770783871195
754829445,760640043,702.3400072534414,688.1665261390699,14.173481114371498
754829445,760640049,449.02990558852974,437.45081219368984,11.579093394839902
755434585,760642621,830.174000061958,704.9462086617986,125.2277914001595
755434585,760642624,489.3255110492709,490.40871611004616,-1.0832050607752421
755434585,760642628,166.95196627698488,170.33832178110114,-3.386355504116267
755434585,760642631,905.6802983486318,919.0305105616256,-13.350212212993824
755434585,760642634,466.67271140534206,487.85815467043597,-21.18544326509391
756029989,760640083,695.1215030500421,676.9007594315048,18.220743618537313
756029989,760640087,555.6990459470765,536.6592199023743,19.03982604470218
756029989,760640090,124.07376390752832,123.87470059462652,0.19906331290179935
756029989,760640094,422.50413873485724,456.4809273073612,-33.97678857250395
756029989,760640097,589.5399488325315,590.8632627198205,-1.3233138872889185
756029989,760640104,845.8490976220328,864.5645540637413,-18.71545644170851
757216464,769322745,792.3574128496195,786.6922724976558,5.665140351963714
757216464,769322749,285.5603795707598,286.76335889312685,-1.2029793223670708
757216464,769322751,415.27084101967245,371.6772201725274,43.59362084714502
757216464,769322753,434.94823663809416,475.7576337706123,-40.80939713251814
757216464,769322755,538.229792131775,543.045961180181,-4.8161690484060955
757970808,769322852,633.3392879555928,633.8315300038747,-0.4922420482819234
757970808,769322856,226.53073351397444,229.75329610611746,-3.2225625921430208
757970808,769322860,736.6207914974901,735.3817450150307,1.2390464824594574
757970808,769322862,513.5120282570489,494.776568375925,18.73545988112386
758798717,770930067,960.729576013786,891.5069903132812,69.22258570050474
758798717,770930071,464.2191762639636,455.02794756882116,9.191228695142456
758798717,770930073,230.03875484443552,241.83982704908954,-11.80107220465402
758798717,770930077,611.6242229856202,590.0636980839647,21.560524901655526
759883607,769322785,360.54132379365325,373.52157018218816,-12.980246388534908
759883607,769322789,346.4038286087553,329.67768915468275,16.726139454072552
759883607,769322793,208.8914988236445,213.3821940279229,-4.49069520427841
759883607,769322797,716.2029264017307,744.0638551875379,-27.860928785807232
760345702,810753195,480.4563115342537,449.1998466783047,31.25646485594899
760345702,810753197,193.7566681443193,194.44341899858685,-0.686750854267558
760345702,810753199,161.5556621410721,174.29053334772624,-12.734871206654134
760345702,810753201,482.63686609498257,594.6769060450016,-112.04003995001904
760345702,810753203,505.9590866107103,521.1987017443191,-15.239615133608822
761418226,768908579,824.2055703794108,818.5622083040453,5.6433620753655305
761418226,768908582,582.8412198083505,533.2648010817816,49.57641872656893
761418226,768908585,251.61556981745736,252.71975256623554,-1.104182748778186
761418226,768908587,889.6926364853614,868.5078843378494,21.184752147511972
761418226,768908589,878.0517745083946,898.890178818206,-20.83840430981138
761418226,768908591,296.2761823315487,287.20210705943333,9.074075272115351
762602078,768909178,573.9267572388073,574.5148407262054,-0.5880834873980803
762602078,768909182,266.6943421981815,282.3950841621016,-15.700741963920109
762602078,768909188,370.9981568675358,430.17393189001416,-59.175775022478376
763673393,773463013,707.5913651862927,691.5917635818594,15.999601604433337
763673393,773463015,349.7022735804679,346.8693680590052,2.832905521462692
763673393,773463017,332.25514754536323,334.1533158974453,-1.8981683520820525
763673393,773463019,763.770868093657,779.938155157668,-16.16728706401102
763673393,773463026,450.26196593853587,442.9003255335125,7.3616404050233655
766640955,773592315,711.1534947599654,690.2190857126653,20.93440904730005
766640955,773592320,292.6396935045574,306.00740964854714,-13.367716143989753
766640955,773592324,571.5274625578948,602.2474743941495,-30.7200118362548
766640955,773592328,804.9529948309125,833.739196794374,-28.786201963461508
766640955,773592330,309.7584583721845,325.7753226079345,-16.016864235750006
767871931,773462985,638.9395198373464,606.6729190294085,32.26660080793795
767871931,773462990,388.92015326450854,393.8597364810082,-4.9395832164996705
767871931,773462993,202.66001203409826,204.36652890405267,-1.706516869954413
767871931,773462997,553.7895845952135,557.0807115202416,-3.291126925028152
767871931,773462999,641.5276850715885,626.041044887448,15.48664018414047
768515987,773549842,841.4069839939617,838.6305361364367,2.7764478575249996
768515987,773549848,286.58053919080027,297.9386177267871,-11.358078535986806
768515987,773549850,495.80855091403055,480.16422710863844,15.644323805392105
768515987,773549852,686.7805003855484,697.0680019117984,-10.287501526250026
768515987,773549856,720.6278771446615,737.565065611895,-16.937188467233455
771160300,773621937,732.3765678097436,700.2787123985888,32.0978554111548
771160300,773621939,424.6880379464791,432.39027734117064,-7.70223939469156
771160300,773621942,162.5300448871613,166.83670654928935,-4.30666166212805
771160300,773621948,1407.9383984443077,1393.2445546404847,14.693843803823029
771990200,773654723,561.556091950957,552.3690230047505,9.187068946206523
771990200,773654726,931.2124131664086,931.1874484625429,0.02496470386574856
771990200,773654728,163.0581789344585,163.98966742008344,-0.931488485624925
771990200,773654732,840.9614785691359,804.0684454088154,36.893033160320556
771990200,773654734,497.6516692008813,334.8021997764146,162.8494694244667
773418906,792676154,527.2388904885204,531.1896362634675,-3.9507457749471087
773418906,792676158,171.14115643495902,171.9547001033711,-0.8135436684120805
773418906,792676160,866.9161770190084,835.1460791510723,31.7700978679361
773418906,792676162,1554.2355472696565,1540.3339349357252,13.901612333931325
773418906,792676164,592.2352232014655,593.0910404231115,-0.8558172216460207
774875821,792602650,478.06366269883245,496.1407015530402,-18.07703885420773
774875821,792602654,116.86075486912216,117.66013511547318,-0.7993802463510207
774875821,792602656,239.2734119730616,245.6672835153713,-6.393871542309711
774875821,792602658,441.02908776752173,438.9760103051966,2.0530774623251205
774875821,792602660,235.0215765127635,230.87655072290488,4.145025789858607
778240327,792607545,669.1565527966579,636.8546150023604,32.30193779429749
778240327,792607547,591.635981568863,579.9094127977331,11.726568771129905
778240327,792607549,212.1834000017932,224.64068436063994,-12.45728435884675
778240327,792607553,672.2487572776004,629.7923493229343,42.45640795466602
778240327,792607557,405.7047476690556,434.4139032262048,-28.709155557149188
778240327,792607559,193.04261011074678,188.10627994133094,4.9363301694158395
778998620,792626841,718.3300193393887,666.0085542288004,52.32146511058829
778998620,792626844,430.48183699977267,422.17799982160835,8.303837178164315
778998620,792626847,183.32449448111177,183.69054337027183,-0.36604888916005507
778998620,792626851,1562.8004989972421,1677.2469886936447,-114.44648969640252
778998620,792626853,1288.359941322482,1249.3519455502858,39.00799577219618
778998620,792626855,779.063635492916,756.282826317127,22.78080917578893
779839471,792645490,957.49278648986,986.3270397924862,-28.834253302626166
779839471,792645493,1664.7924438865225,1666.1152952811626,-1.3228513946401108
779839471,792645497,330.6990798137611,326.8919133354529,3.807166478308204
779839471,792645504,879.2401729943524,848.8427889389409,30.39738405541152
781842082,792586876,506.4237668471867,419.4031063159549,87.02066053123178
781842082,792586881,149.24875023664202,168.10265589350456,-18.853905656862537
781842082,792586883,569.1436619405977,561.4560384461704,7.687623494427271
781842082,792586887,344.0981451621416,421.96704795262724,-77.86890279048566
781842082,792586891,212.97041504503034,206.1329307551697,6.83748428986064
786091066,792623916,622.1392319628515,650.8771980373126,-28.737966074461156
786091066,792623919,816.0010915366705,812.9365306054787,3.0645609311918633
786091066,792623921,190.3738802006072,192.3217620312149,-1.9478818306076846
786091066,792623925,1060.8325001625797,1023.5669167874742,37.26558337510551
786091066,792623928,738.0060520197285,742.8073075355763,-4.801255515847856
786091066,792623931,459.1803062991553,457.55720599673856,1.6231003024167308
787025148,792586836,809.3463842568244,718.7697261157934,90.57665814103098
787025148,792586842,177.510950580772,179.30091902930886,-1.7899684485368539
787025148,792586848,1235.0672063223944,1228.20898124156,6.8582250808344725
787025148,792586852,920.0538912171469,928.960163950835,-8.90627273368807
789848216,805002031,52.730633576887406,52.95173858935624,-0.22110501246883274
791319847,805008600,597.8652359341705,574.9735079426864,22.891727991484117
791319847,805008602,125.7162898831522,128.3234516774306,-2.6071617942783973
791319847,805008604,251.56259098912733,262.559691886618,-10.997100897490668
791319847,805008606,1163.5419220002595,1276.0725427032748,-112.5306207030153
791319847,805008608,790.9940173542886,764.62888848069,26.365128873598678
791319847,805008610,585.864935425721,573.0824555514215,12.782479874299497
793224716,805124806,185.48318511856192,188.34695098909236,-2.863765870530443
793224716,805124809,726.2996104347245,761.3755274920985,-35.075917057374
793224716,805124812,1350.619630548895,1333.3327460874243,17.286884461470663
793224716,805124815,439.5910718705454,445.2899134145145,-5.698841543969081
794812542,810758777,490.6780106402668,534.4905533747379,-43.81254273447115
794812542,810758779,1058.6352090224286,1057.974404898202,0.6608041242266154
794812542,810758781,238.96491291532575,246.9830944285644,-8.018181513238659
794812542,810758783,933.1153780499533,844.4989910310339,88.61638701891934
794812542,810758785,605.8109965693711,632.9751604457191,-27.16416387634797
794812542,810758787,423.62484885032933,423.17229128921264,0.45255756111669143
797828357,805579734,922.9486316351832,962.1055037261835,-39.15687209100031
797828357,805579738,1513.0289088347317,1513.7215886387617,-0.6926798040299218
797828357,805579741,204.5113933217726,207.80659185010447,-3.2951985283318663
797828357,805579745,991.1634990385601,1029.7430389429567,-38.5795399043966
797828357,805579749,1236.7499916314084,1232.2269845934486,4.523007037959815
797828357,805579753,625.7246435224839,610.1443068236409,15.580336698842984
798911424,800036196,877.5967083611217,891.8204872650643,-14.223778903942616
798911424,800036198,628.7245429330051,628.3501763162219,0.3743666167831634
798911424,800036200,201.55450212097793,202.7734976536132,-1.2189955326352617
798911424,800036202,524.0717696959226,486.8789130926737,37.19285660324891
798911424,800036204,710.4304268293666,734.5886031671798,-24.158176337813188
798911424,800036206,474.31242078439436,474.24123297223105,0.07118781216331627
799864342,805579698,708.9577089067517,680.8153236958752,28.142385210876455
799864342,805579703,299.84751155848335,312.42072416793934,-12.573212609455993
799864342,805579706,727.5975503976007,746.1214895935136,-18.52393919591293
799864342,805579710,538.0882511598729,688.5344178171783,-150.4461666573054
799864342,805579713,554.6299586430116,560.1344256863586,-5.504467043346949
816200189,836943713,513.3656681141498,514.4163464033817,-1.0506782892318824
816200189,836943715,433.5423252455831,430.6762489893286,2.8660762562544733
816200189,836943717,223.48995418524666,222.91551241826008,0.5744417669865811
816200189,836943719,763.2085496989597,803.2911488186935,-40.0825991197338
829720705,832129149,685.4868034492478,687.9427112589726,-2.455907809724863
829720705,832129154,151.22064492294592,150.8943588704165,0.32628605252941156
829720705,832129157,807.5183185235908,793.0984205253149,14.419897998275928
829720705,832129159,910.1334153975758,911.8452887328929,-1.7118733353170228
829720705,832129161,635.88875689626,670.9978544030778,-35.10909750681776
831882777,832810573,837.9810246972535,813.956823431506,24.02420126574748
831882777,832810576,1266.9897006250767,1256.317902684942,10.671797940134638
831882777,832810578,249.13328419886076,254.19258520298698,-5.059301004126212
831882777,832810582,658.7928226666335,693.3667512671084,-34.573928600474915
835479236,837761710,513.0779774791785,511.3409660119459,1.7370114672325485
835479236,837761712,633.4470461835044,642.277915742375,-8.830869558870518
835479236,837761714,1569.4975334636351,1650.8769401631644,-81.37940669952923
835479236,837761716,537.4542943392471,535.3574536338597,2.0968407053874216
839068429,841435557,733.6766288963605,722.083042092151,11.593586804209508
839068429,841435559,471.73118371677504,488.2831121086745,-16.55192839189948
839068429,868929135,798.4761559220668,793.0111214182899,5.465034503776906
839068429,868929138,253.90747049067684,257.33124173375614,-3.423771243079301
839068429,868929142,375.0337783639444,373.0722665938433,1.9615117701010831
840012044,841431754,470.07770835275073,461.56122559297944,8.516482759771293
840012044,841431758,394.71228426608826,404.24041033383895,-9.52812606775069
840012044,868297127,601.3652476518807,586.360178622476,15.005069029404694
840012044,868297129,233.14422486946887,236.14376621726979,-2.999541347800914
840012044,868297131,357.9196847091998,346.0759683009463,11.843716408253556
840012044,868297133,374.4019459456645,350.7214143470781,23.680531598586413
847657808,848037568,545.8072140271969,551.0402724434423,-5.233058416245399
847657808,848037570,528.6923617669779,525.5643350964127,3.128026670565191
847657808,848037572,155.14011563068476,157.08283057054484,-1.9427149398600818
847657808,848037574,367.4684023171812,307.61772800184724,59.85067431533395
847657808,848037576,477.01277650742816,496.0489710372565,-19.03619452982832
847657808,848037578,345.1254013880527,348.1402908777233,-3.0148894896706224
