ecephys_session_id,ecephys_probe_id,baseline_dispersion_deg2,candidate_dispersion_deg2,improvement_deg2
715093703,810755797,601.4169666021988,591.6624901722427,9.754476429956185
715093703,810755801,147.89117384518792,147.9290759138702,-0.03790206868228552
715093703,810755803,288.95182467982875,277.63064133709594,11.321183342732809
715093703,810755805,276.4191149332415,264.3843996977067,12.034715235534748
715093703,810755807,357.8279224118561,349.9476732313921,7.880249180463977
719161530,729445648,418.0247083471322,377.72669884525595,40.298009501876265
719161530,729445650,327.3590955899875,337.6191834749853,-10.260087884997802
719161530,729445652,212.8114594091881,226.03436665999934,-13.222907250811232
719161530,729445654,358.7968219025864,268.74796349141906,90.04885841116732
719161530,729445656,374.81974249103206,420.3863578435194,-45.56661535248736
719161530,729445658,108.1467104413186,129.32412491533586,-21.177414474017255
721123822,760213137,407.29529692773633,412.042436390899,-4.747139463162682
721123822,760213145,270.6755168821936,270.80422311305347,-0.1287062308598479
721123822,760213147,537.3627681222201,551.3280179054212,-13.965249783201102
721123822,760213150,987.3951538901265,1097.9075521342568,-110.51239824413028
721123822,760213153,370.63982640825566,362.6482562216104,7.991570186645276
744228101,757904513,205.8581608830573,203.73253427005267,2.1256266130046413
744228101,757904516,471.78807396875544,432.2094476472879,39.57862632146754
744228101,757904520,1091.180200364114,1137.6356451332288,-46.45544476911482
744228101,757904522,361.6310583102665,363.4208616731057,-1.7898033628392227
750749662,769322802,471.61014016094424,462.0509262833419,9.55921387760236
750749662,769322804,637.0317011571511,632.8932756635942,4.1384254935569516
750749662,769322806,202.08189743820776,200.89465236087545,1.1872450773323067
750749662,769322808,330.6728686087908,266.0606835325633,64.61218507622749
750749662,769322810,301.0042637265346,344.6245498433387,-43.620286116804095
750749662,769322812,386.47693066203493,393.3401921341153,-6.863261472080353
751348571,757984813,609.3395873296155,593.7409690065152,15.598618323100254
751348571,757984818,794.943373276239,800.6434990979595,-5.700125821720576
751348571,757984820,252.45000901171838,255.41140354406002,-2.961394532341643
751348571,757984822,326.3649918451612,238.41302060804588,87.95197123711534
751348571,757984826,605.7172632641822,552.7729415162227,52.94432174795952
751348571,757984830,940.1003501524619,923.745986285492,16.354363866969948
754312389,756781553,551.9597031534574,546.2661115464285,5.693591607028907
754312389,756781555,495.2480404036226,493.4931556051694,1.7548847984531903
754312389,756781557,254.67638007616787,242.26182057149143,12.414559504676447
754312389,756781559,529.4318924849358,491.91364320884713,37.51824927608868
754312389,756781561,561.5649474019393,590.3832185419578,-28.81827114001851
754312389,756781563,915.9493076556661,906.5783012072224,9.371006448443723
754829445,760640033,582.4151196627155,568.5140864120721,13.901033250643422
754829445,760640037,665.337086739716,666.8371693861982,-1.5000826464821557
754829445,760640039,338.28095274679566,338.29958492821237,-0.018632181416705862
754829445,760640043,702.3400072534414,698.191681394693,4.1483258587484215
754829445,760640049,449.02990558852974,443.25418112841476,5.775724460114986
755434585,760642621,830.174000061958,753.6277557657435,76.54624429621458
755434585,760642624,489.3255110492709,487.9085600321536,1.4169510171172988
755434585,760642628,166.95196627698488,171.3482282075949,-4.396261930610024
755434585,760642631,905.6802983486318,927.9893562897516,-22.309057941119818
755434585,760642634,466.67271140534206,470.1081966409638,-3.4354852356217407
756029989,760640083,695.1215030500421,684.0963124983581,11.025190551683977
756029989,760640087,555.6990459470765,539.1102371345821,16.588808812494335
756029989,760640090,124.07376390752832,124.0940756459111,-0.020311738382787325
756029989,760640094,422.50413873485724,456.9944335713305,-34.490294836473254
756029989,760640097,589.5399488325315,585.9809534659672,3.558995366564318
756029989,760640104,845.8490976220328,867.1195152081391,-21.270417586106305
757216464,769322745,792.3574128496195,781.8553293494792,10.502083500140316
757216464,769322749,285.5603795707598,286.6397841593933,-1.0794045886335084
757216464,769322751,415.27084101967245,371.2513743947012,44.019466624971244
757216464,769322753,434.94823663809416,492.3524483220695,-57.40421168397535
757216464,769322755,538.229792131775,541.5042018147262,-3.2744096829512728
757970808,769322852,633.3392879555928,639.8255961231268,-6.486308167534048
757970808,769322856,226.53073351397444,223.59761228426055,2.9331212297138904
757970808,769322860,736.6207914974901,745.0569549741831,-8.436163476692968
757970808,769322862,513.5120282570489,500.620873866232,12.891154390816894
758798717,770930067,960.729576013786,903.246564744364,57.48301126942192
758798717,770930071,464.2191762639636,459.52340959753724,4.69576666642638
758798717,770930073,230.03875484443552,236.37970996165558,-6.340955117220062
758798717,770930077,611.6242229856202,571.4383942233909,40.185828762229335
759883607,769322785,360.54132379365325,359.66337920726164,0.8779445863916067
759883607,769322789,346.4038286087553,333.27296248794215,13.130866120813153
759883607,769322793,208.8914988236445,214.4730974954267,-5.581598671782217
759883607,769322797,716.2029264017307,653.6526656265049,62.55026077522575
760345702,810753195,480.4563115342537,518.2545927272485,-37.79828119299475
760345702,810753197,193.7566681443193,192.84391095156712,0.9127571927521672
760345702,810753199,161.5556621410721,164.70634434383211,-3.1506822027600094
760345702,810753201,482.63686609498257,496.8084337343933,-14.171567639410739
760345702,810753203,505.9590866107103,529.0326238447873,-23.07353723407698
761418226,768908579,824.2055703794108,821.4341460228668,2.771424356544003
761418226,768908582,582.8412198083505,564.4501855355342,18.39103427281634
761418226,768908585,251.61556981745736,251.90369913657761,-0.28812931912025874
761418226,768908587,889.6926364853614,904.117597522482,-14.424961037120624
761418226,768908589,878.0517745083946,893.7912952860427,-15.739520777648067
761418226,768908591,296.2761823315487,308.1055631510015,-11.829380819452808
762602078,768909178,573.9267572388073,567.2524499146464,6.674307324160964
762602078,768909182,266.6943421981815,273.5668531068378,-6.872510908656295
762602078,768909188,370.9981568675358,430.1339123420643,-59.13575547452854
763673393,773463013,707.5913651862927,695.3676059181676,12.22375926812515
763673393,773463015,349.7022735804679,347.33066962427984,2.3716039561880393
763673393,773463017,332.25514754536323,335.52396121475715,-3.2688136693939214
763673393,773463019,763.770868093657,776.2894865161697,-12.518618422512759
763673393,773463026,450.26196593853587,444.36408340725944,5.897882531276423
766640955,773592315,711.1534947599654,691.1914960714684,19.961998688497033
766640955,773592320,292.6396935045574,299.43736338197937,-6.797669877421981
766640955,773592324,571.5274625578948,609.5035603838493,-37.976097825954525
766640955,773592328,804.9529948309125,861.4183720470203,-56.465377216107754
766640955,773592330,309.7584583721845,336.5213420600303,-26.762883687845772
767871931,773462985,638.9395198373464,686.842215601212,-47.90269576386561
767871931,773462990,388.92015326450854,388.12735931956746,0.7927939449410815
767871931,773462993,202.66001203409826,203.73073150425435,-1.0707194701560923
767871931,773462997,553.7895845952135,579.8063859448654,-26.016801349651928
767871931,773462999,641.5276850715885,617.8931338584713,23.63455121311722
768515987,773549842,841.4069839939617,857.088535655567,-15.681551661605226
768515987,773549848,286.58053919080027,285.98806923931414,0.5924699514861231
768515987,773549850,495.80855091403055,505.5740382701005,-9.765487356069968
768515987,773549852,686.7805003855484,680.6681247476009,6.11237563794748
768515987,773549856,720.6278771446615,749.32011965734,-28.69224251267849
771160300,773621937,732.3765678097436,714.9386360685542,17.43793174118946
771160300,773621939,424.6880379464791,428.5435566831501,-3.8555187366710015
771160300,773621942,162.5300448871613,165.43010080987548,-2.9000559227141878
771160300,773621948,1407.9383984443077,1398.1666831095013,9.771715334806458
771990200,773654723,561.556091950957,554.0175903299518,7.538501621005253
771990200,773654726,931.2124131664086,923.4999873243374,7.712425842071184
771990200,773654728,163.0581789344585,166.98436950311736,-3.9261905686588534
771990200,773654732,840.9614785691359,844.5254124860393,-3.563933916903352
771990200,773654734,497.6516692008813,461.72356629501894,35.928102905862374
773418906,792676154,527.2388904885204,518.5340892334766,8.704801255043776
773418906,792676158,171.14115643495902,174.26334222358804,-3.122185788629025
773418906,792676160,866.9161770190084,880.189845534472,-13.273668515463669
773418906,792676162,1554.2355472696565,1548.883658992772,5.351888276884438
773418906,792676164,592.2352232014655,618.7038761881345,-26.468652986668985
774875821,792602650,478.06366269883245,470.82958541789145,7.234077280940994
774875821,792602654,116.86075486912216,115.47266108161102,1.3880937875111385
774875821,792602656,239.2734119730616,237.67107357328936,1.6023383997722362
774875821,792602658,441.02908776752173,447.81044657697737,-6.781358809455639
774875821,792602660,235.0215765127635,238.35106861238938,-3.329492099625895
778240327,792607545,669.1565527966579,640.3208929941136,28.835659802544342
778240327,792607547,591.635981568863,578.5575313061036,13.078450262759475
778240327,792607549,212.1834000017932,217.6522096804814,-5.468809678688217
778240327,792607553,672.2487572776004,625.8959886019003,46.35276867570008
778240327,792607557,405.7047476690556,367.5717063816503,38.13304128740532
