ecephys_session_id,ecephys_unit_id,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,edge_distance_deg,parameter_censored,test_deviance,null_test_deviance,heldout_spatial_gain,mean_amplitude_spikes,parameters
756029989,951804685,-25.210710020089163,30.004958780393086,2.0000000000000004,2.0000000000000004,9.995041219606914,True,0.1283854909741022,0.12222692413503114,-0.006158566839071067,0.026530472401752856,"[0.00556741352823431, 2.0527255756103865e-35, 0.055813707223788714, 0.023777709981469858, -25.210710020089163, 30.004958780393086, 2.0000000000000004, 2.0000000000000004]"
756029989,951804695,-27.57985131663399,53.026115443343244,2.0000000000000004,2.000004278578059,-13.026115443343244,True,1.4829087749173042,1.4096112534378455,-0.07329752147945867,10.237666530081919,"[0.6089716121622273, 2.725006659779063e-32, 19.45388506834825, 11.259114521897505, -27.57985131663399, 53.026115443343244, 2.0000000000000004, 2.000004278578059]"
756029989,951804707,35.18179842606311,-23.908832389119883,13.535358099653934,49.999999999999936,4.818201573936889,True,1.0479472854756253,0.9804751764347678,-0.06747210904085754,0.09138925371894918,"[0.14949256717480047, 0.0657271544824747, 0.18400512981157172, 0.024435476862801134, 35.18179842606311, -23.908832389119883, 13.535358099653934, 49.999999999999936]"
756029989,951804736,51.558569230863746,20.44760680538223,2.0000000000042353,2.0000000000000004,-11.558569230863746,True,1.7881849178272193,1.6804375911001443,-0.10774732672707499,4.560347024621408,"[0.6110411097663644, 2.4172693443833535, 11.26377172948087, 8.382528723197405e-33, 51.558569230863746, 20.44760680538223, 2.0000000000042353, 2.0000000000000004]"
756029989,951804625,-20.019381441524246,-27.36247264909983,2.0000000002788774,3.0105054257259107,12.637527350900172,True,3.035391255277956,2.755700069314147,-0.27969118596380893,0.5109564761250586,"[1.1400802817287374, 0.859348252648542, 0.09428536069101631, 0.5792358150356173, -20.019381441524246, -27.36247264909983, 2.0000000002788774, 3.0105054257259107]"
756029989,951804652,52.77727121489387,-19.961511806526012,2.000000000000161,2.0000000000000004,-12.777271214893872,True,0.5057129508167351,0.480317932865125,-0.025395017951610088,1.9845842319036322,"[0.057981990475336906, 5.3775710676115596e-36, 5.751940902301038, 0.201811793409859, 52.77727121489387, -19.961511806526012, 2.000000000000161, 2.0000000000000004]"
756029989,951804669,26.248330245199796,17.007014602768617,23.341145655192395,5.575393964206855,13.751669754800204,False,1.2379959565899163,1.1385481006255147,-0.09944785596440164,0.17327861294944844,"[0.14999848235913485, 0.11207464753675882, 0.09725460679379021, 0.3105065845177963, 26.248330245199796, 17.007014602768617, 23.341145655192395, 5.575393964206855]"
756029989,951808652,-8.998582487506104,-15.171218112834481,2.000000000000504,3.5762198884690664,24.82878188716552,True,0.946344645306769,0.8926942213721323,-0.053650423934636704,0.23326522220358234,"[0.12205028293508133, 0.35395722790003076, 0.19789754359861556, 0.14794089511210068, -8.998582487506104, -15.171218112834481, 2.000000000000504, 3.5762198884690664]"
756029989,951804678,31.89998911406498,12.685361370841623,2.0000037258087,2.0000001432824823,8.10001088593502,True,0.9815718202277922,0.9316470143548611,-0.04992480587293113,0.12778675504243078,"[0.17909549913423628, 0.1734543187174897, 5.251552494545691e-38, 0.20990594640980262, 31.89998911406498, 12.685361370841623, 2.0000037258087, 2.0000001432824823]"
756029989,951804759,-23.01710962313558,31.552438212511838,8.818941796791702,2.0000132770737453,8.447561787488162,True,1.7052310560885031,1.6037664415580564,-0.10146461453044675,0.5994566580470339,"[0.5256150431068607, 0.3629508394752921, 1.197460759144105, 0.2379583755217044, -23.01710962313558, 31.552438212511838, 8.818941796791702, 2.0000132770737453]"
756029989,951804776,-30.08759706405794,-51.76093285264815,2.0000061052760816,2.0000447045010223,-11.760932852648153,True,3.544220590887586,3.352694576596946,-0.1915260142906403,10.084063080881249,"[3.0999907623870593, 5.426555963335018, 24.823255524826216, 0.0023777544825135974, -30.08759706405794, -51.76093285264815, 2.0000061052760816, 2.0000447045010223]"
