ecephys_session_id,specimen_id,selection_role,model,target_units,target_blocks,training_animals,training_blocks,training_centered_rmse_deg,heldout_gradient_rmse_deg,heldout_constant_rmse_deg,heldout_gradient_r2_vs_constant,heldout_azimuth_rho,heldout_elevation_rho,median_raw_trace_deg2,median_sampling_trace_deg2,median_sampling_fraction,median_residual_trace_deg2,display_translation_azimuth_deg,display_translation_elevation_deg
760345702,739783171,previous covariance-trace success,affine,92,6,44,264,3.135631392490631,1.4164524420868287,2.2914939379090478,0.6179092098342196,1.0,0.6,54.239925200500196,2.393922660692893,0.04419420953718681,50.260319041174895,4.6092856358147545,-12.26310139195352
760345702,739783171,previous covariance-trace success,quadratic,92,6,44,264,3.1066915022347086,1.48154341665061,2.2914939379090478,0.5819855058423988,1.0,0.6,54.239925200500196,2.0225951091425225,0.03734092975970619,50.32722937523529,4.6772706332783045,-12.211800139713006
719161530,703279284,previous typical case,affine,83,6,44,264,3.129496568418827,1.6168659610201916,1.7985715935381064,0.19184888494184804,0.6,0.6571428571428573,57.234013255660614,1.77305234445695,0.03110532679033738,57.92168041897499,32.78375243149214,-8.591414841086918
719161530,703279284,previous typical case,quadratic,83,6,44,264,3.1013693525599733,1.5202573621506803,1.7985715935381064,0.2855385993707593,0.6,0.6571428571428573,57.234013255660614,1.167747821952877,0.020514822085678525,57.31143403022979,32.372071920357705,-8.662812758968828
835479236,813701562,previous failure / strongest CCF association,affine,74,6,44,264,2.3631343902776965,13.753662451230001,14.277380500380355,0.07201778013037685,-0.08571428571428573,0.08571428571428573,143.54291154718675,0.9911648348742,0.007040587766241332,149.3800469479755,25.70171310612085,18.510652394041703
835479236,813701562,previous failure / strongest CCF association,quadratic,74,6,44,264,2.3168477396215903,13.857904264078103,14.277380500380355,0.05789773978881618,-0.08571428571428573,0.08571428571428573,143.54291154718675,0.7314990876808414,0.0051893323457673345,148.13953441853985,20.734673294120494,15.499693785263004
