ecephys_session_id,specimen_id,model,target_units,target_blocks,maximum_consecutive_tangential_ccf_step_um,tangential_ccf_span_um,training_animals,training_blocks,training_centered_rmse_deg,heldout_gradient_rmse_deg,heldout_constant_rmse_deg,heldout_gradient_r2_vs_constant,heldout_azimuth_rho,heldout_elevation_rho,median_raw_trace_deg2,median_sampling_trace_deg2,median_sampling_fraction,p90_sampling_fraction,median_residual_trace_deg2,raw_vs_sampling_trace_rho,sampling_vs_physical_spread_rho,censored_fraction,median_test_deviance,robust_azimuth_span_deg,robust_elevation_span_deg,robust_rf_support_deg,gate_units,gate_gradient,gate_sampling,gate_ccf_step,gate_censoring,gate_rf_support,gate_fit_quality,discovery_selected
847657808,827809884,quadratic,82,6,61.53251173160413,219.95283585350748,44,264,3.1014352115691435,1.4966246048885634,2.1046993340545064,0.4943550963033606,0.7142857142857143,-0.0857142857142857,60.96668268798876,2.819958376906277,0.0462894439693851,0.0491428795460954,57.58241295734291,-0.2603693908425028,0.998258617124324,0.23170731707317074,0.8358733655,19.09468882200001,11.908423736900005,22.50372629380689,True,False,True,True,True,True,False,False
757970808,730756780,quadratic,150,6,79.63039620647382,314.91744950065885,44,264,3.0905393934450243,2.4431914228302727,3.4293050573461663,0.4924220466651934,0.942857142857143,-0.2571428571428572,80.27938732148354,2.6840562571844337,0.0333365774389629,0.0367900279704159,72.97099156852121,-0.194282900898433,0.9994262170676362,0.20666666666666667,0.950420696,22.142009299999998,15.819498347000001,27.212590905535293,True,False,True,True,True,True,True,False
766640955,744912849,quadratic,76,6,71.81399585039117,224.52449754982197,44,264,3.0947853342990714,2.3376396803044663,3.113180443993208,0.4361721110732541,0.7714285714285715,0.0857142857142857,75.48847764414998,1.3144062473685538,0.0171188157051521,0.019930582811905,74.43585067534399,0.8194121667805878,0.997593984962406,0.19736842105263158,1.076816465,33.46462488,17.041229185499997,37.55375627699381,False,False,True,True,True,True,True,False
779839471,760960653,quadratic,147,6,55.563027275338406,244.9346851713738,44,264,3.084375378606573,2.9075832743908707,3.820670031788431,0.4208577352979109,1.0,0.6,101.96614877921374,1.6020315950274384,0.0154860437063722,0.0167345689234277,97.26250106350336,0.3167497324862869,0.9955655384496738,0.36054421768707484,1.16351971,30.501104419999997,17.217353322,35.02505711992955,True,False,True,True,False,True,True,False
767871931,753795610,quadratic,143,6,63.93160407810835,228.3993213650163,44,264,3.088375741447423,2.655454019739511,3.4174895508475047,0.3962416071345465,0.942857142857143,0.0285714285714285,65.97702950586185,0.9535985201873808,0.0144019862369514,0.0151222145129163,62.39848317701666,0.247043636615108,0.9952974804637976,0.18181818181818182,1.16706274,22.053766766,11.075133029999998,24.678476456242656,True,False,True,True,True,True,True,False
757216464,733457989,quadratic,150,6,30.516389039334257,129.5569372901351,44,264,3.091535072049389,2.500022601863567,3.217231839260202,0.3961582266326444,0.942857142857143,0.942857142857143,79.38641937659534,1.0945046207705564,0.0137272177764665,0.0152406123955241,74.42252833512258,-0.5714137641270911,0.9632482777257468,0.3,0.90154248,26.708744929999998,18.035404151999998,32.227827395928806,True,False,True,True,False,True,True,False
763673393,742602892,quadratic,104,6,59.90826320300064,267.09174453734056,44,264,3.1020881838902734,1.7598688731354315,2.2359129509385185,0.3804864111148685,0.8285714285714287,0.8285714285714287,82.39866947313047,1.7983325876358816,0.0218411893226833,0.0233656025477069,79.04710180511586,-0.279279971884198,0.98380046566797,0.17307692307692307,1.23451157,29.123616598,13.759320324000003,32.21030797005426,True,False,True,True,True,True,True,False
787025148,763236014,quadratic,106,6,24.41823089414956,107.78682665335316,44,264,3.0987874851697232,1.775765875510419,2.239359217314812,0.3711835670817197,0.7714285714285715,0.7142857142857143,61.78194612130703,0.7273088795867981,0.0117086711709485,0.0122347687263525,59.01341666321592,0.0590607505701845,0.9845739166493884,0.24528301886792453,1.02281646,19.4789018,13.374656518,23.62856433024493,True,False,True,True,True,True,True,False
715093703,699733581,quadratic,93,6,48.75448697299562,170.41713528867922,44,264,3.0928155185617068,2.4371783732609456,3.062571913204008,0.3667108597041832,0.8857142857142858,-0.3714285714285715,79.20701270667202,1.1286610587083608,0.0142125666154808,0.0152129249547009,76.50789984331739,-0.4728894989704872,0.9962997224791856,0.17204301075268819,0.86562558,23.374433679999996,12.536191419999996,26.523956062013067,True,False,True,True,True,True,False,False
758798717,735109609,quadratic,83,6,45.27692569068709,196.02295783912655,44,264,3.0948497055126314,2.27763749138783,2.858137079713141,0.3649570523021717,0.8285714285714287,0.3714285714285715,66.09305667083463,1.5817518265994437,0.0236456802598129,0.0250008124867167,61.906874978949496,0.7070022249275849,0.997880021829478,0.1686746987951807,1.30579761,20.577736844,9.050938153999994,22.48027435527529,True,False,True,True,True,True,True,False
786091066,763884103,quadratic,135,6,41.71930009000631,183.22800004366144,44,264,3.092526977637505,2.4729355312704717,3.041566400876868,0.3389550603008842,0.8857142857142858,0.7142857142857143,85.30607350074938,0.715447709790551,0.0084198766690278,0.0087247365197342,81.94588886716731,0.6050287776802263,0.998170910155107,0.25925925925925924,0.993630458,23.76108261600001,13.655232838000002,27.405372300780215,True,False,True,True,True,True,True,False
799864342,772616823,quadratic,127,6,63.6553218513582,274.37201023428025,44,264,3.1005802729554723,1.5523418381952083,1.903582897460827,0.33498546649313,0.6,0.8857142857142858,80.84114766602796,2.0341742724706835,0.0253155889298219,0.0275777324236397,78.12837557739289,-0.6856152980877391,0.9954045744281964,0.1968503937007874,1.02644272,27.214911598,15.343055226,31.241971079863717,True,False,True,True,True,True,True,False
797828357,776061251,quadratic,117,6,44.01136216933077,193.0932417253385,44,264,3.07738593882944,2.9787691671525547,3.623091004231592,0.3240490008723016,0.4857142857142857,0.2571428571428572,97.99730253351942,2.697233096240967,0.0273337337684491,0.028805587441335,94.18627637519376,0.1059059779106535,0.9985688381363425,0.24786324786324787,1.17998923,28.842352874800003,14.500940446000001,32.282481211532094,True,False,True,True,True,True,True,False
794812542,774672366,quadratic,113,6,39.82461550347976,179.77764043395385,44,264,3.084099177750608,2.71835061749783,3.303303433105432,0.322804588672868,0.4857142857142857,0.7714285714285715,53.48801437080282,1.862480069546555,0.0346344990670242,0.0369707020921021,51.90832580090599,-0.7733944954128442,0.9652024835511074,0.23893805309734514,0.990952513,22.520983254,11.653964789999996,25.357633605159375,True,False,True,True,True,True,True,False
774875821,759711152,quadratic,136,6,43.2781700167648,192.60841103129428,44,264,3.0792979792691924,3.210269662841378,3.8269688743571706,0.2963233026482936,0.8285714285714287,0.3142857142857143,74.98732290678053,0.8779345016741293,0.0118143369921331,0.0130971908379132,69.31269147745564,0.1201517103191641,0.971432660655503,0.25735294117647056,0.9619308055,24.081024887999998,10.326438585000002,26.20173836802154,True,False,True,True,True,True,True,False
771160300,754488979,quadratic,141,6,52.32590180780452,193.04144632694812,44,264,3.1040696746063428,1.5560842287460523,1.8488516549901095,0.2916268859820236,0.7142857142857143,0.4857142857142857,80.28840000976933,0.9386092197275236,0.0116355911402105,0.0119335991037683,78.96641073695037,0.682927351342095,0.9993878162592577,0.24822695035460993,1.00786133,21.5920237,12.910294920000002,25.15732899937391,True,False,True,True,True,True,True,False
839068429,817060751,quadratic,112,6,41.51204644437564,167.7691866821795,44,264,3.050594579557678,4.130754392280292,4.892712152219782,0.2872135841516351,0.7142857142857143,0.7142857142857143,91.44890134356106,1.4026720947158429,0.0150846352282625,0.0163992959698312,89.45621776719047,0.5458143208143208,0.999183924183924,0.23214285714285715,1.4590487849999998,29.646550176000005,18.932283392000002,35.175976059991356,True,False,True,True,True,True,True,False
719161530,703279284,quadratic,83,6,94.02127418834527,349.0057306119772,44,264,3.1013693525599733,1.5202573621506803,1.7985715935381064,0.2855385993707593,0.6,0.6571428571428573,57.23401325566061,1.167747821952877,0.0205148220856785,0.0223779327455858,57.31143403022979,-0.7345757149554618,0.997726207219878,0.1927710843373494,0.838466201,17.726924119999996,13.724710771959998,22.41899918663169,True,False,True,True,True,True,False,False
793224716,769319624,quadratic,127,6,42.573465914816005,182.22239159883728,44,264,3.10060819345267,1.2184942956235043,1.4381797619877073,0.2821715703797175,0.3714285714285715,-0.1428571428571428,71.24324650164381,1.2334032019715135,0.0173883710719502,0.0178904418401273,71.53249028424173,0.3445350581177352,0.9875093738282712,0.25984251968503935,1.03373579,23.709270828,12.685792208,26.889753571574534,True,False,True,True,True,True,True,False
791319847,769360779,quadratic,127,6,65.10376333208396,272.48486196484384,44,264,3.099317823116211,1.6089161776631369,1.896924618820802,0.2806061990765617,0.4285714285714286,0.3142857142857143,69.28683885098356,1.773670521727364,0.0257361083725768,0.0263995232135042,68.65939331550398,0.4862556242969629,0.9926356861642294,0.28346456692913385,1.11395709,22.41315021,15.450474582,27.22253601604838,True,False,True,True,True,True,True,False
755434585,730760270,quadratic,142,6,66.64082832618455,271.189970316013,44,264,3.101008241906225,1.928743782901068,2.271825183618531,0.2792257557667659,0.942857142857143,-0.1428571428571428,55.339367599802685,0.4146457778168402,0.0074876052851263,0.0080172501017592,53.54884476213867,-0.5536168955407793,0.5617478116728941,0.24647887323943662,0.9575197675,17.345527617000002,12.860382036,21.592979285498824,True,False,True,True,True,True,True,False
751348571,732548380,quadratic,74,6,53.66563145999496,192.753728887407,44,264,3.090745166326054,2.3637014675494585,2.776317262662671,0.2751518033771167,0.8285714285714287,1.0,85.63084749564544,1.5012551445996434,0.0175531008705841,0.0183308776676197,83.76887198362944,0.5480738311145412,0.9890025081998844,0.1891891891891892,0.7296501305,27.110407422,18.82027304900001,33.00267971280134,False,False,True,True,True,True,False,False
750749662,726162197,quadratic,92,6,34.0147027033899,153.0294089382822,44,264,3.0737554090207424,3.2159245042286164,3.766790939263632,0.2710988161866077,0.942857142857143,0.4285714285714286,65.39418762537778,1.2438628637195133,0.0190418404585199,0.0220046008474791,62.44470753943024,0.1430801082974996,0.98179646440516,0.18478260869565216,0.807348891,23.076248370000002,14.007511837980006,26.994881491221214,True,False,True,True,True,True,False,False
744228101,719817805,quadratic,56,6,71.61005515987263,175.31685600648902,44,264,3.095802459341579,2.1542496235486266,2.510990771120797,0.2639593190849716,0.6,-0.8285714285714287,49.881671272935634,0.9861533384679968,0.0196997248326956,0.0205116280732935,48.5905804158563,0.2080808080808081,0.9923520923520924,0.21428571428571427,0.8743819585,15.380002125,11.7284546675,19.341693675906644,False,False,True,True,True,False,False,False
768515987,754477358,quadratic,104,6,61.26989472816156,230.3584163862914,44,264,3.0987077211757628,1.4543975822035191,1.6879180767483688,0.2575562438380662,0.7714285714285715,0.2571428571428572,78.39568253387047,2.886394896491471,0.0372589148184359,0.0392819517443682,76.60792207078052,-0.3341525917297612,0.9987186953989516,0.2692307692307692,1.08870376,23.221905565000004,17.5741684518,29.12229892783227,True,False,True,True,True,True,True,False
721123822,707296982,quadratic,58,6,49.36598018878993,179.2344832893492,44,264,3.097599690859803,1.904109324060456,2.208328686259375,0.2565421842584034,0.4285714285714286,0.1428571428571428,88.92748181679158,1.934658917215474,0.0214103404357364,0.0227271507994791,85.94296652611251,0.2439507860560492,0.9691045796308956,0.27586206896551724,1.2496482150000001,30.487089500000007,13.594548878000003,33.38074872403766,False,False,True,True,True,True,True,False
761418226,742714475,quadratic,58,6,38.52920969861697,116.21101496846155,44,264,3.08742311161172,2.54364351282535,2.878261022790856,0.2189980141105403,0.942857142857143,-0.3714285714285715,73.40441945743545,0.7120889836771606,0.0098475135228297,0.010549480556922,71.4934593258219,-0.6110967072854551,0.9985740212600468,0.08620689655172414,1.2431762100000001,21.634436080000008,16.9247927156,27.468116662152738,False,False,True,True,True,True,True,False
756029989,734865738,quadratic,90,6,24.166091947189145,103.24727599312246,44,264,3.096038444530702,1.8916693262359177,1.970815293239841,0.0787052504747557,0.4285714285714286,0.6571428571428573,69.6370631161074,0.5924120169266389,0.0085215098267305,0.0087659212994041,69.07183904731974,0.2471004650779931,0.995637321480018,0.26666666666666666,1.2085724,14.726854908,14.938677765800005,20.977234061517528,True,False,True,True,True,True,True,False
778998620,759674770,quadratic,123,6,39.11521443121589,141.50971698084905,44,264,3.0954462317295275,1.9530661584343825,2.0202735742018314,0.0654263255373427,0.3714285714285715,-0.2571428571428572,53.11901819681963,0.8842483085173622,0.0167074982700161,0.017774289524234,51.94055191459906,-0.5838503308354078,0.9964078884575204,0.2845528455284553,0.994883278,17.134096372,12.645375568,21.295135166059755,True,False,True,True,True,True,True,False
835479236,813701562,quadratic,74,6,87.69264507357501,230.58620947489467,44,264,2.3168477396215903,13.857904264078105,14.277380500380357,0.0578977397888161,-0.0857142857142857,0.0857142857142857,143.54291154718675,0.7314990876808414,0.0051893323457673,0.0064243075715935,148.13953441853985,0.1870892018779342,0.997719651240778,0.3783783783783784,1.16623462,43.323138209999996,24.42676339100001,49.73490800356084,False,False,True,True,False,True,True,False
840012044,820866121,quadratic,80,6,59.53990258641679,193.6310925445601,44,264,3.054346966013411,3.846560403788687,3.8193438666956334,-0.014302723287408,-0.0285714285714285,0.4285714285714286,67.3727003427166,0.6754622817805549,0.009963398360743,0.0110046089115706,65.15725670110594,0.5349742147210502,0.970393811533052,0.125,1.1671917299999999,25.38168029750002,12.477931311000006,28.283006638731585,True,False,True,True,True,True,True,False
831882777,803390291,quadratic,77,6,73.67665844757076,261.27810853571333,44,264,3.0707306145783577,3.197059270935932,3.1610408791559803,-0.0229187779867536,-0.1428571428571428,0.6571428571428573,74.02988786457277,1.6232973405029658,0.0219364821071389,0.023457652143423,76.4633066206213,-0.3002786686997213,0.9981071560018928,0.23376623376623376,1.16580027,21.92837871200001,18.338824658,28.586120456853955,False,False,True,True,True,True,True,False
829720705,811322619,quadratic,66,6,84.59905436823747,308.441647641819,44,264,3.034088037585241,4.17187620406511,3.321072281014473,-0.5779969874480144,-0.7714285714285715,0.4285714285714286,50.92085194169224,2.4417650644700237,0.0473954188714441,0.0513866157804111,54.84667274815848,0.7466235257280035,0.9974950422711618,0.25757575757575757,1.00331387,11.978040199999995,14.77265517,19.01853800386727,False,False,True,True,True,False,True,False
773418906,757329624,quadratic,99,6,50.35871324805669,193.25695330310887,44,264,3.0838918685860484,2.245178842725912,1.7732158059653769,-0.603166740658053,0.1428571428571428,-0.3714285714285715,56.718628147157006,3.1122550145473378,0.0541757298810756,0.0582267351486837,58.66144317823115,-0.3666902562337024,0.9955881134084372,0.1717171717171717,1.18160521,20.243643356,11.75434798,23.408754617874337,True,False,True,True,True,True,True,False
759883607,740268986,quadratic,92,6,79.94529379519473,330.9153970428091,44,264,3.09538034782697,1.6845845126032113,1.1347830953642235,-1.2037376533560544,-0.3714285714285715,0.4857142857142857,56.8451439851306,1.7661071970218487,0.0308159450376754,0.0316135340698828,60.18176022499004,0.2617360167921965,0.9960818208009218,0.32608695652173914,1.02406599,15.043849969400007,14.724566711000005,21.05066000695717,True,False,True,True,False,True,True,False
