ecephys_unit_id,ecephys_session_id,ecephys_structure_acronym,group,p_value_rf,snr,firing_rate_dg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,map_mean,map_max,threshold_azimuth_deg,threshold_elevation_deg,threshold_area_deg2,threshold_component_touches_edge,allen_success,allen_center_azimuth_deg,allen_center_elevation_deg,allen_sigma_x_deg,allen_sigma_y_deg,allen_rmse,corrected_success,corrected_at_bound,corrected_sigma_upper_bound,corrected_center_bound,corrected_baseline,corrected_center_azimuth_deg,corrected_center_elevation_deg,corrected_sigma_x_deg,corrected_sigma_y_deg,corrected_rmse,fit_exception,allen_major_sigma_deg,allen_halfmax_area_deg2,corrected_major_sigma_deg,corrected_halfmax_area_deg2,published_like_qc,allen_finite,corrected_censored
951869622,737581020,VISp,V1,0,1.3115988,8.7615443,1200,25.11108,31.902719,22.802469,60,63.333,5,1200,False,True,44.110685,20.487347,25.11108,31.902719,14.61854,True,False,False,False,10.960392,61.512158,4.3517903,22.146778,17.490007,6.2015309,,31.902719,3488.9795,22.146778,1686.9642,True,True,False
951869637,737581020,VISp,V1,0.002,1.4248572,2.9365761,800,39.568457,36.08363,3.2592593,12,45,5,600,False,True,36.733009,4.5367936,39.568456,36.08363,2.130031,True,False,False,False,2.9170586,52.048302,4.6467829,6.6504443,2.7579027,1.8204128,,39.568456,6218.1996,6.6504443,79.879426,True,True,False
951869652,737581020,VISp,V1,0.615,2.2296497,0.3510548,0,103.50376,38.75675,0.32098765,2,40,-30,300,True,True,-107.62862,23.661119,103.50455,38.75675,0.61316845,True,False,False,False,0.29114046,34.125131,-30.102865,3.1531064,2.0175462,0.52474436,,103.50455,17470.773,3.1531064,27.705593,False,True,False
951869665,737581020,VISp,V1,0.349,2.3704322,0.31134272,0,22.910991,,0.20987654,2,53.333,13.333,300,False,False,48.823529,-3.5294118,22.910991,,,True,False,False,False,0.15512326,54.666919,14.665921,3.5263393,3.5316185,0.39416995,,22.910991,,3.5316185,54.237942,False,False,False
951870405,737581020,VISp,V1,,2.2966209,0.0084719108,,,,0.037037037,1,65,5,400,False,True,111.85339,-20.54496,17.168228,6.8127503,0.19245009,True,False,False,False,0.012656839,60.013273,5,2.0004555,3.1917099,0.11040581,,17.168228,509.39336,3.1917099,27.807224,False,True,False
951870543,737581020,VISp,V1,,5.1037278,0.0052949443,,,,0,0,,,0,False,False,,,,,,True,True,False,False,6.0233993e-09,-1.7561634,-41.756163,10.110895,10.110895,6.8422588e-06,,,,10.110895,445.2301,False,False,False
951871602,737581020,VISrl,HVA,,4.39001,0.021179777,,,,0.012345679,1,20,0,100,False,True,-21.136883,38.091965,1.7670614,9.2634886,0.11111111,True,True,False,False,2.7262896e-11,20.000011,1.797367e-06,2.1970121,2.200521,7.1671963e-06,,9.2634886,71.29048,2.200521,21.05539,False,True,False
951871618,737581020,VISrl,HVA,0.449,2.2925231,1.8585254,100,70.320216,62.363395,4.9135802,12,65,-5,400,False,True,33.108888,12.480845,70.32021,62.363394,2.5454098,True,False,False,False,4.511155,67.094051,-5.3401204,10.473209,3.2448433,2.1543675,,70.32021,19099.202,10.473209,148.00583,False,True,False
951871632,737581020,VISrl,HVA,0.368,3.0304754,2.3657811,2000,75.646376,60.105566,6.7530864,15,51.875,-10.625,1600,False,True,23.664153,2.960841,75.646392,60.105566,3.2044038,True,False,False,False,5.7120634,50.212925,-10.447233,23.730619,11.905071,3.0103874,,75.646392,19801.963,23.730619,1230.4001,False,True,False
951871667,737581020,VISrl,HVA,,1.9592748,2.7427811,,,,0.086419753,1,10,-30,100,True,False,44.285714,7.1428571,,17.142857,,True,True,False,False,0.06504638,8.8534978,-49.995147,2.0000507,24.137906,0.26076294,,17.142857,,24.137906,210.2548,False,False,False
951871732,737581020,VISrl,HVA,,2.0821544,0.42677251,,,,0.061728395,1,50,-15,200,False,False,42,8,18,,,True,False,False,False,0.037973782,49.995084,-15,2.0030004,3.1641982,0.18876087,,18,,3.1641982,27.602604,False,False,False
951871748,737581020,VISrl,HVA,0.657,1.7191797,2.7157769,200,71.705705,27.172166,0.7037037,4,45,-10,600,False,True,26.887972,1.7812241,71.705729,27.172167,0.89381425,True,False,False,False,0.54655682,45.048165,-7.8943028,2.7608775,14.763145,0.77346078,,71.705729,8485.6176,14.763145,177.51349,False,True,False
951871778,737581020,VISrl,HVA,0,3.0758287,3.1240171,700,120.44262,80.348061,23.716049,76,20,35,600,True,True,145.30473,-56.06172,120.44265,80.348015,17.288052,True,False,False,False,19.470415,25.39506,35.470907,11.220476,6.7004532,5.2239019,,120.44265,42146.43,11.220476,327.43174,True,True,False
951871795,737581020,VISrl,HVA,0,3.4587148,17.069312,500,117.448,46.137021,13.777778,43,32,34,500,False,True,166.15619,-6.1273601,117.44793,46.137021,10.056498,True,False,False,False,11.141113,33.354832,33.739457,12.73779,8.0346698,4.6175292,,117.44793,23599.361,12.73779,445.72546,True,True,False
951871812,737581020,VISrl,HVA,0.615,1.5903566,1.2909074,200,15483.329,38.002789,0.71604938,4,35,-25,400,True,True,-15863.347,-5.248279,15285.749,38.002812,0.88755483,True,False,False,False,0.63491149,31.384148,-24.190877,5.5913671,2.6534874,0.74068705,,15285.749,2529925.8,5.5913671,64.616045,False,True,False
951871828,737581020,VISrl,HVA,0.046,1.7418699,1.6409032,500,619.71601,406.01361,4.4444444,16,30,45,400,True,False,2012.4661,-702.36931,616.81227,407.81776,2.9502322,True,False,False,False,4.069532,30.569,41.788835,6.9654139,5.7910855,2.2093695,,616.81227,1095530.5,6.9654139,175.67592,False,True,False
951871844,737581020,VISrl,HVA,0.183,1.7790895,2.2683541,0,54.566653,8.5820135,0.59259259,4,64,22,500,False,True,55.019714,23.081149,54.56665,8.5820134,1.0645988,True,False,False,False,0.53164999,44.104093,-19.983521,3.2282605,2.0001223,0.85830352,,54.56665,2039.4911,3.2282605,28.12098,False,True,False
951871861,737581020,VISrl,HVA,0.449,1.3914153,0.094250008,0,,25.712081,0.22222222,3,13.333,3.333,300,True,False,50.555556,6.6666667,,25.712081,,True,False,False,False,0.18749946,30.004875,-19.999973,2.0074417,2.0073162,0.38789583,,25.712081,,2.0074417,17.549472,False,False,False
951872753,737581020,VISrl,HVA,0.158,1.5908495,0.70846354,100,4654.894,43.213172,1.7530864,6,63.333,-26.667,300,True,False,-14303.284,9.3427784,4646.9345,43.213178,1.5837095,True,False,False,False,1.6835576,59.994155,-26.754536,2.0077443,3.8425384,1.4362557,,4646.9345,874556.93,3.8425384,33.599432,False,True,False
951872856,737581020,VISrl,HVA,,3.8975759,0.059303376,,,,0.074074074,1,10,40,100,True,True,40,20,28.284271,0,,True,False,False,False,0.062499554,8.3914765,-10.002944,2.0001138,2.1838393,0.24056278,,28.284271,0,2.1838393,19.023075,False,True,False
951871879,737581020,VISrl,HVA,0.201,1.170647,0.1043104,100,29.461693,551.40413,0.61728395,5,10,0,100,True,False,45.656761,-2143.3935,29.461678,551.3925,0.85963206,True,False,False,False,0.5486978,-3.7295682,2.8877794,9.4051726,3.1014712,0.67804649,,551.3925,70749.547,9.4051726,127.03981,False,True,False
951872771,737581020,VISrl,HVA,,1.3005693,2.3276575,,,,0.061728395,1,65,-30,200,True,False,42,0,,,,True,False,False,False,0.04999991,69.997444,-32.148655,2.0054226,2.1346465,0.21659545,,,,2.1346465,18.643918,False,False,False
951871928,737581020,VISrl,HVA,0.082,1.5178529,3.0631252,200,168.60779,144.3424,0.64197531,4,22.222,42.222,900,True,False,446.42812,-369.09446,170.32378,142.56447,1.0787923,True,True,True,False,0.48414411,14.597784,61.988331,3.0325688,50,0.8685147,,170.32378,105752.82,50,660.36796,False,True,True
951871943,737581020,VISrl,HVA,0.054,1.6399119,3.9177293,1300,86.443134,1740.1866,6.5802469,20,23.077,29.231,1300,True,False,34.839064,-5668.1005,86.443143,1736.4667,3.5425011,True,False,False,False,6.3720746,32.361845,32.562865,3.4713963,3.3322607,3.1944712,,1736.4667,653735.91,3.4713963,50.378879,False,True,False
951872084,737581020,VISrl,HVA,0,2.3733654,7.3276733,800,6463.4483,803.55419,47.444444,79,75,35,800,True,False,-5079.6588,2513.188,6497.2028,804.46253,14.299208,True,True,True,False,42.974957,72.42963,44.630015,9.2838402,50,11.76313,,6497.2028,22763423,50,2021.6361,True,True,True
951872103,737581020,VISrl,HVA,0,2.4793863,1.0997599,200,519.99429,58.98853,2.1481481,14,20,50,100,True,False,2536.2796,-10.606182,519.99259,58.988501,2.2276152,True,True,False,False,1.8982893,23.263471,52.116991,5.6293445,2.0000864,1.3405858,,519.99259,133588.74,5.6293445,49.035647,True,True,False
951872190,737581020,VISrl,HVA,0.295,4.2612224,1.094465,3800,45.497235,49.35971,3.4320988,11,47,-14.5,2000,True,True,26.912165,10.401847,45.497236,49.35971,2.6301763,True,False,False,False,1.8098526,49.701234,-10.746292,39.074823,25.094715,2.2904819,,49.35971,9780.5426,39.074823,4270.5579,False,True,False
951872012,737581020,VISrl,HVA,0.189,1.5128737,0.665045,100,675.93297,85.624116,1.6296296,12,90,-20,100,True,False,-2669.8346,77.484511,675.95078,85.623841,2.2952138,True,True,False,False,1.4999956,91.950059,-20.003551,2.0000895,2.1403254,1.872479,,675.95078,252066.49,2.1403254,18.643805,False,True,False
951872046,737581020,VISrl,HVA,0,3.8045548,29.222797,500,46.036148,493.55678,132.40741,297,14,32,500,True,False,72.413367,-1900.5632,46.036148,493.55735,85.441014,True,True,False,True,97.329057,-10,29.967408,42.795913,14.261727,19.899976,,493.55735,98955.954,42.795913,2658.1515,True,True,True
951872063,737581020,VISrl,HVA,0.358,3.9029502,3.1309005,600,724.37724,101.74342,5.9753086,14,55,-26.667,600,True,False,-2745.881,49.752452,724.37667,101.74349,3.6397936,True,True,False,True,5.2225347,53.459045,-50,25.267599,26.825417,2.9895728,,724.37667,320978.86,26.825417,2951.9961,False,True,True
951872122,737581020,VISrl,HVA,0,3.7045136,6.9898559,600,324.63487,100.19663,20.580247,85,20,45,600,True,False,1421.9666,-69.40815,324.63181,100.19531,17.775574,True,False,False,False,16.514395,23.342025,40.408438,9.0615313,8.0483053,5.9344537,,324.63181,141658.88,9.0615313,317.62258,True,True,False
951872240,737581020,VISrl,HVA,0.063,1.2266096,2.6649454,100,3973.571,2514.7587,5.037037,14,40,50,100,True,False,-8817.0295,6358.5803,3967.7753,2511.267,2.7601227,True,False,False,False,4.873447,43.95174,50.009794,3.6324967,2.0178374,2.5209105,,3967.7753,43395560,3.6324967,31.922488,False,True,False
951872256,737581020,VISrl,HVA,0.358,0.24269017,5.5618094,200,8113.9599,129.24227,202.93827,261,70,50,300,True,True,9595.8303,15.850286,8047.8652,129.2423,21.417664,True,False,False,False,201.78217,70.298948,55.723167,6.2052369,5.361477,19.960906,,8047.8652,4529921.7,6.2052369,144.89325,False,True,False
951872357,737581020,VISrl,HVA,0,1.2435568,2.5807558,400,50.71164,934.01623,88.765432,182,17.5,17.5,400,True,False,60.157005,-2984.0708,50.711637,934.6902,32.13339,True,False,False,False,77.936132,14.192737,21.029307,28.895955,8.1860945,10.483685,,934.6902,206433.72,28.895955,1030.1943,True,True,False
951872156,737581020,VISrl,HVA,0,1.539852,12.413467,1800,2945.2923,147.4687,109.5679,150,74.444,34.444,1800,True,False,8618.2616,94.902415,2864.6549,147.46759,21.510674,True,True,True,False,96.730243,79.231584,42.380899,24.081267,50,17.960522,,2864.6549,1839815.3,50,5243.9032,True,True,True
951872274,737581020,VISrl,HVA,0.317,4.0929615,1.1119383,0,237.73323,18.694712,0.32098765,3,40,-25,600,True,False,-1162.8239,-3.2883468,237.73283,18.694713,0.62667195,True,False,False,False,0.22207057,37.986557,-24.510521,14.418746,3.277444,0.54117983,,237.73283,19355.897,14.418746,205.81077,False,True,False
951872293,737581020,VISrl,HVA,0,1.7142048,5.3510707,300,885.15063,60.010439,55.160494,121,43.333,46.667,300,True,False,3409.2489,2.2724145,885.14877,60.01044,19.359328,True,False,False,False,51.137374,39.290419,43.938765,10.308182,8.020743,9.288475,,885.14877,231338.76,10.308182,360.0825,True,True,False
951872313,737581020,VISrl,HVA,0,2.6289446,2.4309089,200,204.03643,48.223674,6.1358025,41,25,50,200,True,False,1294.1265,-25.950291,204.03642,48.223627,8.2532754,True,False,False,False,4.8467058,27.836469,46.747211,9.3373846,3.1317708,3.3132063,,204.03642,42852.178,9.3373846,127.35633,True,True,False
951872325,737581020,VISrl,HVA,0,1.6225869,9.9931483,600,1208.9205,99.200077,45.234568,77,35,40,600,True,False,3645.3246,-14.403477,1208.873,99.200058,12.235764,True,False,False,False,42.610359,32.847196,34.966487,9.2463693,11.417749,7.7199932,,1208.873,522273.43,11.417749,459.78741,True,True,False
951872787,737581020,VISrl,HVA,0.047,3.1957239,1.2226026,600,658.04761,41.852312,3.8765432,11,45,50,200,True,False,2762.0149,2.5787325,658.05257,41.852312,2.6126668,True,False,False,False,3.4756397,42.89979,45.634666,9.3252965,8.5861755,1.8630963,,658.05257,119945.89,9.3252965,348.71268,False,True,False
951872173,737581020,VISrl,HVA,0,3.3765308,3.7133444,600,-8.3709409,-5.4202532,2,10,15,35,400,True,True,-25.058268,80.517595,8.3709409,5.4202532,2.8803292,True,False,False,False,1.5363158,15.810438,35.755347,7.4402618,7.7103977,1.3522324,,8.3709409,197.60557,7.7103977,249.84481,True,True,False
951872207,737581020,VISrl,HVA,0.006,1.9840853,5.2647631,700,1032.8714,3131.8684,44.62963,69,14,-18,500,True,False,-2597.7407,4381.0244,1031.6508,3115.0939,9.9274164,True,True,True,True,42.913549,-10,-12.316148,50,6.6900696,8.4936021,,3115.0939,13996170,50,1456.8202,True,True,True
951872224,737581020,VISrl,HVA,0,2.5731218,3.8181843,1000,14.933712,35.868794,6.4444444,32,21.25,33.75,800,True,True,73.119299,-22.267359,14.933712,35.868797,9.9658415,True,False,False,False,3.5625096,19.903378,33.009743,24.736072,9.9511133,3.280941,,35.868797,2332.8666,24.736072,1072.032,True,True,False
951872341,737581020,VISrl,HVA,0.013,2.4985681,1.5583021,100,-466.34373,-597.83904,1.0987654,5,33.333,46.667,300,True,False,-1539.7309,915.81396,467.91671,594.65971,1.2825995,True,False,False,False,0.97395355,32.959417,45.163016,6.1216487,2.8282585,1.1385421,,594.65971,1211832,6.1216487,75.403732,False,True,False
951872803,737581020,VISrl,HVA,0.366,3.0034739,1.0552824,0,57.413822,71.178346,0.34567901,2,69.091,-3.636,1100,False,True,21.13643,21.545222,57.413842,71.17836,0.60027915,True,False,False,False,0.24986014,71.008347,-6.7799252,10.68261,17.131423,0.56813593,,71.17836,17797.947,17.131423,797.0327,False,True,False
951872375,737581020,VISrl,HVA,0,3.6033979,12.422469,800,44.149077,76.193451,24.777778,67,21.25,31.25,800,True,True,70.611554,-45.990977,44.149077,76.193414,17.980041,True,False,False,False,19.183252,24.630055,32.020632,13.383831,11.744075,5.6909383,,76.193414,14650.228,13.383831,684.54904,True,True,False
951872392,737581020,VISrl,HVA,0.257,2.2189848,5.5988741,200,1332.7897,253.79812,17.358025,30,85,-30,200,True,False,4700.9302,21.925659,1338.2057,253.79639,5.4793183,True,False,False,False,17.061162,94.742853,-30.990021,13.973654,2.0011294,5.1041279,,1338.2057,1479154.9,13.973654,121.78407,False,True,False
951872426,737581020,VISrl,HVA,0.004,1.014811,1.239017,300,848.97264,482.49881,1.5308642,10,15,50,200,True,False,2347.3301,-1313.2342,844.75316,484.41386,1.604734,True,False,False,False,1.3582958,21.570107,52.431137,6.2452102,2.0020466,1.1656019,,844.75316,1782180.6,6.2452102,54.453597,True,True,False
951872522,737581020,VISrl,HVA,0,0.98788345,9.7532873,600,340.56472,73.236259,17.987654,42,60,45,600,True,True,686.92176,15.072269,340.54444,73.236247,6.3125153,True,False,False,False,16.549048,59.2543,42.314366,12.800085,8.8123389,4.9387502,,340.54444,108618.85,12.800085,491.25769,False,True,False
951872820,737581020,VISrl,HVA,0.548,1.6559657,1.9321252,0,65.183629,110.99239,0.4691358,3,10,50,100,True,True,129.26588,20.366593,65.18366,110.99269,0.68919851,True,False,False,False,0.40438511,50.587789,37.183714,2.0001365,8.0285551,0.57392548,,110.99269,31509.277,8.0285551,69.936254,False,True,False
951872459,737581020,VISrl,HVA,0.514,2.6375993,8.1160905,100,1743.4954,965.28036,6.1975309,15,90,-30,100,True,False,2870.285,-3225.1383,1786.9709,959.42313,2.7717297,True,False,False,False,6.0506579,90.082868,-26.719452,2.1326834,3.9343341,2.4740653,,1786.9709,7466773.7,3.9343341,36.542896,False,True,False
951872471,737581020,VISrl,HVA,0.062,2.5076831,0.4934888,0,,20,0.20987654,3,10,-30,100,True,False,47.647059,10,,20,,True,False,False,False,0.16455625,53.845959,19.989308,3.0729727,2.0001682,0.39846698,,20,,3.0729727,26.768902,False,False,False
951872491,737581020,VISrl,HVA,0,1.2117722,5.7328361,1000,659.95919,3215.2354,86.08642,124,24,35,1000,True,False,1602.1184,-5437.7209,659.72359,3201.4243,18.300803,True,True,True,False,78.321105,12.089399,34.402699,50,9.3733489,10.622114,,3201.4243,9198363.7,50,2041.1274,True,True,True
951872506,737581020,VISrl,HVA,0.575,0.43183138,3.6153879,300,8209.8163,4894.4044,28.753086,45,86.667,-26.667,300,True,False,10658.643,12162.758,8200.1118,4889.8724,6.4198801,True,False,False,False,28.212353,31.042156,49.42893,6.5112473,8.2001981,6.0155211,,8200.1118,1.7463152e+08,8.2001981,232.53796,False,True,False
951872539,737581020,VISrl,HVA,0.227,1.2848453,0.78153377,900,119.84365,57.423699,11.925926,21,37.5,37.5,1200,True,True,112.34389,6.3650241,119.84359,57.423699,4.6878114,True,False,False,False,10.881741,40.723597,36.58424,19.708841,6.1618947,3.6164697,,119.84359,29971.694,19.708841,528.90866,False,True,False
951872554,737581020,VISrl,HVA,0.026,1.6541288,1.657847,700,788.46092,146.65777,4.9012346,14,35,40,600,True,False,2698.4308,-11.560246,786.73528,146.65758,2.8114095,True,False,False,False,4.7848089,88.847472,-20.171857,3.200101,2.0330837,2.5321196,,786.73528,502502.78,3.200101,28.335069,False,True,False
951872601,737581020,VISrl,HVA,0.172,0.88403954,5.0519063,200,818.58119,1677.3456,6.9259259,20,10,50,100,True,False,2944.409,1397.2085,818.58628,1676.2109,3.5269004,True,False,False,False,6.6764563,67.227461,-13.515921,3.3534231,3.7191676,3.1323914,,1676.2109,5975832.9,3.7191676,54.317458,False,True,False
951872619,737581020,VISrl,HVA,0,0.98979706,6.602266,200,115.29594,835.96876,19.901235,48,15,30,200,True,False,101.89391,-2884.9406,115.29618,834.61912,9.5438561,True,True,False,True,18.007991,-10,31.60765,29.659206,8.2232292,6.8213006,,834.61912,419091.23,29.659206,1062.2023,False,True,True
951879786,737581020,VISl,HVA,0,0.55342395,1.094465,300,10.117281,14.154963,0.77777778,8,21.429,-22.857,700,True,True,20.023815,-13.606738,10.117281,14.154963,1.1926602,True,False,False,False,0.22114089,26.330077,-20.008781,13.202059,9.5685989,0.72536211,,14.154963,623.70307,13.202059,550.16805,False,True,False
951879798,737581020,VISl,HVA,,0.38279878,0.019061799,,,,0,0,,,0,False,False,,,,,,True,True,False,False,6.0233993e-09,-1.7561634,-41.756163,10.110895,10.110895,6.8422588e-06,,,,10.110895,445.2301,False,False,False
951879810,737581020,VISl,HVA,0,1.9099561,4.1676506,400,7.6586152,11.309895,2.0123457,23,45,-5,400,False,True,36.18424,4.0151473,7.6586152,11.309895,4.2248194,True,False,False,False,0.32727469,44.102499,-3.837291,10.987488,7.4215577,1.2483152,,11.309895,377.23687,10.987488,355.13938,True,True,False
951881463,737581020,VISl,HVA,,1.4687844,0.030710677,,,,0,0,,,0,False,False,,,,,,True,True,False,False,6.0233993e-09,-1.7561634,-41.756163,10.110895,10.110895,6.8422588e-06,,,,10.110895,445.2301,False,False,False
951879821,737581020,VISl,HVA,0,0.61776843,1.4333414,1000,13.03322,14.652047,7.5432099,51,21.111,-13.333,900,True,True,28.383501,-15.227585,13.03322,14.652047,5.2002956,True,False,False,False,2.095023,24.800134,-11.69487,13.485635,12.21123,3.6542202,,14.652047,831.67829,13.485635,717.19313,False,True,False
951879925,737581020,VISl,HVA,0,1.1938638,0.70210961,200,9.3310497,10.375693,0.9382716,11,36.667,-6.667,300,False,True,31.550227,-2.2617453,9.3310497,10.375693,1.4216247,True,False,False,False,0.44621509,38.293633,-8.189859,8.2588326,7.9912464,0.90389174,,10.375693,421.65081,8.2588326,287.43425,True,True,False
951880269,737581020,VISl,HVA,0,2.1130674,3.4125916,1100,30.740969,32.301442,26.876543,83,19.091,-16.364,1100,True,True,20.596854,-25.722112,30.740969,32.301442,8.9942927,True,False,False,False,11.861908,20.596541,-16.724233,19.307334,20.942316,5.2057592,,32.301442,4324.5885,20.942316,1760.9715,True,True,False
951880280,737581020,VISl,HVA,0,1.6046373,6.1643741,1300,52.399305,106.36924,33.962963,85,45,19.167,1200,False,True,62.327568,-4.0902402,52.399304,106.36923,13.196154,True,False,False,False,32.4873,49.102259,1.6664075,5.869575,6.0191912,9.8889837,,106.36923,24274.309,6.0191912,153.86864,True,True,False
951880356,737581020,VISl,HVA,0,1.0662989,8.497856,700,52.893178,64.060996,33.148148,113,18.571,-22.857,700,True,True,-18.216669,-90.31789,52.893178,64.060996,11.014896,True,False,False,False,16.721811,12.44578,-26.038351,23.582711,23.438058,8.189287,,64.060996,14757.02,23.582711,2407.2472,True,True,False
951879960,737581020,VISl,HVA,0,0.24529046,0.80271355,300,10.421946,14.025096,1.5185185,13,13.333,-13.333,300,True,True,29.945835,-23.026592,10.421946,14.025096,2.5496068,True,False,False,False,0.78319484,17.977818,-9.654409,11.714497,8.3188874,1.1715419,,14.025096,636.59022,11.714497,424.41841,False,True,False
951879968,737581020,VISl,HVA,0.003,0.56247963,7.7756256,600,32.177426,239.17875,1.0864198,7,15,-20,600,True,False,22.873093,-1237.7823,32.177427,239.17917,1.2763289,True,False,False,False,0.69385241,13.692346,-14.34168,15.841005,13.064965,1.1001042,,239.17917,33518.147,15.841005,901.35589,False,True,False
951879977,737581020,VISl,HVA,,2.957248,0.19273597,,,,0.012345679,1,30,0,100,False,False,39.977949,-9.9739451,1.3752196,1.3745139,0.15713484,True,True,False,False,1.9635548e-11,30.000018,1.6948327e-06,2.200893,2.2004695,7.295473e-06,,1.3752196,8.2324007,2.200893,21.09209,False,True,False
951879987,737581020,VISl,HVA,0,0.99003774,1.9750142,400,11.618592,13.482696,11.765432,71,35,-5,400,False,True,36.051981,-3.3190664,11.618592,13.482696,6.1040337,True,False,False,False,5.1604697,36.459574,-3.9743018,11.662444,9.8393113,3.7012707,,13.482696,682.23744,11.662444,499.75782,False,True,False
951880000,737581020,VISl,HVA,0.276,1.38586,0.6459832,700,994.64187,71.156469,10.246914,25,32,-6,500,False,False,-3436.5986,11.726585,994.64922,71.15646,6.2931724,True,False,False,False,9.810362,56.730064,-24.074566,6.5617524,2.586502,5.7692065,,994.64922,308240.43,6.5617524,73.915921,False,True,False
951880070,737581020,VISl,HVA,,1.8825324,5.7635468,,,,0,0,,,0,False,False,,,,,,True,True,False,False,6.0233993e-09,-1.7561634,-41.756163,10.110895,10.110895,6.8422588e-06,,,,10.110895,445.2301,False,False,False
951880031,737581020,VISl,HVA,0,0.41137913,7.7194992,500,13.971762,15.883117,5.8888889,35,30,-7.143,700,False,True,32.324703,-10.305996,13.971762,15.883117,3.634229,True,False,False,False,2.6233206,29.735276,-7.6270167,13.100256,11.565011,2.6055272,,15.883117,966.47859,13.100256,659.82862,False,True,False
951880114,737581020,VISl,HVA,0,2.0331773,1.754215,700,11.540931,13.378647,25.592593,187,30,-17.143,700,True,True,26.270253,-7.9371534,11.540931,13.378647,24.342755,True,False,False,False,6.0806861,32.18017,-13.738403,12.563224,10.879594,9.1807781,,13.378647,672.44749,12.563224,595.27701,True,True,False
951880120,737581020,VISl,HVA,0,2.0789123,2.0629103,600,16.71835,12.787879,7.691358,47,35,-10,600,False,True,31.16983,-5.3705052,16.71835,12.787879,5.8783672,True,False,False,False,3.5087557,34.594279,-9.537221,10.076366,13.800425,3.9605646,,16.71835,931.10203,13.800425,605.62211,True,True,False
951880131,737581020,VISl,HVA,0,2.2071163,3.3845284,1000,16.253652,17.724476,41.049383,186,35,-22,1000,True,True,19.778216,-4.6635141,16.253652,17.724476,50.220116,True,False,False,False,12.402257,35.375734,-19.942022,15.991414,14.29152,9.7749546,,17.724476,1254.6705,15.991414,995.33805,True,True,False
951880142,737581020,VISl,HVA,0,1.1525821,8.5455105,900,19.737322,17.357599,123.98765,550,40,-20,900,True,True,22.164277,-1.5385147,19.737322,17.357599,136.12333,True,False,False,False,30.357754,38.400241,-17.691464,15.678424,17.642297,19.95182,,19.737322,1492.0494,17.642297,1204.6555,True,True,False
951880180,737581020,VISl,HVA,0,1.5855244,5.031256,700,71.016425,500.82165,75.246914,145,17.143,-20,700,True,False,4.8197863,-1792.1318,71.016437,500.81916,14.294424,True,True,False,True,54.147353,-10,-16.589481,45.383412,23.656287,9.6982433,,500.81916,154897.76,45.383412,4675.726,True,True,True
951880192,737581020,VISl,HVA,0,0.95442412,15.150953,2300,96.163158,129.66121,158.14815,220,30.435,-14.348,2300,True,True,1.7398498,-58.619913,96.16317,129.66125,17.973123,True,False,False,False,119.64546,9.6857772,-17.759681,47.557361,31.429585,14.729808,,129.66125,54303.059,47.557361,6509.7112,False,True,False
951880202,737581020,VISl,HVA,0,0.56253682,5.4749724,900,14.804811,16.521006,18.679012,90,20,-20,900,True,True,23.748272,-15.569363,14.804811,16.521006,8.7553552,True,False,False,False,6.9925158,24.446452,-16.210027,14.589961,13.135211,6.1225847,,16.521006,1065.2332,14.589961,834.63487,False,True,False
951880237,737581020,VISl,HVA,0,1.0999495,7.981599,800,25.668418,28.812429,32.296296,103,41.25,1.25,800,False,True,41.247829,7.193613,25.668418,28.812429,14.131906,True,False,False,False,21.308816,43.699757,1.7722221,15.283704,12.885013,9.2677892,,28.812429,3220.9524,15.283704,857.66723,True,True,False
951880257,737581020,VISl,HVA,0,0.84300433,3.2235621,700,14.847666,13.548656,42.592593,237,32.857,-18.571,700,True,True,25.035837,-5.5405088,14.847666,13.548656,43.093581,True,False,False,False,12.896795,34.364314,-15.05541,12.300843,13.602327,8.8011383,,14.847666,876.11226,13.602327,728.70778,False,True,False
951880212,737581020,VISl,HVA,0,2.1482134,4.4323978,500,35.044843,414.7928,63.160494,146,14,2,500,True,False,38.286188,-1469.1296,35.044843,414.79221,23.235557,True,True,True,False,38.042874,-9.3562323,-1.6558541,50,19.803332,10.583848,,414.79221,63308.212,50,4312.346,True,True,True
951880224,737581020,VISl,HVA,0,1.8583747,10.36803,500,14.116328,11.90351,45.222222,200,34,-12,500,False,True,30.17461,-5.4943581,14.116328,11.90351,34.243634,True,False,False,False,32.560139,34.59472,-10.51818,8.3217901,9.9190039,10.84317,,14.116328,731.81635,9.9190039,359.49276,True,True,False
951880562,737581020,VISl,HVA,0,0.6023522,2.0660872,700,12.756999,14.502041,22.691358,132,20,-12.857,700,True,True,27.93122,-15.362248,12.756999,14.502041,12.761294,True,False,False,False,8.3008427,24.604947,-11.993268,12.695196,11.555534,6.4582771,,14.502041,805.71783,12.695196,638.90273,False,True,False
951880300,737581020,VISl,HVA,0,2.5350092,4.7770987,200,7.941065,17.951141,1.5802469,28,10,5,200,True,False,42.523527,-105.52402,7.941065,17.951129,5.6687539,True,True,False,True,0.88252458,-9.9999981,2.686664,8.2182589,7.4800323,1.1580144,,17.951129,620.83452,8.2182589,267.72481,True,True,True
