ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it
951782498,0.0447487580385659,140.0,0.040090541602539,7563.0,200.0,40.0,,176.66,3.12786515771768,2018-09-25T18:02:57Z,3052.0,850142900,756781555,754312389,LGd,170.0,15.0,0.2392086808924591,5.438596491228071,,1.9767303609341824,3.4250000000000003,1.5444444444444445,3.7259128495772553,12.8603192564687,18.04797352174354,,7.5138129171423955,11.907355164149052,3.1206309025053054,12.983900403113044,0.0370711167309257,0.1118552785182571,0.1142614644012672,wt/wt,True,470.3281312976046,0.3173898305084747,0.123438725521152,51.63124493489121,7730.0,1249.99656351234,0.0445127245411576,,0.0286564204263757,0.0303551675042459,0.1753411055519901,0.0344834354128177,1,15.77,1.0295852862814818,probeB,0.802,0.0640584694754944,,False,0.0,3a,,,4958.0,False,180.0,False,False,60.0,False,0.5,False,0.16,,,8.0,False,0.99,11,20,2019-10-03T00:00:00Z,good,0.3246044735406438,,0.6606060606060605,0.5083857442348008,,0.7098930481283422,0.0076505347252275,,0.0156375444998532,0.0112285533281769,,9.6397350801221e-06,29999.9175242961,brain_observatory_1.1,M,,3.1920806019634,719828690,0.1261044176706827,,0.0495,0.2345,0.0505,0.0125,0.42482862935353,7.20057000000001,0.439530988274707,0.206030150753769,-0.0758660140868275,0.344242060114766,80.0,2.12570790460238,,1561.7411836702363,0.079,0.0,0,LGd,754312389.0,67.08655042787312,15.083349917724126,298.0,65.35386531863111,73.38346189812508,1244.0
951782516,0.1397916953694459,140.0,0.0614986160769216,7564.0,200.0,40.0,,240.6,1.20860598178766,2018-09-25T18:02:57Z,3036.0,850142904,756781555,754312389,LGd,170.0,15.0,0.5111063037217531,16.026415094339622,,2.039496855345912,2.1056790123456786,2.997849462365592,1.8685936036397688,6.45584326577246,5.847786990586347,,5.035853338084797,8.411790416914231,2.3476004083850524,8.28403885053696,0.0481418100313069,0.1421012670949623,0.0751473973112361,wt/wt,True,3616.815358669565,0.2600847457627119,0.262112339098779,18.5911745815003,7731.0,1249.99656351234,0.0801146440095216,,0.0291862068965518,0.0280969749111815,0.2422297727430629,0.0383092435191104,3,22.73,3.856344298904768,probeB,0.428,0.0515517465264251,,False,0.0,3a,,,4988.0,False,135.0,False,False,0.0,False,0.75,False,0.16,,,15.0,False,0.99,27,40,2019-10-03T00:00:00Z,good,0.7766497461928934,,0.7657342657342657,0.1941391941391941,,0.1664705882352941,1.080211033206097e-06,,0.0084301529419401,0.367221699880512,,0.3565718433135897,29999.9175242961,brain_observatory_1.1,M,0.0571148227867431,2.10538563156073,719828690,0.1054216867469879,,0.0515,0.0565,0.0595,0.0735,0.347026744296234,75.7274700000001,0.50820770519263,0.219765494137353,-0.0434171079522584,0.2360543013487089,30.0,0.343383584589615,,3743.358783763764,0.104,0.0,0,LGd,754312389.0,90.03347057011807,28.43202613751277,175.0,119.69785851902056,132.40969090656137,752.0
951782530,0.0154864659885386,140.0,0.0001296279061828,7564.0,600.0,73.333,,87.2,4.570030690172571,2018-09-25T18:02:57Z,3036.0,850142904,756781555,754312389,LGd,170.0,48.333,0.3520710880387521,6.248729446935724,,2.2989473684210533,3.0777375565610865,2.1333333333333333,2.418321186227696,9.10565050602468,9.70677572541008,,7.247365650577063,9.065361611967935,2.3256704652894418,9.161932490884931,0.0181861436073012,0.0066258039042266,0.0575581482689908,wt/wt,True,370.649681047533,0.379322033898305,0.03691045942856,40.4631996505622,7731.0,1249.99656351234,0.115695615660997,,0.1309620048504445,0.0537128011317882,0.2424890298711891,0.0438066192767142,3,13.73,1.6100625068625674,probeB,0.95,0.0083953443999236,,False,0.0,3a,,,4938.0,False,135.0,False,False,150.0,False,0.75,False,0.08,,,1.0,False,0.99,27,40,2019-10-03T00:00:00Z,good,0.5429184549356223,,0.68203125,0.6036519871106337,,0.7339901477832512,0.0003105370415276,,0.0006630939231235,0.0002647985793047,,1.951878359343305e-08,29999.9175242961,brain_observatory_1.1,M,0.0857205993532041,4.428825484668599,719828690,0.1716867469879518,,0.0645,0.0025,0.0025,0.0005,0.450246216120746,159.59853,0.453266331658291,0.1922948073701839,-0.1069527383834469,0.5290358932427139,30.0,0.343383584589614,,970.6767732176496,0.069,0.0,0,LGd,754312389.0,56.783318129625215,20.54225596029801,273.0,97.47648786637735,25.61530184916893,1265.0
951782560,0.0118263820830732,140.0,0.5,7564.0,900.0,46.667,,428.55,3.17258909486111,2018-09-25T18:02:57Z,3036.0,850142904,756781555,754312389,LGd,170.0,18.889,0.6750969272363255,10.095238095238097,,1.653333333333333,1.6478481012658228,2.066666666666667,1.6108695652173914,2.88421565045941,2.194243868977709,,1.332236332826666,3.822014491115705,0.6129419095223001,3.707402126082554,0.084773076816827,0.0365093267410886,0.1658649732529005,wt/wt,True,21.139377605305395,0.273593220338983,5.52763775769418,33.2787519009113,7731.0,1249.99656351234,0.1164456623900169,,0.0031948881789136,0.0396944896996624,0.5677537921846502,0.0498558876784659,3,30.53,1.3665389785030535,probeB,0.7450980392156858,0.0047712216386915,,True,0.0,3a,,,4933.0,False,0.0,False,False,0.0,False,0.5,False,0.16,,,8.0,False,0.99,27,40,2019-10-03T00:00:00Z,good,0.8577981651376146,,0.8140495867768595,0.5349761526232114,,0.5932944606413995,0.0016447790199624,,0.0385570127799782,0.0363325996593214,,0.0044540882317309,29999.9175242961,brain_observatory_1.1,M,0.0893235269554282,2.3032571557647,719828690,0.0522088353413654,,0.0515,0.1375,0.0295,0.1195,0.432139933014383,84.6091350000001,0.535678391959799,0.260971524288107,-0.0590128188586896,0.245821834133886,50.0,0.0,,18.67227458600841,0.052,0.0,0,LGd,754312389.0,49.19477852906697,26.898093203857503,53.0,15.49339569836608,29.83396083889325,132.0
951782601,0.0099045232743086,140.0,0.154840639887178,7564.0,400.0,15.0,,171.76,5.01488132359512,2018-09-25T18:02:57Z,3020.0,850142908,756781555,754312389,LGd,170.0,5.0,0.3041819498377459,2.6836400817995907,,0.9719711042311664,3.314626038781164,2.0,2.4676635514018685,11.8940563697724,15.604335622290805,,13.055916061701328,10.905167884580576,5.1875280392665495,12.37443706402474,0.0099367302465107,0.0290878485313922,0.0929036751765514,wt/wt,True,500.9071661769268,0.6700508474576271,0.138559033699831,92.4704460500716,7732.0,1249.99656351234,0.0483919798013995,,0.184059659047936,0.0654761992080165,0.2477793856183625,0.0263389539936201,5,15.34,0.7256769771682483,probeB,0.917333333333333,0.0213740458015267,,False,0.0,3a,,,4908.0,False,135.0,False,False,150.0,False,0.75,False,0.08,,,2.0,False,0.99,11,60,2019-10-03T00:00:00Z,good,-0.3009009009009008,,-0.3580246913580247,-0.1811909949164852,,0.5467032967032968,0.0817505341247272,,0.0808918490023232,0.4507850348696052,,0.0010674056665967,29999.9175242961,brain_observatory_1.1,M,0.195202007508396,3.0931747475119704,719828690,0.129718875502008,,0.0635,0.0685,0.0715,0.0955,0.6058905969163871,117.666315,0.467001675041876,0.1922948073701839,-0.0608322229292355,0.363492714086751,40.0,0.343383584589614,-0.6867671691792271,46.79668819259768,0.0579999999999999,0.0,0,LGd,754312389.0,37.03512758164806,8.390941502320379,475.0,63.592671637521455,33.19234090470089,1419.0
951782616,0.0392663539072666,140.0,0.5,7564.0,700.0,30.0,,240.66,2.6570628768343,2018-09-25T18:02:57Z,3020.0,850142908,756781555,754312389,LGd,170.0,40.0,0.6101135797152853,7.3786163522012576,,1.0933333333333333,2.0513432835820904,1.2627450980392154,2.305555555555556,5.276256323226289,4.864507341770804,,3.8101959118842648,6.823202671485647,2.7017689893791546,5.651690089797068,0.0924829433021616,0.066031720076797,0.1181776304128404,wt/wt,True,60.79458482681228,0.2680508474576271,0.3158772874314289,33.3379349476268,7732.0,1249.99656351234,0.0678411532974542,,0.0047809542394379,0.0283818140944772,0.1798452028860993,0.0404662450537818,5,16.2,1.8673392288291413,probeB,0.69,0.0137996418413568,,False,0.0,3a,,,5008.0,False,135.0,False,False,0.0,False,0.25,False,0.08,,,15.0,False,0.99,11,60,2019-10-03T00:00:00Z,good,0.3988603988603989,,0.2066115702479339,0.4097297297297297,,0.5272525027808677,0.6219441701654058,,0.6314674125120839,0.0477730220408541,,0.0231548657067761,29999.9175242961,brain_observatory_1.1,M,0.0379151415370189,2.7272606939569504,719828690,0.0602409638554216,,0.0525,0.0065,0.0665,0.0815,0.626334939379531,105.698775,0.467001675041876,0.206030150753769,-0.0544933537949675,0.338929860426213,60.0,0.137353433835846,0.0,680.7215484128836,0.052,0.0,0,LGd,754312389.0,42.65335775455276,4.639374125998457,164.0,58.16717406673233,38.251455356983264,768.0
951782631,0.148146945686706,140.0,0.0367195554562505,7564.0,900.0,23.333,,304.98,1.47576351145845,2018-09-25T18:02:57Z,3020.0,850142908,756781555,754312389,LGd,170.0,16.667,0.4723472834440578,6.516491228070176,,3.0980392156862746,1.2701408450704226,2.444444444444444,2.0476864012931904,5.3570796815958,7.273727806019981,,6.048352951033063,3.819327661947961,2.163388886381928,4.538670155789888,0.0709220734580047,0.0249654469991725,0.0664290895625933,wt/wt,True,46.19354971916477,0.0545762711864406,0.325315790676114,16.9583039040903,7732.0,1249.99656351234,0.1580668239915498,,0.3971818719089242,0.040845489939352,0.452970435112569,0.0446503378913719,5,25.28,1.3337575481313302,probeB,0.3926666666666671,0.0463625284798389,,False,0.0,3a,,,4967.0,False,180.0,False,False,60.0,False,0.25,False,0.16,,,15.0,False,0.99,11,60,2019-10-03T00:00:00Z,good,-0.5617977528089888,,0.4545454545454545,0.5336134453781513,,0.4992887624466572,0.0012869123262311,,0.0078406689562364,0.0118748587057517,,0.0315876578426598,29999.9175242961,brain_observatory_1.1,M,0.0131602764802478,1.09265263450303,719828690,0.0666666666666666,,0.0495,0.0535,0.0725,0.1185,0.869245021047532,69.77022,0.549413735343384,0.206030150753769,-0.0303762435970499,0.120604054397278,30.0,0.0,0.6867671691792301,27.85860977433982,0.052,0.0,0,LGd,754312389.0,35.509160662841985,4.6334966179384605,257.0,112.61366608650744,62.673549780603246,548.0
951782754,0.0970750295675302,140.0,0.247824679757016,7564.0,400.0,55.0,,310.81,2.12957010712632,2018-09-25T18:02:57Z,3020.0,850142908,756781555,754312389,LGd,170.0,45.0,0.9433241805407264,12.222067363530776,,1.4037681159420288,2.9285106382978725,3.1515151515151527,1.3881159420289857,3.85957374883917,3.835161279682808,,3.117433018814398,4.2626544746257045,2.7171199495460807,3.560198412488547,0.1099558316390982,0.1589582223295404,0.0380590876302358,wt/wt,True,19.847074580884453,0.1273898305084745,0.452496135532489,31.0808814900425,7732.0,1249.99656351234,0.1607461020614006,,0.4938937176807129,0.0542733707915081,0.5044099053760025,0.0368645148815204,5,33.46,5.160028825935487,probeB,0.256716417910448,0.0257630625969995,,False,0.0,3a,,,4933.0,False,180.0,False,False,90.0,False,0.25,False,0.02,,,15.0,False,0.99,11,60,2019-10-03T00:00:00Z,good,0.3361823361823361,,0.6345454545454545,0.2124883504193849,,0.5044642857142857,0.3908415009152025,,0.0217690181904307,0.5187859460694892,,0.0152160513875666,29999.9175242961,brain_observatory_1.1,M,0.1823265187376029,0.528194293299493,719828690,0.0527825588066551,,0.0485,0.1055,0.0515,0.0035,1.2998232621783898,86.1669900000001,1.2499162479062,0.865326633165829,-0.0110759208829475,0.001664583757919,100.0,-0.171691792294807,-0.6867671691792301,155.7308954097921,0.05,0.0,0,,,,,,,,
951782644,0.0231119967177071,140.0,0.163317174776329,7564.0,400.0,87.5,,165.48,4.25462364668786,2018-09-25T18:02:57Z,3012.0,850142910,756781555,754312389,LGd,170.0,42.5,0.3709889992918376,2.99047619047619,,3.462745098039216,1.8513513513513515,1.4494623655913978,1.831764705882353,7.934021873701599,8.656249703196814,,5.595392597871998,9.844542070613668,2.0416777022012926,9.823350081829954,0.0438030201983268,0.0486254110744708,0.0974062525055294,wt/wt,True,290.7671487313117,0.1076440677966101,0.171696613884444,62.223024296421606,7732.0,1249.99656351234,0.0781428780624615,,0.5787031068712132,0.0244703665529095,0.3085973202886583,0.027178294088603,6,34.54,0.0095374816962081,probeB,0.801333333333333,0.0154647566335667,,False,0.0,3a,,,4923.0,False,0.0,False,False,120.0,False,0.75,False,0.08,,,1.0,False,0.99,59,80,2019-10-03T00:00:00Z,good,0.0060606060606061,,0.7224025974025974,0.5224116161616162,,0.5008912655971479,0.9652955626968036,,0.000440402171807,2.8480019759117243e-05,,0.0001499308108415,29999.9175242961,brain_observatory_1.1,M,0.1918164307539789,2.17936815410798,719828690,0.1365461847389558,,0.1885,0.0605,0.2415,0.1395,1.50469257462405,67.187445,1.26365159128978,0.7829145728643221,-0.0006865282049629,0.0309374804097611,60.0,0.686767169179229,0.0,321.0150465266409,0.066,0.0,0,LGd,754312389.0,67.30614317402909,10.528098237006422,264.0,1.000000070844156,0.0,479.0
951782669,0.0306916572270741,140.0,0.5,7564.0,600.0,80.0,,379.67,2.60692861958093,2018-09-25T18:02:57Z,2980.0,850142918,756781555,754312389,LGd,170.0,45.0,0.4429501910632603,9.006965174129354,,2.3067494824016554,1.7567213114754097,2.1595238095238094,1.4842105263157896,7.699613463494401,7.791577831082768,,8.313154716838397,6.255610009799748,7.359688902886722,6.578873661393709,0.0309376819120668,0.0354796320630749,0.0975091924504862,wt/wt,True,4899.357086520395,0.1808135593220338,2.09297194126297,47.0855263452037,7733.0,1249.99656351234,0.0653070822445517,,0.0020524609006198,0.0268201265141316,0.0677090643031743,0.0289308056101504,10,117.24,0.0375898372286419,probeB,0.674,0.0216900372879576,,False,0.0,3a,,,4918.0,False,45.0,False,False,0.0,False,0.5,False,0.08,,,1.0,False,0.99,59,120,2019-10-03T00:00:00Z,good,0.6540404040404041,,0.7106770833333333,0.5423728813559321,,0.5486111111111112,0.0076943157045174,,0.0009373201873484,0.0002907283991112,,0.0006697265241764,29999.9175242961,brain_observatory_1.1,M,0.0472207179546685,1.37210750905228,719828690,0.1277108433734939,,0.0355,0.2055,0.0515,0.1705,1.96541896295465,58.4415,0.98894472361809,0.714237855946399,-0.0042953463857394,0.0433875968468363,90.0,-0.078487676477626,0.0,2069.099519046904,0.059,0.0,0,LGd,754312389.0,58.5166976501255,13.079285740427576,341.0,1.0000000000002711,0.0,1393.0
