ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
950996773,0.0092895279,126,0.5,7689,,,0.090290196,219.78,5.0746188,2018-12-10T20:59:21Z,1240,849953386,792586876,781842082,VISam,394,,1.4086757,2.857741,0.8,0.98666667,,0.93333333,,0.94651047,0.72185894,0.059196667,0.026644553,,0.0054823835,,,,,wt/wt,True,,,1.1249833,62.504456,7702,1249.9987,0.023049927,0.49870801,1,,0.98347107,,198,34.26,0.83325464,probeA,0.80482456,0.0081476898,,False,,3a,0,True,,,135,False,,,,,,,0.02,False,2,False,0.86,59,2000,2019-10-03T00:00:00Z,good,0.58368281,1,,,,,0.06058512,0.081864231,,,,,29999.969,functional_connectivity,M,0.031776758,2.5961166,760946813,0.0040160643,0.4725,0.0875,,0.1285,,2.6343344,78.968175,0.30217755,0.13735343,-0.038695726,0.3428912,30,-5.4941374,1.3735343,,0.087,0.97224832,6,,,,,,,,,HVA,False,descriptive
950996794,0.0080441004,126,0.013696934,7677,300,20,,1234.26,4.0218575,2018-12-10T20:59:21Z,1206,849953392,792586876,781842082,VISam,394,0,1.4488334,3.7212121,3.5948718,0.97333333,,1.7333333,,0.82830008,0.88634719,1.6314602,0.079933658,,0.58661503,,,,,wt/wt,True,85.224862,,0.56514077,45.351108,7702,1249.9987,0.026899655,0.35238269,0.2,,0.41599303,,201,52.73,2.3776621,probeA,0.85148515,0.00023571405,,False,0.002,3a,-45,False,,,135,False,,,,,,,0.001,False,2,False,0.99,11,2020,2019-10-03T00:00:00Z,good,0.28278689,1,,,,,0.46735233,0.00027265146,,,,,29999.969,functional_connectivity,M,0.029587435,2.0072076,760946813,0.0080321285,0.6545,0.0145,,0.0655,,1.1744657,85.704645,0.13735343,0.096147404,-0.21079158,0.24003548,40,0,-0.68676717,38.885126,0.171,0.91474891,6,VISam,7.8184208e+08,1.0000006,1679488.7,3,,,6,HVA,True,evaluation
950996816,0.0066830356,126,0.26645803,7675,600,40,0.53096863,176.13,3.2113509,2018-12-10T20:59:21Z,1198,849953394,792586876,781842082,VISam,394,5,0.4819423,2.3129252,1.4933333,1.0782514,,1.3246377,,5.6969547,4.9824382,6.4311259,5.5687115,,5.3464204,,,,,wt/wt,True,78.957539,,0.18393263,108.06258,7701,1249.9987,0.011857281,0.021999264,0.054558411,,0.061983788,,202,34.83,0.77808284,probeA,0.952,0.016763145,,True,0,3a,-45,False,,,90,False,,,,,,,0.005,False,2,False,0.99,59,2040,2019-10-03T00:00:00Z,good,0.40285312,0.5019685,,,,,9.1883191e-05,0.00039154733,,,,,29999.969,functional_connectivity,M,0.10475369,2.1324021,760946813,0.12248996,0.7975,0.0865,,0.0015,,0.41299785,72.635355,1.0301508,0.24723618,-0.007350373,0.16870966,60,0.13735343,-0.34338358,86.327657,0.085,0.90097445,6,VISam,7.8184208e+08,1000,3958.655,200,1,0,866,HVA,True,evaluation
950996824,0.014013104,126,0.0035812517,7669,2200,29.091,0.081733333,64.66,3.9837064,2018-12-10T20:59:21Z,1181,849953396,792586876,781842082,VISam,394,-4.091,0.19673864,3.9141404,2.1557214,4.1047619,,2.9365462,,10.147891,12.058212,12.322378,7.5936976,,7.0810465,,,,,wt/wt,True,65.181999,,0.035007003,70.217652,7699,1249.9987,0.23706385,0.021953939,0.36651584,,0.18991194,,203,38.32,2.5160783,probeA,0.95533333,0.0083451873,,True,0,3a,0,False,,,45,False,,,,,,,0.005,False,2,False,0.99,27,2040,2019-10-03T00:00:00Z,good,0.29029098,,0.76587796,,0.08974359,,7.6507915e-15,,0.13832115,,0.88920331,,29999.969,functional_connectivity,M,0.079775547,2.485289,760946813,0.1686747,0.3395,0.0795,,0.1495,,0.40590917,100.62722,1.0576214,0.30217755,-0.010566694,0.17911788,60,0.48073702,0,50.74587,0.077,0.89043713,6,VISam,7.8184208e+08,45.95429,12.15583,272,7.5989689,1.5603898,1051,HVA,True,evaluation
950996834,0.013908937,126,0.0028529032,7664,200,55,,131.92,3.7866259,2018-12-10T20:59:21Z,1165,849953400,792586876,781842082,VISam,394,50,0.89756469,3.1246919,1.7761905,0.97333333,,2.2666667,,1.7210315,1.4948426,4.3639783,0.053289106,,0.10416529,,,,,wt/wt,True,34.199221,,0.078523052,48.318175,7697,1249.9987,0.28156744,0.27496661,1,,0.83384279,,205,36.35,1.5930527,probeA,0.9005848,0.00099502488,,False,0.311,3a,-45,False,,,45,False,,,,,,,0.005,False,2,False,0.99,11,2060,2019-10-03T00:00:00Z,good,-0.59938272,,-1,,,,2.070049e-05,,0.15872624,,,,29999.969,functional_connectivity,M,0.093898507,1.9665991,760946813,0.0080321285,0.2355,0.0305,,0.0575,,0.26699877,68.317275,1.0026801,0.27470687,-0.0049547116,0.15602962,70,0.8241206,0.13735343,385.6725,0.044,0.8634578,6,,,,,,,,,HVA,False,descriptive
950996842,0.0016317964,126,0.0034728948,7664,600,15,0.35983137,35.74,4.5305888,2018-12-10T20:59:21Z,1165,849953400,792586876,781842082,VISam,394,10,1.641094,2.2112821,3.6166667,0.98666667,,0.4,,0.90441806,0.076131389,0.70799214,0.026644553,,0.31578529,,,,,wt/wt,True,14.147558,,0,57.351875,7697,1249.9987,0.082926829,0.35964954,1,,0.73885065,,205,41.33,0.40948175,probeA,0.97272727,0.00023592855,,True,0,3a,0,False,,,0,False,,,,,,,0,False,2,False,0.94,11,2060,2019-10-03T00:00:00Z,good,-1,0.071428571,,,,,0.018261215,0.95230078,,,,,29999.969,functional_connectivity,M,0.28397143,5.2389893,760946813,0.0040160643,0.1205,0.1145,,0.1215,,0.27114294,247.43862,0.74170854,0.15108878,-0.092035368,0.85306733,50,1.0301508,0.34338358,15.038718,0.114,0.8634578,6,,,,,,,,,HVA,False,descriptive
950996850,0.0066684709,126,0.036176147,7664,300,80,0.090290196,110.8,3.2272109,2018-12-10T20:59:21Z,1165,849953400,792586876,781842082,VISam,394,-30,0.72039455,4.7380894,1.536253,1.1964304,,2.1701149,,7.7928879,4.3706086,14.846524,5.8085125,,3.0613629,,,,,wt/wt,True,2223.8159,,0.11744771,65.612614,7697,1249.9987,0.0071465534,0.0087624553,0.058977291,,0.13108814,,205,40.08,1.2027545,probeA,0.94933333,0.0058479532,,False,0.01,3a,0,False,,,135,False,,,,,,,0.005,False,2,False,0.99,11,2060,2019-10-03T00:00:00Z,good,0.69257822,,,,,,3.0367794e-22,,,,,,29999.969,functional_connectivity,M,0.043438617,2.9787957,760946813,0.10200803,0.3005,0.0595,,0.0115,,0.29144875,104.13975,0.83785595,0.20603015,-0.019371474,0.29365028,60,0.34338358,-0.20603015,989.12472,0.068,0.8634578,6,,,,,,,,,HVA,False,descriptive
950996857,0.012094727,126,0.10561673,7659,100,70,0.009,217.04,4.5622694,2018-12-10T20:59:21Z,1148,849953402,792586876,781842082,VISam,394,-30,1.3055631,7.5102165,1.1212121,1.1022222,,1.4666667,,2.2410331,1.5637498,3.5044427,0.29309008,,0.44626602,,,,,wt/wt,True,1098.5369,,0.1775231,50.294976,7694,1249.9987,0.11285586,0.21159075,0.57647059,,0.50413223,,206,40.35,0.26834846,probeA,0.82624113,0.0036015641,,False,0.629,3a,-45,False,,,90,False,,,,,,,0.001,False,2,False,0.99,59,2080,2019-10-03T00:00:00Z,good,0.75188303,0.81775701,0.94520548,,,,0.0061447012,0.10952691,0.21457812,,,,29999.969,functional_connectivity,M,0.077589554,2.6076087,760946813,0.036144578,0.3085,0.0085,,0.0585,,0.41167705,82.14726,0.75544389,0.23350084,-0.012298499,0.18800049,60,1.7169179,0.068676717,1337.3154,0.099,0.83588737,6,,,,,,,,,HVA,False,descriptive
950996867,0.0051016353,126,0.05547509,7657,2600,41.154,0.021835294,289.42,3.6832117,2018-12-10T20:59:21Z,1140,849953404,792586876,781842082,VISam,394,-6.154,1.4415873,3.4833333,2.1333333,0.96,,1.9333333,,0.42868071,0.43956152,0.3693872,0.10657821,,0.34539016,,,,,wt/wt,True,157.62445,,0.63281527,42.610876,7692,1249.9987,0.16447159,0.31469298,0.4,,0.49730818,,207,34.74,0.6487143,probeA,0.57446809,0.0018754814,,False,0.382,3a,90,False,,,135,False,,,,,,,0.001,False,2,False,0.98,27,2080,2019-10-03T00:00:00Z,good,-0.68877551,-0.88888889,,,0.96923077,,0.02439637,0.026964889,,,0.1226049,,29999.969,functional_connectivity,M,-0.048390737,2.6791703,760946813,0.012048193,0.0515,0.0745,,0.0355,,0.35441194,88.10958,0.74170854,0.21976549,-0.029109902,0.23580283,60,0.34338358,-0.34338358,49.499889,0.094,0.83588737,6,,,,,,,,,HVA,False,descriptive
950996876,0.0015058107,126,2.2345438e-05,7649,600,45,0.46679216,179.82,4.3572563,2018-12-10T20:59:21Z,1116,849953408,792586876,781842082,VISam,394,0,1.4684684,3.6374603,6.0225108,1.6733333,,1.4666667,,1.1977205,0.53847676,1.8871898,0.4529574,,0.41337172,,,,,wt/wt,True,33.446207,,0.16213019,58.918961,7687,1249.9987,0.18338721,0.24960388,0.28994083,,0.55614602,,209,39,1.0296459,probeA,0.94117647,0.00064096077,,True,0.022,3a,90,False,,,135,False,,,,,,,0.001,False,2,False,0.99,11,2100,2019-10-03T00:00:00Z,good,-0.78214286,0.11111111,-1,,,,0.0002281637,0.86448441,0.0095480383,,,,29999.969,functional_connectivity,M,0.13293518,3.9658213,760946813,0.048192771,0.7065,0.0175,,0.0195,,0.51875346,172.2513,0.60435511,0.15108878,-0.12470733,0.53138802,60,0.34338358,0.20603015,86.855077,0.063,0.79962158,6,,,,,,,,,HVA,False,descriptive
