ecephys_session_id,ecephys_unit_id,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,edge_distance_deg,parameter_censored,test_deviance,null_test_deviance,heldout_spatial_gain,mean_amplitude_spikes,parameters
761418226,951894748,13.194160954791837,20.833708943331196,7.858523707236581,2.0000000000000004,19.166291056668804,True,2.086973167347031,1.9100247807820918,-0.17694838656493905,0.517388664852137,"[0.5177344593392101, 0.35280645655889337, 0.37210029540286177, 0.8272592425946559, 13.194160954791837, 20.833708943331196, 7.858523707236581, 2.0000000000000004]"
761418226,951894778,-59.99999998160102,6.763801187490144,25.11988104338023,8.807126106030438,-19.99999998160102,True,0.5135753542661714,0.49239207002353036,-0.021183284242641043,0.1280791201815972,"[0.06458072807404125, 1.2391681607297382e-20, 0.3378619140811114, 0.04637544646368022, -59.99999998160102, 6.763801187490144, 25.11988104338023, 8.807126106030438]"
761418226,951894788,-57.556351183756384,-57.55634939217836,4.591917477991701,4.591909198931084,-17.556351183756384,False,1.0720242733395408e-07,1.9999999999999997e-08,-8.720242733395408e-08,0.006545969730954879,"[2.034367790716128e-08, 0.00654597184608171, 0.006545883312378608, 0.00654605403440432, -57.556351183756384, -57.55634939217836, 4.591917477991701, 4.591909198931084]"
761418226,951894800,50.91044376749404,50.91040186044531,3.2633103107692785,3.26334122370313,-10.910443767494037,False,0.0005909959399531256,0.0008230586008230451,0.00023206266086991945,0.6535493055143871,"[5.3957110730824566e-08, 1.960615034961508, 1.644197984781196e-05, 1.6439601805339103e-05, 50.91044376749404, 50.91040186044531, 3.2633103107692785, 3.26334122370313]"
761418226,951894804,-57.556351183756384,-57.55634939217836,4.591917477991701,4.591909198931084,-17.556351183756384,False,1.0720242733395408e-07,1.9999999999999997e-08,-8.720242733395408e-08,0.006545969730954879,"[2.034367790716128e-08, 0.00654597184608171, 0.006545883312378608, 0.00654605403440432, -57.556351183756384, -57.55634939217836, 4.591917477991701, 4.591909198931084]"
761418226,951894833,-53.484443096431136,19.99945770883223,2.0000724531509637,2.003102652854226,-13.484443096431136,True,0.055074577958667395,0.06637453073826899,0.011299952779601594,0.7021628519901845,"[0.0005628276546696822, 2.1064885554839257, 2.4334960724723155e-10, 2.432776838410883e-10, -53.484443096431136, 19.99945770883223, 2.0000724531509637, 2.003102652854226]"
761418226,951894819,-29.979572279403133,29.451152694080307,5.026944401583952,2.0000000026747005,10.020427720596867,True,1.0217981911131473,0.9238680765134849,-0.09793011459966239,0.14359136154230065,"[0.053390083521003044, 1.4123239269227437e-08, 2.7200235808773945e-15, 0.43077407050365996, -29.979572279403133, 29.451152694080307, 5.026944401583952, 2.0000000026747005]"
761418226,951894826,-18.45023623433234,-32.62147050680931,2.000000000411275,7.136781222009969,7.37852949319069,True,2.5506317466156014,2.4298723587612305,-0.1207593878543709,0.7826128851865332,"[1.1738330963723995, 1.1792532061960628, 0.5109333282159628, 0.657652121147574, -18.45023623433234, -32.62147050680931, 2.000000000411275, 7.136781222009969]"
761418226,951894869,-33.77996187351554,4.794456576309544,17.03934198571751,7.906785394109549,6.220038126484461,False,1.8240317157276429,1.7403195907978886,-0.08371212492975433,0.34428854863728064,"[0.7867319342290523, 8.280090036395076e-18, 0.4044904738154477, 0.6283751720963943, -33.77996187351554, 4.794456576309544, 17.03934198571751, 7.906785394109549]"
761418226,951894878,-27.881623755176136,27.867864716921535,2.0000000000000004,23.107039957300845,12.118376244823864,True,2.446294899128099,2.2493165890971647,-0.19697831003093436,0.2699506062813782,"[0.6121869302429769, 3.9335917776378516e-26, 0.38174606713800685, 0.4281057517061278, -27.881623755176136, 27.867864716921535, 2.0000000000000004, 23.107039957300845]"
761418226,951894841,59.99999999999994,48.662907815454204,43.618950376824216,14.784790567578014,-19.999999999999943,True,1.410791093380246,2.1959196375504306,0.7851285441701845,5.123555022179549,"[0.15012879856111047, 5.389053369473185, 5.818857605906484, 4.1627540911589795, 59.99999999999994, 48.662907815454204, 43.618950376824216, 14.784790567578014]"
761418226,951894848,-29.513725858653263,-26.68075397995129,2.0000085031911046,2.0000452123527115,10.486274141346737,True,1.4056779527552377,1.3385961669359243,-0.06708178581931334,0.08635200498753898,"[0.24504143863007197, 0.009525338477656123, 0.2495306764849605, 3.5654291935352547e-16, -29.513725858653263, -26.68075397995129, 2.0000085031911046, 2.0000452123527115]"
761418226,951894856,41.18679009533537,-28.85864415791691,2.2537738908144944,2.0000000000000004,-1.1867900953353683,True,1.2763634108442972,1.229133204733537,-0.04723020611076012,0.23471858924725933,"[0.2547099916168509, 1.9943817890186306e-33, 0.37161285263775384, 0.3325429151040242, 41.18679009533537, -28.85864415791691, 2.2537738908144944, 2.0000000000000004]"
761418226,951894862,-4.176630975402906,25.09019360712526,18.835827645623816,10.250599148274121,14.909806392874739,False,0.7980338323188274,0.7617753068513735,-0.036258525467453895,0.07190424057179799,"[0.052321044810891185, 0.057104495854268036, 0.07938437152018477, 0.07922385434094113, -4.176630975402906, 25.09019360712526, 18.835827645623816, 10.250599148274121]"
761418226,951894886,-1.5223858211337273,12.711907999929636,4.472942372509631,2.000000000041532,27.288092000070364,True,2.4506331440266997,2.2767678071126913,-0.1738653369140084,0.7132807492115326,"[0.8074282175853463, 5.676908310610444e-33, 0.9112983925211724, 1.2285438551134258, -1.5223858211337273, 12.711907999929636, 4.472942372509631, 2.000000000041532]"
761418226,951894893,16.717920255787053,-7.927557986055075,2.0000000000976015,2.000000000023408,23.282079744212947,True,1.9184690095103625,1.7599008519125932,-0.15856815759776932,0.23884865816539694,"[0.4953163775364578, 0.4942634506059818, 0.16220088121536333, 0.06008164267484568, 16.717920255787053, -7.927557986055075, 2.0000000000976015, 2.000000000023408]"
761418226,951894906,52.49502387286625,40.603993030244496,2.691507512357143,2.9305722667543455,-12.495023872866248,False,1.2153278274369996,1.1725527115512826,-0.04277511588571703,2.6803567596277635,"[0.34514781657550214, 1.9247003266145362, 1.6160590320070793, 4.500310920261676, 52.49502387286625, 40.603993030244496, 2.691507512357143, 2.9305722667543455]"
761418226,951897568,-29.999509499796943,-53.27136092743639,2.000000000007707,2.000000010338686,-13.27136092743639,True,0.13534222760746373,0.14031085729048248,0.004968629683018755,1.9854791868862638,"[0.013053743398120137, 3.2076511967522787, 1.3743931852947335, 1.3743931786117787, -29.999509499796943, -53.27136092743639, 2.000000000007707, 2.000000010338686]"
761418226,951894914,-37.66170136339184,10.908836044454095,2.099903625170372,49.99987316937183,2.338298636608158,False,0.504660980786817,0.4869482460977867,-0.017712734689030285,0.04568255033607547,"[0.05389447688172138, 0.02491810423021596, 0.01946814627015646, 0.09266140050785399, -37.66170136339184, 10.908836044454095, 2.099903625170372, 49.99987316937183]"
761418226,951894921,37.35858780415533,11.504950522567555,3.9226468971955315,14.237769881140963,2.641412195844673,False,2.451734357606078,2.3462882226429493,-0.10544613496312882,1.6217177985688742,"[0.9099423147199702, 0.7238195111065293, 1.1653361196358745, 2.9759977649642186, 37.35858780415533, 11.504950522567555, 3.9226468971955315, 14.237769881140963]"
761418226,951894930,-18.405746280436393,23.31048264936673,2.0000000005881957,2.000000110263075,16.68951735063327,True,0.34405250441134133,0.32403871545390267,-0.02001378895743866,0.050890784443678554,"[0.01606223351237928, 0.06918304316171822, 0.08348931013273747, 3.65799570789392e-11, -18.405746280436393, 23.31048264936673, 2.0000000005881957, 2.000000110263075]"
761418226,951894945,-36.48954375628264,-25.039542032774243,44.05218226307521,49.99999994107228,3.510456243717357,True,1.497967972659755,1.4263097018445507,-0.07165827081520426,0.23290810555577704,"[0.314021681569414, 0.19996727770698822, 0.21668894407447445, 0.28206809488586854, -36.48954375628264, -25.039542032774243, 44.05218226307521, 49.99999994107228]"
761418226,951894955,20.404546326828346,24.52973149753182,2.0000000000000004,20.784532053985252,15.47026850246818,True,4.930202420011714,4.16063258356198,-0.7695698364497341,0.5708412174261087,"[0.695202583339373, 1.09508964927438, 0.39918160135438713, 0.2182524016495589, 20.404546326828346, 24.52973149753182, 2.0000000000000004, 20.784532053985252]"
761418226,951894973,-21.41979412054954,-26.64797135682707,49.99999999999656,6.694040760705699,13.352028643172929,True,0.9150244969634879,0.852029877613385,-0.06299461935010287,0.06401834478447135,"[0.09883836667749472, 0.13077579290745744, 0.036683641437736295, 0.024595600008220333, -21.41979412054954, -26.64797135682707, 49.99999999999656, 6.694040760705699]"
761418226,951894982,-39.177604796080786,-29.215032570408688,2.0000000006566125,3.712071532252128,0.8223952039192142,True,1.786926790685193,2.3479197281021547,0.5609929374169618,7.230188052831767,"[0.26607355099439556, 5.817156544782321, 7.541020308530218, 8.332387305182758, -39.177604796080786, -29.215032570408688, 2.0000000006566125, 3.712071532252128]"
761418226,951894990,-29.97165795038933,-52.60927082727922,2.0000000000000004,2.0000000000000004,-12.609270827279218,True,0.5118211152780078,0.4738973955831582,-0.03792371969484959,3.5773547250868725,"[0.03601157187803043, 5.5870309766699366e-33, 0.4373794645032499, 10.294684710757368, -29.97165795038933, -52.60927082727922, 2.0000000000000004, 2.0000000000000004]"
761418226,951895001,-17.800514512740037,-9.595060757553526,34.132208178110666,2.0000000000000004,22.199485487259963,True,1.1251006927753344,1.0694452229594216,-0.05565546981591285,0.0815014084966295,"[0.2270778330738677, 6.5423055060499e-20, 0.01575393882229161, 0.22875028666759686, -17.800514512740037, -9.595060757553526, 34.132208178110666, 2.0000000000000004]"
761418226,951895013,-29.984005865104802,-52.76198791733832,2.0000000000000004,2.0000000000000004,-12.761987917338317,True,0.4377337261359397,0.4188522130302177,-0.018881513105722003,2.4894607194273815,"[0.02739855982611797, 0.6168596083956296, 1.2631945270438751e-33, 6.851522549886515, -29.984005865104802, -52.76198791733832, 2.0000000000000004, 2.0000000000000004]"
761418226,951895029,-29.999280921443535,-52.95203508292326,2.0000000000003126,2.0000000003856795,-12.95203508292326,True,0.2640540382282408,0.24858598552897798,-0.015468052699262824,1.6018892225846206,"[0.01785710718593908, 9.570555640723822e-38, 3.872165284345682e-37, 4.805667667753862, -29.999280921443535, -52.95203508292326, 2.0000000000003126, 2.0000000003856795]"
761418226,951897577,29.999999876404775,-54.036504068711906,2.0000000000041807,2.0000290274951746,-14.036504068711906,True,0.000597884348718413,0.0008230586008230452,0.00022517425210463217,1.3474158694566574,"[3.35175659684653e-73, 4.1766790922901736e-05, 4.042164074820057, 4.1766758991821866e-05, 29.999999876404775, -54.036504068711906, 2.0000000000041807, 2.0000290274951746]"
761418226,951895046,-50.49945872906689,-24.759288411654456,2.0008073859661124,6.31209084562295,-10.499458729066887,False,1.139550885224925,1.0932275550364448,-0.04632333018848023,1.1621882724156312,"[0.15999832675729983, 0.3711164700226105, 2.1344678588805688e-13, 3.1154483472240693, -50.49945872906689, -24.759288411654456, 2.0008073859661124, 6.31209084562295]"
761418226,951895058,-59.99999519612546,-38.23064960295203,9.103664295525379,8.990910862013399,-19.99999519612546,True,1.370314075657493,1.3977542858963399,0.027440210238846907,10.064537285439819,"[0.2943622854253454, 9.457902532463667, 15.290658171042633, 5.445051152813157, -59.99999519612546, -38.23064960295203, 9.103664295525379, 8.990910862013399]"
761418226,951895071,-37.823667334002664,-11.315164054506788,8.392410998797365,2.0000000054861253,2.176332665997336,True,2.653284132813017,2.5563739620373505,-0.09691017077566633,1.3982828643847238,"[2.5200894199707036, 0.6785618529610447, 1.205728291088111, 2.3105584491050157, -37.823667334002664, -11.315164054506788, 8.392410998797365, 2.0000000054861253]"
761418226,951895085,-36.73324956362722,-33.401953209890806,5.858536201455543,2.00000000121286,3.2667504363727815,True,1.7084705576935324,1.6318131606261643,-0.07665739706736807,1.270790246841365,"[0.36222339239858403, 0.9108720109350537, 1.726266769574214, 1.1752319600148275, -36.73324956362722, -33.401953209890806, 5.858536201455543, 2.00000000121286]"
761418226,951895097,21.444140982590305,35.41023030438443,2.000000000000069,2.000000008667776,4.589769695615573,True,1.5699892070641193,1.446369182968266,-0.12362002409585315,0.3608734166442058,"[0.2698668002958264, 0.4457902729244455, 0.43456772665494553, 0.2022622503532263, 21.444140982590305, 35.41023030438443, 2.000000000000069, 2.000000008667776]"
761418226,951895192,-20.30658496390416,23.602568300863982,2.0000000000000004,2.0000000000002243,16.397431699136018,True,0.42373862925998695,0.40068599965088986,-0.023052629609097097,0.09138221600603934,"[0.0423658347597269, 3.731429242425324e-21, 0.06472725338824593, 0.20941939462987205, -20.30658496390416, 23.602568300863982, 2.0000000000000004, 2.0000000000002243]"
761418226,951895198,-53.67587114548231,-31.638843583641975,2.000128875000969,2.0000000000000004,-13.675871145482311,True,3.3750884297750243,3.2600882851757436,-0.11500014459928076,166.55339054514505,"[2.0392426976930027, 276.0968516421172, 160.4522316834107, 63.1110883099072, -53.67587114548231, -31.638843583641975, 2.000128875000969, 2.0000000000000004]"
761418226,951895108,5.106684151608443,-11.81253960390684,12.38887246864528,2.0000000000033493,28.187460396093158,True,1.708233821507625,1.7031169864616136,-0.005116835046011348,0.9283324561478205,"[2.6787195735421934, 0.9552091393883207, 0.6253102996121009, 1.2044779294430399, 5.106684151608443, -11.81253960390684, 12.38887246864528, 2.0000000000033493]"
761418226,951895119,-59.999890146533154,9.933573055542622,7.098729356935709,2.0299330477184028,-19.999890146533154,False,1.7326244022553727,1.5575256824714834,-0.17509871978388936,4.827719295201334,"[0.22848926010882914, 1.5890406057416313, 3.1229414712815383e-18, 12.89411727986237, -59.999890146533154, 9.933573055542622, 7.098729356935709, 2.0299330477184028]"
761418226,951895129,-40.062162632526416,-23.612799109200395,2.000000000000067,2.0000000000000004,-0.06216263252641596,True,1.675411633315918,1.6769195242465693,0.001507890930651401,2.7811826590525386,"[0.24720761585429618, 2.190854952308169, 3.085997171490035, 3.0666958533594117, -40.062162632526416, -23.612799109200395, 2.000000000000067, 2.0000000000000004]"
761418226,951895143,-26.72695659190462,-6.074360038681426,2.00000946139081,7.394140948866179,13.27304340809538,True,2.7223983063488055,2.5745487416924195,-0.147849564656386,0.8355748768292796,"[0.9679019984354776, 0.5555559607303161, 1.3909927416036654, 0.5601759281538571, -26.72695659190462, -6.074360038681426, 2.00000946139081, 7.394140948866179]"
761418226,951895185,-50.225251977813585,-24.3657623092702,2.0004394664040195,2.0000050513236656,-10.225251977813585,True,2.9314052714894743,2.6718177122009776,-0.25958755928849664,4.129336637292552,"[0.938064631813092, 6.330602293402583, 5.696996894361616, 0.3604107241134586, -50.225251977813585, -24.3657623092702, 2.0004394664040195, 2.0000050513236656]"
