site,probe,unit_id,inferred_row,inferred_col,predicted_azimuth_deg,predicted_elevation_deg,observed_azimuth_deg,observed_elevation_deg,log2_rf_area,rf_area_deg2
site3,B,3000867,275.3743538956721,178.66479889721202,72.68401334393032,-18.699867540245826,77.95024646972657,-7.436671218963623,8.11342785560506,276.93965841205784
site3,B,3000869,275.37707146970286,179.46663136541514,72.8283039908898,-18.633445643630118,64.20133646972656,-2.6740322189636228,8.242632789760787,302.8863578670388
site3,B,3000870,275.3753259583437,178.95161037037815,72.73499904978024,-18.678532675068077,68.76432646972657,-1.4314196289636225,8.869546151154204,467.73453754664325
site3,B,3000871,275.3787711470658,179.9681288332302,72.91936297676128,-18.588879811175833,68.55095646972656,-6.068742218963623,10.255066631236701,1222.0322394303578
site3,B,3000876,275.3777627991471,179.67061123434667,72.86533795566493,-18.61531606457398,78.09704646972656,-5.885271218963623,7.9727576540633684,251.2113179724167
site3,B,3000882,275.37993418472195,180.31128833648788,72.98087316831544,-18.55490183662235,82.88953646972656,11.369529781036377,9.802415318630088,892.9374563895462
site3,B,3000885,275.3865113631914,182.2519144928418,73.31242471034244,-18.350171200821922,76.24695646972657,-7.922879218963622,10.936791135154245,1960.2081385126444
site3,B,3000896,275.39971537362635,186.14781729337344,73.9333341313681,-17.846654689401912,66.95337646972656,-13.528950218963622,7.506431034887953,181.82805866035747
site3,B,3000901,275.3974064860626,185.46656960956625,73.81932666924303,-17.946366276304456,53.66455146972656,1.2461627810363773,8.83607791892361,457.0087314411782
site3,B,3000902,275.38538652053217,181.9200245956024,73.25941889642374,-18.387276098034487,66.01523646972656,-4.048326218963623,7.563738409294131,189.1960828962363
site3,B,3000903,275.3961670584126,185.1008708942719,73.75819156039346,-17.99895233341088,64.82561646972655,-10.638929218963623,8.388549069274674,335.12350527893256
site3,B,3000904,275.39518162749204,184.81011505899937,73.71117592738976,-18.038382450072504,66.54691646972657,3.738664781036378,7.654090299761737,201.42379293767894
site3,B,3000905,275.4009815377742,186.52140473288057,73.9960479545442,-17.78846409771498,55.24304246972656,4.491244781036378,8.302227801638491,315.6600341232714
site3,B,3000908,275.3980882667576,185.66773207699316,73.85296093751222,-17.9174448560257,79.39485646972656,-6.600613218963622,9.478688104679085,713.4596871391947
site3,B,3000912,275.4003933348217,186.34785280019852,73.9669121420201,-17.81549549153634,57.11456046972656,-18.20684021896362,7.516685623518209,183.12508557905522
site3,B,3000913,275.40217895092763,186.87470688155474,74.05536973682399,-17.733443085491288,60.94544646972656,-6.617689218963623,9.447468684872591,698.1865162661956
site3,B,3000916,275.40284354387404,187.07079802627345,74.08754071081923,-17.702248304097612,64.15695646972657,-21.824400218963625,7.443538606706397,174.0717897034691
site3,B,3000931,275.41361262325535,190.2482634431375,74.51132148814278,-17.159595693630685,75.67582646972656,-4.0753812189636225,7.532734336985653,185.1735637307439
site3,B,3000940,275.41089886872425,189.44755793553617,74.4243165377133,-17.299948358855964,64.73141646972655,-5.3000662189636225,8.73448527549618,425.93376048181347
site3,B,3000944,275.42163166285854,192.6143172266828,74.68505540268445,-16.730062439236818,61.106336469726564,-7.0938152189636225,7.576050304663925,190.81758292401733
site3,B,3000947,275.41358206725783,190.23924775832282,74.51049269874922,-17.161193915137044,75.47944646972655,-3.072365218963623,8.270874727569481,308.87402206330415
site3,B,3000948,275.420088584983,192.15902514354286,74.65926612039861,-16.815340308647958,75.49624646972656,-8.877967218963622,7.1098054512301045,138.12258705714328
site3,B,3000949,275.42305633624363,193.03467353116596,74.70891636624636,-16.651046248523567,58.68986646972656,-10.874486218963623,7.334625855014479,161.41444207726406
site3,B,3000950,275.41942208228676,191.96237051852324,74.64763366333024,-16.851947639934263,72.53515646972656,-13.508710218963623,7.530235654708592,184.85312909899918
site3,B,3000961,275.4305692921376,195.25140503496863,74.85660250375904,-16.202708557823204,64.53724646972657,-0.14217621896362265,6.65763798168064,100.95985839338498
site3,B,3000964,275.42683955068844,194.1509280072801,74.77534433013727,-16.431116200646485,72.88505646972656,8.446297781036378,7.022141713219869,129.979627938571
site3,B,3000967,275.4324561249854,195.80812357227336,74.90386482417186,-16.08333404241822,83.37109646972655,-8.693489218963624,7.058929744032228,133.33666556254545
site3,B,3000969,275.43294693069583,195.95293800960872,74.916161699491,-16.052289325229204,79.22937646972656,-1.8981710189636225,7.4245018701080445,171.7899549376126
site3,B,3000970,275.42467198461327,193.5113778657407,74.73645544906759,-16.55774922318941,83.03064646972656,-13.188100218963623,7.291904711463238,156.70470769921087
site3,B,3000973,275.42915416750174,194.83386613199,74.82353773393339,-16.290764647441,60.24421646972656,7.644778781036377,7.427306927691288,172.12429412263106
site3,B,3000981,275.43893972571243,197.72113919388244,75.07523546550516,-15.670834229120235,73.46119646972656,-11.778720218963622,8.75522708810104,432.101697439657
site3,B,3000982,275.43325821992073,196.04478529865798,74.92424412530941,-16.032418315602946,60.65141646972656,-1.7153355189636226,8.311446931400312,317.6836279424343
site3,B,3000987,275.43946108742034,197.87496931603243,75.08885058121655,-15.638206975569371,71.59711646972656,-2.3018403189636225,7.322074993136346,160.01629236658547
site3,B,3000990,275.4361915956841,196.91029104086465,75.0032253362387,-15.843424961285042,69.83121646972657,-17.322860218963623,8.201665907632668,294.4065395549506
site3,B,3000997,275.4432404823655,198.99009683154472,75.18091814220335,-15.42107252082602,86.56439646972656,2.7328807810363775,7.234688788944131,150.61156967486394
site3,B,3000999,275.4421901199502,198.68018266604105,75.15556692991498,-15.48072013022984,87.24165646972656,-7.261689218963623,8.31854222321016,319.2498702167071
site3,B,3001001,275.4423008854413,198.71286452349415,75.15824047175543,-15.47442921563357,68.06412646972656,-19.630760218963623,7.341911771727665,162.23168120965406
site3,B,3001006,275.44646986935504,199.94294202039328,75.25228240865712,-15.265915054614442,82.56089646972657,-3.3200132189636227,10.646520204053026,1602.9572158666517
site3,B,3001007,275.4384832954992,197.58646740196355,75.06331627648476,-15.699401437020963,57.81298846972656,4.377437781036377,7.589537052531356,192.60976706169322
site3,B,3001010,275.44191702572226,198.59960498301007,75.14897512411511,-15.49623129751553,79.28700646972656,-3.5162402189636226,6.771205408812519,109.22849124430532
site3,B,3001017,275.44357850808825,199.08983284480684,75.18845231855705,-15.404560784182507,80.15375646972656,-7.121024218963623,9.023289344866141,520.3322598468329
site3,B,3001018,275.44694539706666,200.08324861532134,75.26211669294088,-15.24551958685556,75.29226646972657,-7.7853432189636225,8.14061427993593,282.2078443504354
site3,B,3001020,275.45201387315785,201.57872533395175,75.35708752316029,-15.052835084096273,63.56652646972656,-6.813350218963622,6.53538871262478,92.75728659001523
site3,B,3001028,275.4496476930987,200.88057324111713,75.31540941192733,-15.138989778199447,76.81641646972656,-15.242900218963623,9.117670006150519,555.5103595936142
site3,B,3001038,275.4585509468805,203.50751840398647,75.46582195028768,-14.777893588242184,71.17236646972657,-5.195567218963623,7.413705857549193,170.5092099660675
site3,B,3001039,275.4581308019144,203.38355273778495,75.45843831979006,-14.799443210663505,73.10099646972657,3.1093747810363777,9.815109225548742,900.8288523578436
site3,B,3001049,275.4602200682459,204.00000018698682,75.49515605297069,-14.692274155719703,59.41027646972656,-12.259830218963623,7.956491827026922,248.394914557028
site3,B,3001052,275.4625194070604,204.67843046928942,75.54490824713561,-14.541562180423478,74.29409646972655,-0.04526721896362251,7.698947260496577,207.78493675572196
site3,B,3001053,275.4586082393759,203.52442281301393,75.4668288164425,-14.774954935510566,80.32888646972657,18.739779781036376,9.12195450887527,557.1625613835906
site3,B,3001055,275.45664119703457,202.94403810307068,75.43257309865776,-14.8737033247007,82.38089646972657,-11.950430218963623,8.367191682343323,330.19894083067373
site3,B,3001057,275.46091330743997,204.20454353621926,75.5101554499421,-14.646837593767817,52.15515646972656,-16.316760218963623,8.85735913107772,463.8000390018609
site3,B,3001072,275.4671352724381,206.04036235660283,75.65738538623113,-14.19300727977864,73.70470646972656,-18.282830218963625,7.358578283697725,164.11670494672254
site3,C,3001168,197.04300179808467,317.53038311914656,40.89030788014356,32.4261741581945,69.55249646972656,-32.83921021896362,9.71377487702081,839.7260171736738
site3,C,3001185,198.69003988658943,313.3108365306341,40.952932986053426,30.221758090779318,63.55586646972656,-12.292500218963623,7.675184981774262,204.39059210625624
site3,C,3001261,204.88421889384583,297.44197042418483,40.835057738040504,22.932167162107024,8.423066469726564,-16.48449021896362,8.948292810629319,493.97451782761175
site3,C,3001270,205.3921767622932,296.1406332505795,40.81988761486928,22.21761370536652,75.73760646972656,-30.026140218963626,9.203995591623432,589.7646707634672
site3,C,3001289,205.98397827890594,294.62449704952365,40.80913561617588,21.450358677672025,34.114216469726564,-9.153875218963623,11.296799115066184,2515.7958050464704
site3,C,3001383,213.56983944622172,275.1902806626183,40.58921318203644,13.359229272835993,36.46092646972656,28.726549781036375,9.656679149952225,807.1422528160335
site3,C,3001397,213.90888602347454,274.32167729613957,40.589169365347374,13.124725502295249,16.991406469726563,24.15320978103638,10.451822556880536,1400.5934757307032
site3,C,3001399,214.89527288428178,271.79465297137045,40.57217798789968,12.259881456950314,42.13131446972656,8.687879781036377,8.73153062133983,425.06233644391904
site3,C,3001401,214.3077553496921,273.2998140396369,40.57975632940909,12.820596494369932,59.690686469726565,14.323279781036378,10.53997224236314,1488.8392120038184
site3,C,3001405,214.94239668653535,271.6739265106866,40.57251146830723,12.207401654879797,48.841777469726566,26.281729781036375,7.346472744151701,162.7453761071716
site3,C,3001407,214.9050648431916,271.769566953566,40.57223482525096,12.24898584166788,30.70973646972656,24.636209781036378,6.050169269093138,66.26472940409133
site3,C,3001409,214.7766983818581,272.0984289682211,40.572006583198544,12.386471955253736,24.782336469726562,5.916447781036378,9.443060758560843,696.0565734006492
site3,C,3001417,215.27058030937258,270.83315294520963,40.57296288934495,11.836135930722572,38.32248346972656,22.15311978103638,8.062998696689606,267.4265137037858
site3,C,3001420,214.35380815643987,273.1818313621504,40.57875374067247,12.78361830267305,61.56110646972656,25.21778978103638,10.563168132078665,1512.9704888334197
site3,C,3001425,215.36666390617526,270.5869963955036,40.57549854313582,11.720902630505304,37.73953646972656,24.545279781036378,7.922870984437556,242.67320062124597
site3,C,3001426,215.16210376457462,271.11105898619945,40.57166433101564,11.962566265410166,44.79051646972656,28.358539781036377,8.579737486466076,382.6117810790191
site3,C,3001428,215.4797304317122,270.2973312836679,40.57967928448439,11.585017109642097,37.45498646972656,21.558659781036376,8.804104865253974,446.9918960042827
site3,C,3001431,216.10978178781647,268.6832028255635,40.62485582935926,10.805136081462193,43.81777346972656,16.685499781036377,6.732005263553582,106.30055091169852
site3,C,3001437,216.10932278974258,268.6843787326481,40.62482274519755,10.805710468526168,36.32386646972656,23.513269781036378,7.93827845025129,245.27875181445054
site3,C,3001445,216.62401262994044,267.3657949218022,40.671293341871504,10.16058887348669,37.81115646972656,31.620339781036378,6.473891456927463,88.88644094825727
site3,C,3001456,217.37692247049148,265.4369153340577,40.747991759782224,9.215105889480226,42.212097469726565,26.397189781036374,7.295263041472299,157.06991247822572
site3,C,3001471,218.8640762299217,261.6269763800084,40.908208922068496,7.398891097312975,44.79396646972656,21.127389781036378,8.0349076687997,262.26976112767437
site3,C,3001476,219.26845353302602,260.59100223849066,40.94839448852875,6.97894695383398,21.19744646972656,4.6601497810363774,7.349486104919825,163.08565803458387
site3,C,3001480,219.26646454137244,260.59609783585717,40.94820990540628,6.980810420070158,38.943205469726564,22.522199781036377,8.154911182840314,285.01838703575885
site3,C,3001481,218.93950491339896,261.43373564910854,40.91714901988293,7.315673849730285,38.26877646972656,21.582549781036377,9.819073158714069,903.3073632968487
site3,C,3001482,219.47377867141648,260.0649798026538,40.968902649974936,6.787980884575921,37.13970646972656,11.470119781036377,9.334948282922273,645.8020824863969
site3,C,3001483,219.1192791590091,260.97317204098016,40.93530048285677,7.119429559840487,33.70600646972656,2.6987317810363773,9.83767221749233,915.0280868613248
site3,C,3001484,219.32001431666058,260.4589086759891,40.95327373159907,6.930731049162723,38.632070469726564,18.984549781036378,9.291894980049932,626.8146027289812
site3,C,3001486,219.6866007783473,259.5197508844354,40.99081975617661,6.630541519557436,28.70486646972656,19.601239781036377,6.87017991920732,116.98501397825025
site3,C,3001488,219.8894779270103,258.99999995304967,41.01410380213287,6.488213576266247,43.715809469726565,18.30591978103638,9.979643439694478,1009.6527241332216
site3,C,3001493,220.0905190833777,258.48495265000224,41.033269685439905,6.386986835982852,31.360506469726563,14.644229781036378,10.380151351843603,1332.7138664560975
site3,C,3001496,219.9265037716381,258.9051434482266,41.018084781496405,6.469438290178014,43.45900646972656,17.91681978103638,10.02231008190076,1039.9583840175335
site3,C,3001501,220.24917941758852,258.0784807677647,41.04697725069188,6.308388905139116,36.237006469726566,23.071669781036377,7.234812868194668,150.62452360747167
site3,C,3001507,220.37295589818308,257.76137782395546,41.05715381083718,6.256429364087882,33.84068646972656,13.837129781036378,9.249000945314554,608.4525484727549
site3,C,3001512,221.06803198142293,255.98066252886838,41.119420657243445,5.959268474714123,41.06872546972656,36.71703978103638,6.610321752470327,97.70237670550144
site3,C,3001517,221.26999113393816,255.4632634116518,41.13063981065621,5.835529634515328,41.61407146972656,22.770869781036374,8.38672960073548,334.70112748943984
site3,C,3001532,221.69609434587366,254.37162966813048,41.16116137952126,5.518855455371168,41.91938146972656,23.87094978103638,6.812541845579771,112.40339849355261
site3,C,3001533,221.24168625271443,255.53577768186776,41.128862794913665,5.8530805139077975,29.28640646972656,21.112339781036376,8.666978198483415,406.46243026864704
site3,C,3001536,221.33746385080119,255.2904050702181,41.13514487636898,5.793417751747373,39.981105469726565,21.54859978103638,8.976307029787298,503.6602378725427
site3,C,3001538,221.77764300366957,254.16271017610288,41.16817651090193,5.450186521856219,29.653836469726564,13.296219781036378,10.066745638244592,1072.487886997285
site3,C,3001542,222.4246772885081,252.50507315586887,41.22350647194601,4.790346782360576,29.49445646972656,20.99419978103638,7.484516318204957,179.0869395643071
site3,C,3001547,222.29279184194135,252.84295045817242,41.21098181903757,4.936255445377791,37.330326469726565,12.327069781036377,10.411349691463586,1361.8477338504815
site3,C,3001552,222.4467091960552,252.44862961580887,41.225734700575316,4.765884687408357,27.470586469726562,22.54467978103638,7.5439659395344805,186.62079452191705
site3,C,3001553,222.00698904126074,253.5751486028395,41.1892954656693,5.230062401215859,35.23412646972656,23.481939781036374,7.7408326479740595,213.90592704603614
site3,C,3001558,222.52718685834537,252.24245390697862,41.23420464245058,4.676317073038385,23.935766469726563,21.203029781036378,7.664766871772758,202.91994604765182
site3,C,3001563,223.62679324404752,249.42537250134566,41.40445157055739,3.3943336349971256,36.87503646972656,21.458759781036377,8.704978435426508,417.31079642239627
site3,C,3001564,223.37174331431808,250.07878487134568,41.35608377087429,3.695456287183246,38.08296446972656,18.144709781036376,7.506624302466703,181.85241850189104
site3,C,3001570,223.30472959552893,250.25046730569483,41.34531570723813,3.774384796432036,40.59254746972656,23.121899781036376,8.340919922133153,324.2403712494422
site3,C,3001572,223.9701238033234,248.54579400207746,41.47710794686614,2.9865909491400986,28.92256646972656,10.701939781036378,6.13138363904513,70.10199705792331
site3,C,3001576,224.04677648166438,248.34941751895212,41.49217975401143,2.8956418069373933,22.806436469726563,36.69096978103638,8.43463094901394,346.00065266558613
site3,C,3001577,224.38811804928667,247.47493461705045,41.552140288454034,2.4907167144788103,39.63859146972656,20.503049781036374,8.455417821155564,351.0220433954269
site3,C,3001578,223.96079084248746,248.56970411279735,41.47502130690344,2.997701927562534,41.361646469726566,20.55842978103638,9.27103030219869,617.8146632680188
site3,C,3001579,224.3907190383721,247.46827114357114,41.55260027217996,2.4876218871142908,34.722276469726566,19.719369781036377,10.966320229178493,2000.7431148817104
site3,C,3001581,224.56085432443038,247.03240158421897,41.58332565210428,2.2846218226352146,38.51959446972656,18.21129978103638,8.57729896945881,381.96561730476157
site3,C,3001583,223.95711885789626,248.579111369474,41.47420154813942,3.002072599153214,29.92163646972656,21.979599781036377,11.313547210197434,2545.1715945087585
site3,C,3001587,224.94197572512385,246.0560067349868,41.64896107059856,1.828844417816649,28.647366469726563,21.50451978103638,7.678353525897205,204.8399818150867
site3,C,3001588,224.4349358528243,247.35499209442295,41.56046486822552,2.434970238395519,44.83052246972656,8.126985781036378,8.903778431871793,478.9656660178961
site3,C,3001589,224.5368334252297,247.0939407216455,41.57891154712981,2.3133499146538257,39.429392469726565,17.39970978103638,9.154662240485168,569.9384206076799
site3,C,3001591,224.8985239074615,246.167325938994,41.64101355598825,1.8810838477114808,50.77876746972656,13.123599781036377,7.6411871480638975,199.63033430603156
site3,C,3001593,224.71584267405,246.63533695865812,41.609012625925516,2.0998993243730917,42.07931846972656,19.507399781036376,8.07496005667197,269.6529593260584
site3,C,3001598,224.5562643436914,247.04416065506484,41.582480259305306,2.290112972345969,41.419548469726564,21.093419781036374,8.320912976180995,319.77491866174194
site3,C,3001599,225.00103347729876,245.90470669010375,41.658884926588335,1.7581344757842954,41.59054846972656,16.49883978103638,9.848752504841809,922.0828059632736
site3,C,3001600,224.88398896845473,246.20456299667245,41.638383869089424,1.8985417613208218,39.52878446972656,17.95979978103638,8.566828261190823,379.2034451253139
site3,C,3001603,225.25853139675567,245.24502281565265,41.69197111115621,1.451281228187563,42.93973346972656,20.117199781036376,8.888892517152604,474.04904488538
site3,C,3001614,225.8639498562274,243.6940013710875,41.77793648799532,0.7347024093100176,31.070586469726564,22.83929978103638,8.299361632442226,315.03354208766166
site3,C,3001616,225.82187503278675,243.80179285384094,41.77157972788747,0.7834157145366197,41.942698469726565,17.843039781036374,8.59845575649432,387.60832758509173
site3,C,3001617,225.649291757001,244.2439339176442,41.7456277449604,0.9864944567801184,41.11553746972656,20.666219781036375,8.470066704567419,354.6044189766605
site3,C,3001619,226.65969951700896,241.65537045544855,41.90709648456469,-0.12207489949379603,37.332296469726565,19.03482978103638,8.543298899146976,373.0690580098206
site3,C,3001623,226.38277067909036,242.36483439648038,41.8578801916069,0.15603653040391627,36.31098646972656,18.370739781036377,7.265494226281183,153.86211409563188
site3,C,3001625,226.35385380043476,242.4389165428091,41.853121240305875,0.18696066909890818,41.99311846972656,20.352139781036378,9.353797453758709,654.2950081850322
site3,C,3001626,226.37665070477172,242.38051315760816,41.856866267844865,0.16257973095492095,39.99506346972656,19.455869781036377,7.975973147896658,251.7718448137884
site3,C,3001631,226.77138904832418,241.36923306486665,41.92875810522969,-0.22599213764821022,64.72438646972657,24.312179781036377,8.969099982906236,501.1504549646416
site3,E,3001810,247.99758857643053,205.9615139926627,53.922273195621344,-14.426448356489466,87.59189646972656,-23.749430218963624,8.9479374613896,493.8528622813005
site3,E,3001811,248.03581758557158,205.99999955398,53.9531637882819,-14.41769705269096,38.14000246972656,-17.30975021896362,9.692604932823059,827.4939379363616
site3,E,3001885,222.6531507352206,180.44699142182301,32.587549830105814,-21.719224211563596,12.058676469726564,-9.620406218963623,9.832406021379589,911.6940951652665
site3,E,3001993,210.99999999989407,168.71563721618986,24.070451085731882,-25.379768099757896,80.17396646972657,-1.6929414189636225,11.993576084567305,4077.8022083990127
site3,E,3002037,205.53911161383195,163.21810119444132,20.21641200866885,-27.76313799165058,10.927826469726561,-9.876678218963622,7.986020196366376,253.5313243888168
site3,E,3002056,201.9667920881106,159.62180808506858,18.250587601255,-28.878255663061545,16.75853646972656,-4.461140218963623,8.458205183341539,351.70089189501533
site3,E,3002066,200.49985850377084,158.14503001320693,17.266412398597137,-29.21255218581851,8.775436469726564,-19.63639021896362,8.630837622518335,396.4067235811336
site3,E,3002080,199.79387753204182,157.43431125311375,16.78682306424526,-29.372563767632737,11.45873646972656,-10.192070218963623,9.221763131321097,597.0728389650568
site3,E,3002086,199.442282265489,157.08035645559698,16.54577441479272,-29.452401639827755,12.591066469726563,-0.19472321896362255,8.391938067034282,335.91166062835555
site3,E,3002110,197.58747771249185,155.21310444044303,15.410081705558667,-29.93073115434261,10.67571646972656,-6.047520218963623,8.05060940570011,265.1397939809189
site3,E,3002146,194.10473126658275,151.70698552948528,13.692096730501632,-30.963357999199907,11.495296469726561,-25.32351021896362,6.3655254880229,82.45445207390021
site3,E,3002149,193.48302154128143,151.08110355419373,13.446652196470724,-31.15528385377124,12.347106469726562,-17.59885021896362,6.32327830038425,80.0749063372885
site3,E,3002172,191.22276625629917,148.80567985587163,12.57662642233658,-31.843970327485764,12.791256469726562,-15.377110218963622,7.1882027959536385,145.835970633258
site3,E,3002189,190.0290166131937,147.60391904335043,12.033999641270999,-32.18917404753595,16.307826469726564,-11.986750218963623,9.22144463497189,596.9410408201642
site3,E,3002191,190.55501429371117,148.13344665709576,12.27835163927405,-32.03915252893594,14.311616469726559,-24.809780218963624,6.711986718333696,104.83573218818648
site4,A,4000368,220.13327890699372,147.75950276037827,31.543565490056462,-34.17133645415349,28.708856469726562,-33.023650218963624,8.974594262262814,503.06264724791413
site4,A,4000372,220.1911435974583,147.0786189084259,31.6517883363416,-34.440145816919674,76.53530646972656,-29.18170021896362,9.080318013884012,541.3125453728816
site4,A,4000379,220.4699755438392,143.79765139309072,32.215979893884054,-35.614501422121066,34.66128646972656,-31.498460218963622,6.704909173816223,104.32269061053749
site4,A,4000385,220.47788452524162,143.7045877703692,32.23351181704669,-35.64015970931143,65.87503646972657,-40.56929021896362,8.658024525163661,403.9476493855682
site4,A,4000386,220.62274801113273,142.00000406848014,32.55463346147097,-36.0388924538086,33.590086469726565,-37.55071021896362,10.223411443689844,1195.510796608674
site4,A,4000390,220.61342671162274,142.10968619525906,32.533923794881325,-36.01641472592078,28.291326469726563,-38.43502021896362,8.407703489061271,339.60255176046974
site4,A,4000398,220.76200257653946,140.3614195684191,32.866488403591376,-36.21438266936161,16.578846469726564,-21.02536021896362,10.298717862436881,1259.5719874418303
site4,A,4000410,220.84484512153512,139.38662560185134,33.074564229370225,-36.25946963401248,16.34795646972656,-14.047670218963622,8.158869658530685,285.8014961300082
site4,A,4000427,221.04951019129547,136.9783669567312,33.682167346591285,-36.287074983375796,23.165486469726563,-8.626766218963622,8.122271319100477,278.64246277600097
site4,A,4000429,221.2764091832636,134.3084855763072,34.42230423399894,-36.28808098656032,10.95846646972656,-37.16753021896362,9.508068231505954,728.1380703148346
site4,A,4000430,221.2165672474484,135.01263533393993,34.2157335094174,-36.28806231145976,24.597056469726564,-40.09541021896362,8.31131964155225,317.655599762044
site4,A,4000435,221.24945408338192,134.62566159660298,34.32937481631774,-36.28807328959906,15.750526469726559,-28.68667021896362,9.094806880969081,546.7762925952843
site4,A,4000438,221.38830512932932,132.99182524055837,34.8279216923463,-36.288089752197266,30.858506469726564,-40.41566021896362,8.947806420274047,493.8080072778597
site4,A,4000439,221.38370500749323,133.04595408234536,34.81101346509784,-36.288089684933425,14.05425646972656,-24.21631021896362,10.78319582347307,1762.241368189603
site4,A,4000447,221.34553206664282,133.4951285062972,34.670865676222405,-36.28808909956827,30.538906469726562,-38.84589021896362,7.975227499101869,251.64175157771444
site4,A,4000452,221.49939403647647,131.6846611928423,35.2406024043318,-36.288089752197266,54.719364469726564,-17.186020218963623,9.010900698556306,515.8832156003332
site4,A,4000454,221.5491883377549,131.09874022121804,35.419747922696224,-36.288089752197266,16.36787646972656,-31.866300218963623,9.395027594744548,673.2635707618595
site4,A,4000471,221.79908793890354,128.158214631859,36.23094363772086,-36.28808975219727,41.83362046972656,-25.243540218963624,10.395026010325118,1346.5256627201368
site4,A,4000472,221.92127363118158,126.72047662369188,36.61486095603539,-36.288089752197266,57.65498946972656,-31.895000218963624,8.332378094677896,322.32629909760146
site4,A,4000481,221.8927448054086,127.05617040565163,36.524521541406195,-36.288089752197266,19.329696469726564,-32.378660218963624,8.526420311251682,368.7298267405081
site4,A,4000485,222.05927728626446,125.09661137008167,37.05189290598639,-36.288089752197266,35.18419646972656,-28.79358021896362,9.209500978667661,592.0195380057794
site4,A,4000498,222.00000027769232,125.79411372609144,36.86415774291959,-36.288089752197266,43.11668846972656,-34.700360218963624,10.03257599439747,1047.3848991403943
site4,A,4000516,222.58966326357717,118.85565087492017,38.759661456016886,-36.288089752197266,46.640712469726566,-29.83802021896362,8.971795614557866,502.08771464207985
site4,A,4000532,222.7210088475815,117.31012999758067,39.24580646920211,-36.288089752197266,49.04420346972656,-33.017560218963624,7.813895086290142,225.01776356215285
site4,A,4000540,222.8323398664042,116.00011706345478,39.74703270278338,-36.288089752197266,27.309146469726564,-29.60586021896362,9.753480605061647,863.157849333651
site4,A,4000541,222.89569242151535,115.25465845287934,40.08415514657327,-36.288089752197266,20.111226469726564,-30.077110218963625,7.434563953760883,172.9922928044265
site4,A,4000549,222.98725098683204,114.17730457555726,40.59534141510514,-36.288089752197266,37.87824246972656,-34.18033021896362,8.875142077668047,469.5523097004931
site4,A,4000568,223.11020336608277,112.73054509375893,41.27609510756074,-36.288089752197266,46.10620746972656,-31.64020021896362,8.247454228937865,303.90028738704
site4,B,4000633,245.25259349721642,269.5836935554996,62.25119408451253,9.358850732991632,79.96544646972657,-24.14808021896362,10.25054601071895,1218.209048978468
site4,B,4000839,279.8334708223609,228.0000000212727,80.4512297437134,-7.440520948015949,74.48996646972657,-7.623428218963623,9.37885882610829,665.7602043564536
site4,B,4000842,280.34141223369477,227.38919770461513,80.72895573816885,-7.602754292155854,65.40594646972656,-34.59624021896362,9.94634264923625,986.6144788574661
site4,B,4000946,290.29332551660224,215.42196771954133,84.64511481414036,-9.873783667840257,86.53412646972656,0.7491467810363774,8.844268404267611,459.6106456353601
site4,B,4000947,290.84951810179837,214.75314310322693,84.7905569096568,-9.945277117877689,83.14974646972657,-12.773630218963623,7.8094436497759085,224.32454112120865
site4,B,4000976,293.27794317190245,211.83294871554392,85.23090497734655,-10.053087506926083,84.06234646972656,-19.54376021896362,6.498565183077048,90.41969731670132
site4,B,4000977,293.34749441350573,211.74931296829084,85.2379354048144,-10.051237139564261,86.23167646972657,4.416984781036377,7.613753919944321,195.87017417159606
site4,B,4000979,292.67197797943396,212.5616251634863,85.15484118136882,-10.057123257060363,86.95250646972656,-0.4953722189636225,7.413395913853233,170.47258228192678
site4,B,4000986,293.73372115203387,211.28487320932612,85.27353468014806,-10.039523659889372,85.17118646972656,0.8715187810363774,7.171569705364006,144.16425676197173
site4,B,4000988,294.0447456105785,210.9108646020788,85.29693217566614,-10.027848026349856,21.067526469726563,25.547439781036374,9.875132788844494,939.0985729748352
site4,B,4001017,295.0236793361445,209.7336914594918,85.31668919956037,-9.976089964489349,81.52552646972657,-16.977400218963624,7.594223522686294,193.2364605724025
site4,B,4001020,295.3888233545616,209.2946037864132,85.29462769637236,-9.950438897147588,68.50371646972656,13.822779781036377,7.98661511490302,253.63589367282196
site4,B,4001072,299.4958241712345,204.35591291111936,84.17946026410164,-9.201782371031486,86.34313646972656,17.437349781036374,9.36524632597189,659.5079891914465
site4,B,4001079,300.3002277499023,203.38861322179554,83.92705728049644,-8.973821943406728,78.24361646972656,-10.358280218963623,8.833003017712194,456.03571900806395
site4,B,4001092,299.50473542406496,204.34519708100254,84.17649422020627,-9.199350316119336,79.02420646972656,4.403627781036377,8.895183023353766,476.1205284471545
site4,B,4001098,300.8442488678179,202.73442486125043,83.76952818525572,-8.812431061970583,77.69222646972656,-6.4253712189636225,9.405146076643023,678.0021681384081
site4,B,4001101,301.0035646806154,202.54284672769887,83.7273985472644,-8.763331710875935,86.18523646972656,10.032699781036378,8.194149502222576,292.8766775120581
site4,B,4001114,301.85665412840547,201.51700201529792,83.51451767637408,-8.51580736899956,59.09950646972656,9.268059781036378,7.548206444725054,187.17013488500282
site4,B,4001115,302.03053223241363,201.30791264716524,83.4739161505989,-8.464715974695313,75.22441646972656,-4.940219218963623,9.073916639634056,538.9160112041329
site4,B,4001118,301.4549957081466,201.99999845568442,83.6024270190837,-8.63486893007185,58.56497646972656,30.951859781036376,9.787087760878665,883.5008796007071
