ecephys_session_id,null_repeat,real_residual_full_minimum_loss,null_residual_full_minimum_loss,real_residual_physical_half_difference_deg,null_residual_physical_half_difference_deg
742951821,94,1.3781428237730162,1.8180761179736369,20.0,17.88854381999832
742951821,95,1.3781428237730162,1.8181603745132726,20.0,13.416407864998739
742951821,96,1.3781428237730162,1.75346823882457,20.0,16.97056274847714
742951821,97,1.3781428237730162,1.7578822431407504,20.0,22.0
742951821,98,1.3781428237730162,1.7588270872974932,20.0,16.1245154965971
742951821,99,1.3781428237730162,1.7346663394552115,20.0,31.622776601683793
762602078,0,1.244757275279021,1.6138728545581724,10.0,18.439088914585774
762602078,1,1.244757275279021,1.592893395152622,10.0,16.1245154965971
762602078,2,1.244757275279021,1.6430070700268091,10.0,8.94427190999916
762602078,3,1.244757275279021,1.649652509734693,10.0,32.0
762602078,4,1.244757275279021,1.6740206898697385,10.0,23.40939982143925
762602078,5,1.244757275279021,1.7016094986649906,10.0,10.0
762602078,6,1.244757275279021,1.642628266022877,10.0,8.48528137423857
762602078,7,1.244757275279021,1.6708450030240354,10.0,18.0
762602078,8,1.244757275279021,1.7163789778736402,10.0,16.1245154965971
762602078,9,1.244757275279021,1.6948757269285264,10.0,13.416407864998739
762602078,10,1.244757275279021,1.6977411265931397,10.0,8.0
762602078,11,1.244757275279021,1.6536017603654867,10.0,11.661903789690601
762602078,12,1.244757275279021,1.6665602848647811,10.0,8.0
762602078,13,1.244757275279021,1.6651108125636478,10.0,16.1245154965971
762602078,14,1.244757275279021,1.7255345858020743,10.0,8.0
762602078,15,1.244757275279021,1.68494549859916,10.0,18.973665961010276
762602078,16,1.244757275279021,1.6349032765917466,10.0,10.770329614269007
762602078,17,1.244757275279021,1.685663615322076,10.0,7.211102550927978
762602078,18,1.244757275279021,1.7221295054949097,10.0,10.198039027185569
762602078,19,1.244757275279021,1.7357326600598855,10.0,15.231546211727817
762602078,20,1.244757275279021,1.7476884320674926,10.0,11.661903789690601
762602078,21,1.244757275279021,1.7041897874795393,10.0,10.198039027185569
762602078,22,1.244757275279021,1.7268230235024322,10.0,6.324555320336759
762602078,23,1.244757275279021,1.6432586363124368,10.0,14.422205101855956
762602078,24,1.244757275279021,1.6789651792094618,10.0,8.94427190999916
762602078,25,1.244757275279021,1.6260541413346377,10.0,15.231546211727817
762602078,26,1.244757275279021,1.6738406089121256,10.0,14.142135623730951
762602078,27,1.244757275279021,1.7361230539309316,10.0,12.165525060596439
762602078,28,1.244757275279021,1.75197014019242,10.0,0.0
762602078,29,1.244757275279021,1.60537894656521,10.0,8.246211251235321
762602078,30,1.244757275279021,1.6715753420429837,10.0,12.0
762602078,31,1.244757275279021,1.7361924725763072,10.0,18.110770276274835
762602078,32,1.244757275279021,1.741972358023384,10.0,11.661903789690601
762602078,33,1.244757275279021,1.729244584501578,10.0,8.0
762602078,34,1.244757275279021,1.7464274927828256,10.0,7.211102550927978
762602078,35,1.244757275279021,1.7819207564900816,10.0,5.656854249492381
762602078,36,1.244757275279021,1.6874623328512866,10.0,8.246211251235321
762602078,37,1.244757275279021,1.7391022006336574,10.0,21.540659228538015
762602078,38,1.244757275279021,1.6276276174954294,10.0,10.198039027185569
762602078,39,1.244757275279021,1.7518717375161463,10.0,4.0
762602078,40,1.244757275279021,1.720589812196791,10.0,8.94427190999916
762602078,41,1.244757275279021,1.732441368179759,10.0,24.331050121192877
762602078,42,1.244757275279021,1.6985133228933578,10.0,14.142135623730951
762602078,43,1.244757275279021,1.6728456838269508,10.0,4.0
762602078,44,1.244757275279021,1.7405526254907178,10.0,8.48528137423857
762602078,45,1.244757275279021,1.6972640225624294,10.0,0.0
762602078,46,1.244757275279021,1.6331945774756653,10.0,16.1245154965971
762602078,47,1.244757275279021,1.7329471568535213,10.0,10.770329614269007
762602078,48,1.244757275279021,1.687483903106435,10.0,10.0
762602078,49,1.244757275279021,1.692982983712244,10.0,4.47213595499958
762602078,50,1.244757275279021,1.6154599830459349,10.0,28.284271247461902
762602078,51,1.244757275279021,1.673530517594484,10.0,8.246211251235321
762602078,52,1.244757275279021,1.6595304666208734,10.0,18.867962264113206
762602078,53,1.244757275279021,1.7560119341060672,10.0,27.85677655436824
762602078,54,1.244757275279021,1.7390058072742471,10.0,4.47213595499958
762602078,55,1.244757275279021,1.7058846936084966,10.0,4.0
762602078,56,1.244757275279021,1.688524566222399,10.0,15.231546211727817
762602078,57,1.244757275279021,1.6861915980305708,10.0,12.649110640673518
762602078,58,1.244757275279021,1.7247812542873275,10.0,14.560219778561036
762602078,59,1.244757275279021,1.7373518361153741,10.0,14.422205101855956
762602078,60,1.244757275279021,1.642937897175558,10.0,17.88854381999832
762602078,61,1.244757275279021,1.7149376091005086,10.0,4.0
762602078,62,1.244757275279021,1.7113069913101648,10.0,4.0
762602078,63,1.244757275279021,1.7303490595908158,10.0,8.94427190999916
762602078,64,1.244757275279021,1.7334986489211717,10.0,7.211102550927978
762602078,65,1.244757275279021,1.6335502494026797,10.0,14.0
762602078,66,1.244757275279021,1.6403540356833144,10.0,12.649110640673518
762602078,67,1.244757275279021,1.6433744642735815,10.0,10.0
762602078,68,1.244757275279021,1.7194393014317921,10.0,8.246211251235321
762602078,69,1.244757275279021,1.6982121715680376,10.0,12.806248474865697
762602078,70,1.244757275279021,1.6886542843300172,10.0,2.0
762602078,71,1.244757275279021,1.7228843559907145,10.0,6.324555320336759
762602078,72,1.244757275279021,1.6011085659744357,10.0,2.8284271247461903
762602078,73,1.244757275279021,1.6985537247308307,10.0,7.211102550927978
762602078,74,1.244757275279021,1.6248412492456807,10.0,18.110770276274835
762602078,75,1.244757275279021,1.6016475899284706,10.0,6.324555320336759
762602078,76,1.244757275279021,1.6766060107200624,10.0,12.649110640673518
762602078,77,1.244757275279021,1.7141547387584442,10.0,15.231546211727817
762602078,78,1.244757275279021,1.7269601558901908,10.0,16.1245154965971
762602078,79,1.244757275279021,1.7182765272171838,10.0,15.231546211727817
762602078,80,1.244757275279021,1.7014354927302984,10.0,4.47213595499958
762602078,81,1.244757275279021,1.6676692352020976,10.0,14.142135623730951
762602078,82,1.244757275279021,1.7259680704063458,10.0,14.422205101855956
762602078,83,1.244757275279021,1.6747921109679533,10.0,10.770329614269007
762602078,84,1.244757275279021,1.7368833469588594,10.0,14.142135623730951
762602078,85,1.244757275279021,1.7105650316310932,10.0,8.94427190999916
762602078,86,1.244757275279021,1.6465987691394088,10.0,8.48528137423857
762602078,87,1.244757275279021,1.657022928157481,10.0,17.88854381999832
762602078,88,1.244757275279021,1.6865056127613391,10.0,2.0
762602078,89,1.244757275279021,1.699841624993011,10.0,6.0
762602078,90,1.244757275279021,1.7092662252376127,10.0,12.649110640673518
762602078,91,1.244757275279021,1.6590686965758945,10.0,8.246211251235321
762602078,92,1.244757275279021,1.7076843902547887,10.0,6.324555320336759
762602078,93,1.244757275279021,1.6504134507062402,10.0,8.0
762602078,94,1.244757275279021,1.616425354574231,10.0,14.142135623730951
762602078,95,1.244757275279021,1.7367162697963312,10.0,11.661903789690601
