ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it
950935903,0.0072708376264847,142.0,0.0613483359072287,7981.0,100.0,50.0,0.1844156862745098,12.6,2.6356995787326003,2018-11-05T21:14:59Z,3713.0,849996026,773621948,771160300,LGd,170.0,10.0,1.8014095875895566,1.1961904761904758,1.2333333333333332,1.2533333333333336,,0.8000000000000002,,0.0700632072051382,0.083356316372046,0.0331501725285011,0.2930894183558885,,0.0975882065742169,,,,,wt/wt,True,171.78330657865058,,0.0,24.8423523108431,8286.0,1249.99972921187,0.1383728379244074,0.7777777777777778,0.0163934426229508,,0.7422809917355372,,57,23.46,1.9679505736655405,probeE,0.0,6.66933440042684e-05,,False,0.737,3a,0.0,False,,,90.0,False,,,,,,,0.01,False,2.0,False,0.83,11,580,2019-10-03T00:00:00Z,good,0.775,-0.1249999999999999,-0.1707317073170732,,0.7500000000000001,,0.0089297278433128,0.9158398587855568,0.8374387014925736,,0.3048395278594816,,29999.9935010848,functional_connectivity,M,,2.35954490935765,754488979,0.0240963855421686,0.0945,0.0735,,0.0185,,0.4253922116931239,92.3840679190752,0.425795644891122,0.206030150753769,-0.0502567252712191,0.331742668477187,60.0,0.0,-0.6867671691792301,787.0152129889003,0.125,0.0,0,,,,,,,,
950942904,0.0005512743266494,142.0,0.0068678816745292,7981.0,300.0,86.667,0.0603411764705882,336.7,3.28262194322503,2018-11-05T21:14:59Z,3713.0,849996026,773621948,771160300,LGd,170.0,-13.333000000000006,0.6044333567132321,7.715592060232717,2.8367816091954023,1.032820512820513,,1.6740740740740745,,5.137091050829921,4.680735018678294,5.469778467202684,12.975867885392518,,6.3892862888535085,,,,,wt/wt,True,906.2691567387672,,0.0920329920207684,77.8497128472633,8286.0,1249.99972921187,0.0582160780708339,0.1215453692429495,0.0591258377865251,,0.1791212548046165,,57,14.43,3.3367124094647207,probeE,0.974011299435028,0.0009617035892151,,False,0.0,3a,90.0,False,,,90.0,False,,,,,,,0.005,False,2.0,False,0.99,11,580,2019-10-03T00:00:00Z,good,0.707533234859675,0.6875,0.4985439720442632,,0.4342105263157895,,1.3684318344771973e-15,3.958680226444463e-05,3.790637189550803e-09,,0.0300773309476924,,29999.9935010848,functional_connectivity,M,0.0866113336717323,2.92653632973955,754488979,0.1887550200803212,0.1605,0.1165,,0.0625,,0.389996065871767,103.94163,0.453266331658292,0.1922948073701839,-0.0570355489683202,0.383681426134062,50.0,0.343383584589615,-0.6867671691792301,64.6609574379739,0.07,0.0,0,LGd,771160300.0,83.97144753218821,21.461096729804453,512.0,1.0000000182344535,0.0,1270.0
950935943,0.0038113363415071,142.0,0.0001354516226027,7983.0,1000.0,80.0,0.4582352941176471,176.97,5.4867886487453,2018-11-05T21:14:59Z,3668.0,849996032,773621948,771160300,LGd,170.0,-5.0,0.1483182273989796,0.6673796791443851,0.2188679245283019,0.9678301015697136,,0.2947368421052632,,18.4700586335222,16.933557816593257,24.244615465665927,17.345564668153038,,19.58781710384057,,,,,wt/wt,True,1504.0799580387684,,0.000333720434557,108.867126158275,8308.0,1249.99972921187,0.0047152666718626,0.0259536753093241,0.0235098241310318,,0.0334923849775228,,60,9.51,0.5317649921093699,probeE,0.99,0.0042937853107344,,False,0.0,3a,0.0,False,,,90.0,False,,,,,,,0.0,False,2.0,False,0.99,43,620,2019-10-03T00:00:00Z,good,0.082375703564728,0.0206185567010309,0.475743525952731,,-0.0496453900709219,,0.0127673013275841,0.6722450641264801,2.1118482605458093e-11,,0.653263169783977,,29999.9935010848,functional_connectivity,M,0.204681410674301,3.46399509205792,754488979,0.2416331994645247,0.8485,0.0465,,0.0635,,0.432127657617108,94.62999000000008,0.3571189279731989,0.137353433835846,-0.0730595780602797,0.382437102674483,60.0,0.0,-0.6867671691792301,70.88219743348532,0.052,0.0,0,LGd,771160300.0,1000.0,2314.976641805253,622.0,1.0000000000074152,0.0,2854.0
950935960,0.0032174357020757,142.0,0.0009025996367637,7983.0,100.0,90.0,0.2186431372549019,211.29,5.35614124478932,2018-11-05T21:14:59Z,3668.0,849996032,773621948,771160300,LGd,170.0,-30.0,0.7443448274405148,2.4025931301403,1.3393939393939398,0.8279096045197739,,0.8634920634920634,,2.39267877553732,2.3217512653493904,4.75704975783991,10.284774135033905,,3.4046222630667824,,,,,wt/wt,True,318.48816719450093,,0.099430714146514,58.97122211006951,8308.0,1249.99972921187,0.1757383844165879,0.0757731400212383,0.0945828431121795,,0.3684280350560184,,60,22.07,1.0883127873386458,probeE,0.968399592252803,0.0002067610875633,,False,0.0,3a,-45.0,False,,,135.0,False,,,,,,,0.005,False,2.0,False,0.99,43,620,2019-10-03T00:00:00Z,good,-0.3569608369098712,0.0733137829912023,-0.355448480355819,,-0.4811320754716981,,0.0001470879249676,0.7848141867029674,0.0001654989347929,,0.0266832297315749,,29999.9935010848,functional_connectivity,M,0.187678607029936,4.17126540738996,754488979,0.1353987378083763,0.1445,0.0565,,0.0715,,0.563420678799972,124.470255,0.370854271356784,0.164824120603015,-0.100683842273653,0.5064692325033421,60.0,-0.343383584589614,-0.274706867671692,85.0750489934032,0.063,0.0,0,LGd,771160300.0,89.16995749900066,13.328919034103414,381.0,43.01423447727364,14.049236365155062,231.0
950935978,0.0005539506928748,142.0,0.0011286581049713,7983.0,200.0,10.0,0.1972509803921569,278.27,4.07998579245354,2018-11-05T21:14:59Z,3668.0,849996032,773621948,771160300,LGd,170.0,5.0,0.1305766888044924,2.4071442215854817,1.2828178694158074,1.581103117505995,,0.5868092691622103,,18.367495007945895,22.795729692651356,18.905069819110924,10.07161819441144,,18.7632515831236,,,,,wt/wt,True,962.6492992650528,,0.0046119742905594,110.180102851977,8308.0,1249.99972921187,0.0900722056722788,0.023778768919301,0.3629989459694789,,0.0826091104070008,,60,16.52,1.1402547574148312,probeE,0.995333333333333,0.003364737550471,,False,0.0,3a,90.0,False,,,45.0,False,,,,,,,0.001,False,2.0,False,0.99,43,620,2019-10-03T00:00:00Z,good,-0.0039211639665668,-0.0038610038610037,-0.5338745800671892,,0.1083333333333333,,0.917705767132487,0.9794014436080918,3.6608029285095133e-07,,0.3105774239041399,,29999.9935010848,functional_connectivity,M,0.131004090167591,3.0565754959565896,754488979,0.1589213998852553,0.3595,0.0465,,0.1045,,0.320969904410524,82.16051999999999,0.219765494137353,0.123618090452261,-0.0380486862578213,0.3465921162026409,90.0,0.0,-0.490547977985164,54.34564425114914,0.047,0.0,0,LGd,771160300.0,78.90852509591677,27.171530794595142,321.0,1.0000010493231348,0.0,2489.0
950935993,0.0,142.0,0.195834821785003,7984.0,500.0,22.0,0.2870980392156863,1128.86,,2018-11-05T21:14:59Z,3657.0,849996034,773621948,771160300,LGd,170.0,-4.000000000000004,0.3917332633092101,17.847187864644106,1.700699300699301,0.9096296296296296,,0.7166666666666668,,8.71932563771575,11.893834928739349,21.60207314125112,1.7585365101353312,,0.3432034680643809,,,,,wt/wt,True,79.14845823976606,,0.0524108976726472,,8313.0,1249.99972921187,0.0363368558426915,0.0277271787306117,0.5764705882352941,,0.5204636788214501,,61,52.02,4.747489442963649,probeE,,,,False,0.0,3a,-45.0,False,,,0.0,False,,,,,,,0.01,False,2.0,False,0.99,11,620,2019-10-03T00:00:00Z,good,0.1362795857988166,0.1352899069434502,0.4864864864864864,,0.3333333333333333,,0.4203433735398486,0.1523700259458774,0.0131901624585235,,0.5011422439417997,,29999.9935010848,functional_connectivity,M,0.1324164913539049,2.7072153279848794,754488979,0.072289156626506,0.6045,0.0565,,0.0725,,1.36920490633975,82.87968000000001,0.219765494137353,0.164824120603015,-0.1051067833262899,0.404569625534101,30.0,0.0,-1.3735343383584602,33.860960719310114,0.0559999999999999,0.0,0,LGd,771160300.0,49.45748428523484,17.231028626178123,59.0,1.1168105560161463,1931.5883048190728,143.0
950936009,,142.0,0.0320442118209532,7984.0,500.0,86.0,0.4026156862745099,353.77,,2018-11-05T21:14:59Z,3657.0,849996034,773621948,771160300,LGd,170.0,-8.0,0.3461544738001879,2.8980620155038763,1.7246105919003116,0.2987516600265604,,1.517948717948718,,4.575674166505509,4.625719849872744,14.031994457421256,9.80517326863336,,2.7796191423105614,,,,,wt/wt,True,271.2551316158673,,0.126883506499536,,8313.0,1249.99972921187,0.2472358057833677,0.0691934162659444,0.23413743643239,,0.5717658058170827,,61,22.78,9.118455937612715,probeE,,0.0,,False,0.0,3a,90.0,False,,,90.0,False,,,,,,,0.005,False,2.0,False,0.99,11,620,2019-10-03T00:00:00Z,good,-0.3926157046281851,-0.3036093418259024,-0.1773132017034456,,-0.8947368421052628,,1.840340808363456e-09,0.0240700924335334,0.0053791710437838,,0.0011108571803092,,29999.9935010848,functional_connectivity,M,0.155586230489367,3.12437012357408,754488979,0.0775409329626197,0.1555,0.0715,,0.1855,,0.317391039096191,102.06846,0.315912897822446,0.137353433835846,-0.0730957314701346,0.433612002507329,60.0,0.0,-0.4807370184254609,13.830302982771425,0.07,0.0,0,LGd,771160300.0,30.75005102244105,2.977015138547033,366.0,74.97856521053265,50.21871796811176,53.0
950936027,,142.0,0.0362986873421609,7984.0,500.0,14.0,0.8090666666666668,641.79,,2018-11-05T21:14:59Z,3657.0,849996034,773621948,771160300,LGd,170.0,-2.0,0.3678793846307828,14.771341890315052,1.006060606060606,1.0196491228070172,,0.5754385964912282,,9.61870637413662,14.152235393645984,19.57991261701256,1.9184034656021791,,1.8136055468961216,,,,,wt/wt,True,547.7582774726732,,0.006972903910234,,8313.0,1249.99972921187,0.0117317160085389,0.0209419693559934,0.0061538461538461,,0.2032954808915034,,61,63.46,0.5467584073704167,probeE,,0.0,,False,0.0,3a,90.0,False,,,90.0,False,,,,,,,0.005,False,2.0,False,0.99,11,620,2019-10-03T00:00:00Z,good,-0.2688063063063063,0.2941176470588235,0.5087145969498911,,0.3076923076923076,,0.0503467024968712,3.632298280156687e-05,0.0396972375267713,,0.3150593812311386,,29999.9935010848,functional_connectivity,M,0.0929463365187909,2.6771734453009,754488979,0.0763052208835341,0.1475,0.0155,,0.0615,,0.577920228218726,78.46526999999999,0.32964824120603,0.164824120603015,-0.0674084055512432,0.323665122136304,50.0,-0.343383584589614,0.0,56.27675782110357,0.08,0.0,0,LGd,771160300.0,88.4054076859572,45.57133415193525,71.0,1.0000000896786403,0.0,255.0
950936048,0.0,142.0,0.5,7985.0,300.0,86.667,0.017556862745098,909.57,,2018-11-05T21:14:59Z,3634.0,849996038,773621948,771160300,LGd,170.0,46.667,0.4827906535406626,3.3711024643320364,1.7975308641975312,1.166060606060606,,1.364102564102564,,4.4451662559745495,4.695739155625263,4.2787401256429645,1.4920915843572504,,1.1359705843920085,,,,,wt/wt,True,1193.6333268279209,,0.0806624421376995,,8324.0,1249.99972921187,0.0101818549073164,0.0174984159996283,0.0618046971569838,,0.2208211332035228,,63,158.54,0.0101071047736927,probeE,,,,False,0.096,3a,45.0,False,,,135.0,False,,,,,,,0.001,False,2.0,False,0.99,27,640,2019-10-03T00:00:00Z,good,0.0159708601849257,0.475,0.4131274131274131,,-0.7272727272727274,,0.9092205133699874,0.0326413159259222,0.1705270890919357,,0.1119035905866963,,29999.9935010848,functional_connectivity,M,0.101136797159754,1.24204554350441,754488979,0.0662650602409638,0.5255000000000001,0.1325,,0.0075,,0.3928230956547379,29.7310650000001,0.6318257956448909,0.343383584589615,-0.0053360004414329,0.0611687397777003,60.0,0.0,-0.343383584589615,282.2870075266692,0.157,0.0,0,,,,,,,,
950936064,0.0,142.0,0.5,7985.0,800.0,83.75,0.7620039215686276,655.23,,2018-11-05T21:14:59Z,3634.0,849996038,773621948,771160300,LGd,170.0,22.5,0.5293645700811046,3.2983132530120485,1.6975124378109454,0.8667639902676401,,0.3,,6.47922670792719,6.197819976649532,3.317385122316433,6.501256188985161,,9.650267483816666,,,,,wt/wt,True,1272.6969542854256,,0.639143389968129,,8324.0,1249.99972921187,0.0036264280646495,0.0320111810709428,0.0297835727050102,,0.0305773082984464,,63,38.04,0.2481240838113953,probeE,,,,False,0.0,3a,90.0,False,,,45.0,False,,,,,,,0.005,False,2.0,False,0.99,27,640,2019-10-03T00:00:00Z,good,0.2225580035094559,-0.1264367816091953,0.3717011128775834,,-0.1630434782608695,,0.0327923770433323,0.7146761837560701,0.0037595528445949,,0.1771754242308804,,29999.9935010848,functional_connectivity,M,0.0325010828894976,0.8952739539253509,754488979,0.1375502008032128,0.1965,0.2195,,0.1085,,0.272450378665916,21.209175,0.535678391959799,0.302177554438861,-0.0027949948154512,0.0562041986311928,80.0,0.0,-1.12866243787242,128.1844099255076,0.072,0.0,0,,,,,,,,
