ecephys_session_id,target_subset,mode,shift_azimuth_deg,shift_elevation_deg,minimum_loss,basin_grid_points_delta_005,at_bound,split_half_vector_difference_deg
781842082,half_1,dispersion,-2.0,-10.0,0.15026175899107494,322.0,False,14.422205101855956
781842082,half_1,combined,-2.0,-10.0,0.3526144173195416,547.0,False,8.94427190999916
786091066,full,size,-30.0,-30.0,0.7648248470506958,961.0,True,18.0
786091066,full,dispersion,-16.0,16.0,0.2458159518407746,174.0,False,22.80350850198276
786091066,full,combined,-18.0,12.0,0.5098593430948112,362.0,False,24.73863375370596
786091066,half_0,size,-30.0,-12.0,0.688801452588039,961.0,True,18.0
786091066,half_0,dispersion,-14.0,0.0,0.18978357333885812,215.0,False,22.80350850198276
786091066,half_0,combined,-14.0,0.0,0.44283146413214164,381.0,False,24.73863375370596
786091066,half_1,size,-30.0,-30.0,0.8348468782211574,961.0,True,18.0
786091066,half_1,dispersion,-20.0,22.0,0.3943479321753906,110.0,False,22.80350850198276
786091066,half_1,combined,-20.0,24.0,0.6211110869305874,319.0,False,24.73863375370596
787025148,full,size,-30.0,-30.0,0.6463322127253175,961.0,True,27.784887978899608
787025148,full,dispersion,30.0,-30.0,0.3193973267955902,374.0,True,26.0
787025148,full,combined,16.0,-8.0,0.49424251949151843,595.0,False,26.0
787025148,half_0,size,-30.0,-26.0,0.685031833704915,877.0,True,27.784887978899608
787025148,half_0,dispersion,30.0,-4.0,0.29450860658259825,320.0,True,26.0
787025148,half_0,combined,30.0,-4.0,0.5053154771051176,524.0,True,26.0
787025148,half_1,size,-6.0,-12.0,0.5907784493224525,961.0,False,27.784887978899608
787025148,half_1,dispersion,30.0,-30.0,0.43487614858791407,79.0,True,26.0
787025148,half_1,combined,30.0,-30.0,0.5156797094243945,459.0,True,26.0
789848216,full,size,22.0,-30.0,0.6095876060519793,649.0,True,
789848216,full,dispersion,30.0,-10.0,1.2506747050736133,142.0,True,4.0
789848216,full,combined,30.0,-10.0,0.9329458701994267,223.0,True,
789848216,half_0,size,,,,,True,
789848216,half_0,dispersion,30.0,-12.0,1.415177351011703,90.0,True,4.0
789848216,half_0,combined,,,,,True,
789848216,half_1,size,,,,,True,
789848216,half_1,dispersion,30.0,-8.0,2.1882930268147516,96.0,True,4.0
789848216,half_1,combined,,,,,True,
791319847,full,size,-30.0,-12.0,0.6188359711310437,961.0,True,8.0
791319847,full,dispersion,30.0,-30.0,0.2779749361342821,383.0,True,46.69047011971501
791319847,full,combined,30.0,-30.0,0.4574880272685933,679.0,True,46.69047011971501
791319847,half_0,size,-28.0,-8.0,0.6400977300691544,961.0,False,8.0
791319847,half_0,dispersion,28.0,-30.0,0.41912922384822643,16.0,True,46.69047011971501
791319847,half_0,combined,28.0,-30.0,0.5369052003411385,237.0,True,46.69047011971501
791319847,half_1,size,-28.0,-16.0,0.5955273097433561,718.0,False,8.0
791319847,half_1,dispersion,-4.0,4.0,0.2973757185052305,325.0,False,46.69047011971501
791319847,half_1,combined,-4.0,4.0,0.4681280705762104,549.0,False,46.69047011971501
793224716,full,size,30.0,-30.0,0.5404253453462095,634.0,True,0.0
793224716,full,dispersion,26.0,-30.0,0.4693715880701814,257.0,True,26.90724809414742
793224716,full,combined,30.0,-30.0,0.5060537853552127,374.0,True,2.0
793224716,half_0,size,30.0,-30.0,0.5493837575007651,337.0,True,0.0
793224716,half_0,dispersion,26.0,-30.0,0.22611262033964016,416.0,True,26.90724809414742
793224716,half_0,combined,28.0,-30.0,0.3905860382732162,388.0,True,2.0
793224716,half_1,size,30.0,-30.0,0.5312629832114922,892.0,True,0.0
793224716,half_1,dispersion,6.0,-12.0,0.8994986396528036,482.0,False,26.90724809414742
793224716,half_1,combined,30.0,-30.0,0.7176721033778344,690.0,True,2.0
794812542,full,size,16.0,12.0,0.48931883827589534,890.0,False,6.0
794812542,full,dispersion,-8.0,-4.0,0.9084437699401116,302.0,False,49.39635614091387
794812542,full,combined,-2.0,4.0,0.7032934808418558,492.0,False,10.0
794812542,half_0,size,16.0,12.0,0.4476325544668768,816.0,False,6.0
794812542,half_0,dispersion,-12.0,-4.0,1.0147846456948793,274.0,False,49.39635614091387
794812542,half_0,combined,-10.0,2.0,0.7372469492503624,451.0,False,10.0
794812542,half_1,size,16.0,6.0,0.5314739733594402,902.0,False,6.0
794812542,half_1,dispersion,30.0,-30.0,0.940530452551106,254.0,True,49.39635614091387
794812542,half_1,combined,0.0,2.0,0.7490046036000663,587.0,False,10.0
797828357,full,size,-28.0,26.0,0.5881022858963859,961.0,False,56.568542494923804
797828357,full,dispersion,-30.0,18.0,0.1838830656415521,63.0,True,14.142135623730951
797828357,full,combined,-30.0,14.0,0.38770525387876104,165.0,True,18.0
797828357,half_0,size,26.0,20.0,0.5881226506611906,961.0,False,56.568542494923804
797828357,half_0,dispersion,-30.0,24.0,0.27684427704736975,28.0,True,14.142135623730951
797828357,half_0,combined,-30.0,24.0,0.4394978072653517,62.0,True,18.0
797828357,half_1,size,-30.0,28.0,0.5704495710787152,860.0,True,56.568542494923804
797828357,half_1,dispersion,-28.0,10.0,0.22791147547930957,501.0,False,14.142135623730951
797828357,half_1,combined,-30.0,6.0,0.4007066607179234,666.0,True,18.0
798911424,full,size,28.0,30.0,0.665538242174462,961.0,True,48.662100242385755
798911424,full,dispersion,-10.0,30.0,0.5625161007805581,69.0,True,8.0
798911424,full,combined,-10.0,30.0,0.6222779341728903,226.0,True,8.0
798911424,half_0,size,-14.0,-18.0,0.6858251930135418,953.0,False,48.662100242385755
798911424,half_0,dispersion,-2.0,30.0,0.43993001749324206,91.0,True,8.0
798911424,half_0,combined,-2.0,30.0,0.5820962847978624,359.0,True,8.0
798911424,half_1,size,-22.0,30.0,0.6257046928531195,886.0,True,48.662100242385755
798911424,half_1,dispersion,-10.0,30.0,0.8846443937228929,83.0,True,8.0
798911424,half_1,combined,-10.0,30.0,0.7564672046259604,205.0,True,8.0
799864342,full,size,-4.0,-16.0,0.5072578612380406,937.0,False,48.373546489791295
799864342,full,dispersion,-22.0,-2.0,0.1925721346366949,183.0,False,14.560219778561036
799864342,full,combined,-20.0,-8.0,0.357501113123288,370.0,False,12.649110640673518
799864342,half_0,size,2.0,-26.0,0.46466535446978696,846.0,False,48.373546489791295
799864342,half_0,dispersion,-22.0,-8.0,0.2877532553335836,151.0,False,14.560219778561036
799864342,half_0,combined,-22.0,-12.0,0.38900746206903736,293.0,False,12.649110640673518
799864342,half_1,size,26.0,16.0,0.5408299153085916,961.0,False,48.373546489791295
799864342,half_1,dispersion,-18.0,6.0,0.2078964423901971,242.0,False,14.560219778561036
799864342,half_1,combined,-18.0,0.0,0.37753994986359013,443.0,False,12.649110640673518
816200189,full,size,24.0,-20.0,0.6493006025214771,817.0,False,15.620499351813308
816200189,full,dispersion,0.0,-10.0,0.4163903758974869,255.0,False,15.620499351813308
816200189,full,combined,-4.0,-22.0,0.5353881083528717,405.0,False,14.142135623730951
816200189,half_0,size,26.0,-16.0,0.5425475541008908,821.0,False,15.620499351813308
816200189,half_0,dispersion,-6.0,-12.0,0.6918836730096208,203.0,False,15.620499351813308
816200189,half_0,combined,-6.0,-12.0,0.6231517428347452,372.0,False,14.142135623730951
816200189,half_1,size,16.0,-28.0,0.7645095456981739,783.0,False,15.620499351813308
816200189,half_1,dispersion,6.0,-22.0,0.43105918223865625,290.0,False,15.620499351813308
816200189,half_1,combined,4.0,-22.0,0.6005550786993924,421.0,False,14.142135623730951
821695405,full,size,24.0,22.0,0.5758829980928866,960.0,False,74.4043009509531
821695405,full,dispersion,22.0,-30.0,0.9186309495946993,87.0,True,36.05551275463989
821695405,full,combined,28.0,24.0,0.7550966345664445,231.0,False,8.246211251235321
821695405,half_0,size,-30.0,30.0,0.5280929250938733,795.0,True,74.4043009509531
821695405,half_0,dispersion,30.0,-12.0,0.6617179742460407,100.0,True,36.05551275463989
821695405,half_0,combined,30.0,16.0,0.6195472979126269,253.0,True,8.246211251235321
821695405,half_1,size,30.0,-14.0,0.5832606419389454,877.0,True,74.4043009509531
821695405,half_1,dispersion,28.0,24.0,1.2101629084984888,15.0,False,36.05551275463989
821695405,half_1,combined,28.0,24.0,0.9126115902709717,71.0,False,8.246211251235321
829720705,full,size,30.0,10.0,0.4805515992850625,960.0,True,54.037024344425184
829720705,full,dispersion,30.0,-30.0,1.1161196074357989,13.0,True,24.0
829720705,full,combined,30.0,-30.0,0.8080624257045252,265.0,True,24.0
829720705,half_0,size,28.0,24.0,0.49245265135426186,943.0,False,54.037024344425184
829720705,half_0,dispersion,30.0,-6.0,0.9927288280775602,41.0,True,24.0
829720705,half_0,combined,30.0,-6.0,0.7522142066663646,424.0,True,24.0
829720705,half_1,size,30.0,-30.0,0.44360561792786346,943.0,True,54.037024344425184
829720705,half_1,dispersion,30.0,-30.0,1.347680737908916,8.0,True,24.0
829720705,half_1,combined,30.0,-30.0,0.8956431779183898,38.0,True,24.0
831882777,full,size,24.0,-28.0,0.5680914473470698,736.0,False,2.0
831882777,full,dispersion,28.0,-30.0,0.5663213927636015,205.0,True,57.688820407423826
831882777,full,combined,28.0,-30.0,0.5689143078999015,477.0,True,32.0
831882777,half_0,size,24.0,-30.0,0.5882456351139864,655.0,True,2.0
831882777,half_0,dispersion,-6.0,18.0,0.7145753711738421,333.0,False,57.688820407423826
831882777,half_0,combined,-6.0,-30.0,0.6611991260701986,455.0,True,32.0
831882777,half_1,size,22.0,-30.0,0.5421424727804294,792.0,True,2.0
831882777,half_1,dispersion,26.0,-30.0,0.446042740487286,110.0,True,57.688820407423826
831882777,half_1,combined,26.0,-30.0,0.49564996174941417,183.0,True,32.0
835479236,full,size,22.0,-10.0,0.6747187180548095,841.0,False,59.22837157984339
835479236,full,dispersion,12.0,-2.0,1.0329591538667449,58.0,False,10.0
835479236,full,combined,10.0,-10.0,0.8587381395660194,148.0,False,4.47213595499958
835479236,half_0,size,10.0,-28.0,0.6348858793159937,615.0,False,59.22837157984339
835479236,half_0,dispersion,12.0,-2.0,0.866803760375375,52.0,False,10.0
835479236,half_0,combined,10.0,-16.0,0.7603844146226575,172.0,False,4.47213595499958
835479236,half_1,size,22.0,30.0,0.6253508195628867,25.0,True,59.22837157984339
835479236,half_1,dispersion,12.0,-12.0,1.1736011970608045,29.0,False,10.0
835479236,half_1,combined,12.0,-12.0,0.9439778658328977,104.0,False,4.47213595499958
839068429,full,size,-22.0,20.0,0.5399249983932709,959.0,False,54.405882034941776
839068429,full,dispersion,-16.0,14.0,0.15951765031950355,115.0,False,63.245553203367585
839068429,full,combined,-16.0,14.0,0.3502422441404056,256.0,False,63.90618123468183
839068429,half_0,size,22.0,30.0,0.5843485537261764,961.0,True,54.405882034941776
839068429,half_0,dispersion,30.0,-10.0,0.4691342661798409,19.0,True,63.245553203367585
839068429,half_0,combined,30.0,-10.0,0.5324956865496899,230.0,True,63.90618123468183
839068429,half_1,size,-30.0,14.0,0.4876496113849398,816.0,True,54.405882034941776
839068429,half_1,dispersion,-30.0,10.0,0.213110674112565,39.0,True,63.245553203367585
839068429,half_1,combined,-30.0,12.0,0.3516982745084288,80.0,True,63.90618123468183
840012044,full,size,2.0,-10.0,0.4240796200052174,951.0,False,6.324555320336759
840012044,full,dispersion,-2.0,-6.0,0.5033442970499623,211.0,False,41.036569057366385
840012044,full,combined,-2.0,-6.0,0.4640780526806242,458.0,False,41.036569057366385
840012044,half_0,size,-4.0,-12.0,0.3711201148501669,960.0,False,6.324555320336759
840012044,half_0,dispersion,-2.0,-8.0,0.364002332283948,187.0,False,41.036569057366385
840012044,half_0,combined,-2.0,-8.0,0.36806137501584724,347.0,False,41.036569057366385
840012044,half_1,size,2.0,-10.0,0.4753326073745293,935.0,False,6.324555320336759
840012044,half_1,dispersion,26.0,22.0,0.6813187306905235,321.0,False,41.036569057366385
840012044,half_1,combined,26.0,22.0,0.5825043963899439,585.0,False,41.036569057366385
847657808,full,size,-30.0,20.0,0.6071001676114193,711.0,True,44.721359549995796
847657808,full,dispersion,0.0,-8.0,0.4076482418613752,239.0,False,14.0
847657808,full,combined,-2.0,0.0,0.5287531724054204,425.0,False,8.0
847657808,half_0,size,-30.0,24.0,0.7087343553645138,354.0,True,44.721359549995796
847657808,half_0,dispersion,2.0,-14.0,0.3387096211749249,194.0,False,14.0
847657808,half_0,combined,0.0,-4.0,0.5707522107625983,397.0,False,8.0
847657808,half_1,size,-22.0,-20.0,0.503299733733039,959.0,False,44.721359549995796
847657808,half_1,dispersion,2.0,0.0,0.6627447956656344,281.0,False,14.0
847657808,half_1,combined,0.0,4.0,0.5883179499225364,476.0,False,8.0
