ecephys_session_id,shuffle_repeat,shuffle_component,real_full_minimum_loss,null_full_minimum_loss,real_split_difference_deg,null_split_difference_deg
760345702,0,covariance trace,0.5895955607570126,0.6273737988939662,2.0,2.8284271247461903
760345702,1,covariance trace,0.5895955607570126,0.6198123738039556,2.0,2.0
760345702,2,covariance trace,0.5895955607570126,0.6253874345641479,2.0,4.47213595499958
760345702,3,covariance trace,0.5895955607570126,0.6197529683534199,2.0,4.0
760345702,4,covariance trace,0.5895955607570126,0.6240434747699876,2.0,2.0
760345702,5,covariance trace,0.5895955607570126,0.6280572085699414,2.0,2.8284271247461903
760345702,6,covariance trace,0.5895955607570126,0.6265648741914233,2.0,6.324555320336759
760345702,7,covariance trace,0.5895955607570126,0.6141633143614685,2.0,2.0
760345702,8,covariance trace,0.5895955607570126,0.6289118035973841,2.0,4.47213595499958
760345702,9,covariance trace,0.5895955607570126,0.6219800935705201,2.0,7.211102550927978
760345702,10,covariance trace,0.5895955607570126,0.6274670799176112,2.0,4.47213595499958
760345702,11,covariance trace,0.5895955607570126,0.6230621373528596,2.0,2.0
760345702,12,covariance trace,0.5895955607570126,0.6234169848953691,2.0,2.8284271247461903
760345702,13,covariance trace,0.5895955607570126,0.6267632113159234,2.0,2.0
760345702,14,covariance trace,0.5895955607570126,0.6212326255212475,2.0,4.47213595499958
760345702,15,covariance trace,0.5895955607570126,0.6131855739591041,2.0,5.656854249492381
760345702,16,covariance trace,0.5895955607570126,0.6254389981999458,2.0,4.47213595499958
760345702,17,covariance trace,0.5895955607570126,0.6220010641512919,2.0,2.8284271247461903
760345702,18,covariance trace,0.5895955607570126,0.6106452788428973,2.0,2.0
760345702,19,covariance trace,0.5895955607570126,0.6234646761268989,2.0,4.47213595499958
760345702,20,covariance trace,0.5895955607570126,0.6142082715565602,2.0,2.0
760345702,21,covariance trace,0.5895955607570126,0.6150360091985515,2.0,2.8284271247461903
760345702,22,covariance trace,0.5895955607570126,0.6157078896312344,2.0,6.324555320336759
760345702,23,covariance trace,0.5895955607570126,0.6117207976937503,2.0,4.0
760345702,24,covariance trace,0.5895955607570126,0.6252600891997611,2.0,2.0
760345702,25,covariance trace,0.5895955607570126,0.6210311714261441,2.0,4.47213595499958
760345702,26,covariance trace,0.5895955607570126,0.6221750481055448,2.0,4.47213595499958
760345702,27,covariance trace,0.5895955607570126,0.6171856242728347,2.0,4.47213595499958
760345702,28,covariance trace,0.5895955607570126,0.6301193902314134,2.0,4.0
760345702,29,covariance trace,0.5895955607570126,0.6247763135425543,2.0,2.0
760345702,30,covariance trace,0.5895955607570126,0.6266825871293701,2.0,4.47213595499958
760345702,31,covariance trace,0.5895955607570126,0.6242023403008538,2.0,2.0
760345702,32,covariance trace,0.5895955607570126,0.6251456153815689,2.0,4.47213595499958
760345702,33,covariance trace,0.5895955607570126,0.6247726085224464,2.0,2.8284271247461903
760345702,34,covariance trace,0.5895955607570126,0.6277564473144679,2.0,2.0
760345702,35,covariance trace,0.5895955607570126,0.6237392876211005,2.0,4.0
760345702,36,covariance trace,0.5895955607570126,0.6210476921250547,2.0,2.0
760345702,37,covariance trace,0.5895955607570126,0.6268561237858404,2.0,2.8284271247461903
760345702,38,covariance trace,0.5895955607570126,0.6285043688213787,2.0,2.8284271247461903
760345702,39,covariance trace,0.5895955607570126,0.6263447223507375,2.0,2.0
760345702,40,covariance trace,0.5895955607570126,0.624333490113234,2.0,4.0
760345702,41,covariance trace,0.5895955607570126,0.6255684828505585,2.0,2.8284271247461903
760345702,42,covariance trace,0.5895955607570126,0.6287532624616803,2.0,2.8284271247461903
760345702,43,covariance trace,0.5895955607570126,0.6203320892662435,2.0,4.47213595499958
760345702,44,covariance trace,0.5895955607570126,0.6245668702477714,2.0,7.211102550927978
760345702,45,covariance trace,0.5895955607570126,0.627438597246673,2.0,2.0
760345702,46,covariance trace,0.5895955607570126,0.6198684007031338,2.0,2.0
760345702,47,covariance trace,0.5895955607570126,0.6260188532133588,2.0,4.47213595499958
760345702,48,covariance trace,0.5895955607570126,0.6243135616426221,2.0,2.8284271247461903
760345702,49,covariance trace,0.5895955607570126,0.6247171002647832,2.0,2.8284271247461903
760345702,50,covariance trace,0.5895955607570126,0.6268978117952101,2.0,2.0
760345702,51,covariance trace,0.5895955607570126,0.6247813861681124,2.0,2.8284271247461903
760345702,52,covariance trace,0.5895955607570126,0.6092895158609332,2.0,7.211102550927978
760345702,53,covariance trace,0.5895955607570126,0.6260344940318138,2.0,2.0
760345702,54,covariance trace,0.5895955607570126,0.6246078813070567,2.0,4.0
760345702,55,covariance trace,0.5895955607570126,0.6262469191439896,2.0,6.324555320336759
760345702,56,covariance trace,0.5895955607570126,0.6275296566281173,2.0,4.47213595499958
760345702,57,covariance trace,0.5895955607570126,0.6265688359102559,2.0,4.47213595499958
760345702,58,covariance trace,0.5895955607570126,0.6244494916156464,2.0,4.0
760345702,59,covariance trace,0.5895955607570126,0.6274144640841016,2.0,7.211102550927978
760345702,60,covariance trace,0.5895955607570126,0.6290686661907802,2.0,2.8284271247461903
760345702,61,covariance trace,0.5895955607570126,0.6254042848743399,2.0,4.47213595499958
760345702,62,covariance trace,0.5895955607570126,0.6254490170611375,2.0,2.8284271247461903
760345702,63,covariance trace,0.5895955607570126,0.6285117486211622,2.0,4.47213595499958
760345702,64,covariance trace,0.5895955607570126,0.6226607168783429,2.0,4.47213595499958
760345702,65,covariance trace,0.5895955607570126,0.6172008350668041,2.0,2.0
760345702,66,covariance trace,0.5895955607570126,0.6193189762578634,2.0,2.8284271247461903
760345702,67,covariance trace,0.5895955607570126,0.6098670631947862,2.0,2.8284271247461903
760345702,68,covariance trace,0.5895955607570126,0.627068811320528,2.0,4.47213595499958
760345702,69,covariance trace,0.5895955607570126,0.6264458764550256,2.0,4.47213595499958
760345702,70,covariance trace,0.5895955607570126,0.6261297735158359,2.0,4.47213595499958
760345702,71,covariance trace,0.5895955607570126,0.6268002263401636,2.0,4.47213595499958
760345702,72,covariance trace,0.5895955607570126,0.6226539338566542,2.0,5.656854249492381
760345702,73,covariance trace,0.5895955607570126,0.6231729610288482,2.0,6.0
760345702,74,covariance trace,0.5895955607570126,0.625002243105679,2.0,4.47213595499958
760345702,75,covariance trace,0.5895955607570126,0.6246031721904707,2.0,6.324555320336759
760345702,76,covariance trace,0.5895955607570126,0.625204568323085,2.0,2.0
760345702,77,covariance trace,0.5895955607570126,0.6256894727966494,2.0,4.47213595499958
760345702,78,covariance trace,0.5895955607570126,0.6280170791792501,2.0,4.47213595499958
760345702,79,covariance trace,0.5895955607570126,0.6263633856910138,2.0,2.0
760345702,80,covariance trace,0.5895955607570126,0.6266773574377804,2.0,4.47213595499958
760345702,81,covariance trace,0.5895955607570126,0.6185350322863401,2.0,4.47213595499958
760345702,82,covariance trace,0.5895955607570126,0.6246430684131633,2.0,7.211102550927978
760345702,83,covariance trace,0.5895955607570126,0.6180459537765943,2.0,4.0
760345702,84,covariance trace,0.5895955607570126,0.6249963346113157,2.0,2.0
760345702,85,covariance trace,0.5895955607570126,0.6257045080282804,2.0,4.0
760345702,86,covariance trace,0.5895955607570126,0.6263436002041627,2.0,4.47213595499958
760345702,87,covariance trace,0.5895955607570126,0.6273140871913974,2.0,2.0
760345702,88,covariance trace,0.5895955607570126,0.6270143652290431,2.0,4.47213595499958
760345702,89,covariance trace,0.5895955607570126,0.6186894579318309,2.0,4.47213595499958
760345702,90,covariance trace,0.5895955607570126,0.6250919843875756,2.0,4.0
760345702,91,covariance trace,0.5895955607570126,0.6264687880457472,2.0,6.324555320336759
760345702,92,covariance trace,0.5895955607570126,0.6212755415813883,2.0,4.0
760345702,93,covariance trace,0.5895955607570126,0.6234549258002757,2.0,5.656854249492381
760345702,94,covariance trace,0.5895955607570126,0.6202587317075268,2.0,7.211102550927978
760345702,95,covariance trace,0.5895955607570126,0.6275909546725612,2.0,4.47213595499958
760345702,96,covariance trace,0.5895955607570126,0.6223499233751926,2.0,4.47213595499958
760345702,97,covariance trace,0.5895955607570126,0.6247426991614774,2.0,4.47213595499958
760345702,98,covariance trace,0.5895955607570126,0.6241703141546616,2.0,7.211102550927978
760345702,99,covariance trace,0.5895955607570126,0.6215813378376005,2.0,7.211102550927978
719161530,0,covariance trace,0.4740020277113792,0.572946808068512,14.422205101855956,19.79898987322333
719161530,1,covariance trace,0.4740020277113792,0.5760492602386073,14.422205101855956,12.806248474865697
719161530,2,covariance trace,0.4740020277113792,0.5691181328818576,14.422205101855956,21.633307652783937
719161530,3,covariance trace,0.4740020277113792,0.5760991921751212,14.422205101855956,6.324555320336759
719161530,4,covariance trace,0.4740020277113792,0.5642575129740193,14.422205101855956,20.591260281974
719161530,5,covariance trace,0.4740020277113792,0.5697536952478139,14.422205101855956,21.633307652783937
719161530,6,covariance trace,0.4740020277113792,0.5757662172175604,14.422205101855956,17.88854381999832
719161530,7,covariance trace,0.4740020277113792,0.581673799427214,14.422205101855956,14.142135623730951
719161530,8,covariance trace,0.4740020277113792,0.5828245248293477,14.422205101855956,16.1245154965971
719161530,9,covariance trace,0.4740020277113792,0.5617620527911876,14.422205101855956,23.40939982143925
719161530,10,covariance trace,0.4740020277113792,0.5784386073397239,14.422205101855956,5.656854249492381
719161530,11,covariance trace,0.4740020277113792,0.5621064731751365,14.422205101855956,14.422205101855956
719161530,12,covariance trace,0.4740020277113792,0.5533495693963923,14.422205101855956,20.591260281974
719161530,13,covariance trace,0.4740020277113792,0.5776438072135106,14.422205101855956,20.591260281974
719161530,14,covariance trace,0.4740020277113792,0.5818502994871233,14.422205101855956,16.492422502470642
719161530,15,covariance trace,0.4740020277113792,0.5835387624279762,14.422205101855956,22.090722034374522
719161530,16,covariance trace,0.4740020277113792,0.5781582770086976,14.422205101855956,18.867962264113206
719161530,17,covariance trace,0.4740020277113792,0.5726455084948119,14.422205101855956,21.2602916254693
719161530,18,covariance trace,0.4740020277113792,0.5739855884081925,14.422205101855956,18.867962264113206
719161530,19,covariance trace,0.4740020277113792,0.5779852245441988,14.422205101855956,22.0
719161530,20,covariance trace,0.4740020277113792,0.5689938722833011,14.422205101855956,16.492422502470642
719161530,21,covariance trace,0.4740020277113792,0.566362170849372,14.422205101855956,23.40939982143925
719161530,22,covariance trace,0.4740020277113792,0.5769831059946766,14.422205101855956,11.661903789690601
719161530,23,covariance trace,0.4740020277113792,0.5757302243835251,14.422205101855956,22.360679774997898
719161530,24,covariance trace,0.4740020277113792,0.5730736632702514,14.422205101855956,18.867962264113206
719161530,25,covariance trace,0.4740020277113792,0.5610373378084285,14.422205101855956,11.661903789690601
