start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
75.53298413195026,75.76650923817031,-20.0,0.0,45.0,1,0,train
75.76650923817031,76.01671470912036,30.0,0.0,0.0,0,0,train
76.01671470912036,76.26692018007041,10.0,-40.0,45.0,1,0,train
76.26692018007041,76.51712565102045,20.0,40.0,0.0,0,0,train
76.51712565102045,76.76733277125292,-40.0,10.0,0.0,0,0,train
76.76733277125292,77.01753989148537,-10.0,30.0,90.0,2,0,train
77.01753989148537,77.26774701171783,-30.0,30.0,90.0,2,0,train
77.26774701171783,77.51795413195028,-20.0,0.0,0.0,0,0,train
77.51795413195028,77.76816451171783,-20.0,-40.0,90.0,2,0,train
77.76816451171783,78.01837489148538,-30.0,20.0,0.0,0,0,train
78.01837489148538,78.26858527125292,0.0,20.0,90.0,2,0,train
78.26858527125292,78.51879565102047,30.0,20.0,45.0,1,0,train
78.51879565102047,78.76900777125292,0.0,0.0,45.0,1,0,train
78.76900777125292,79.01921989148538,-10.0,40.0,45.0,1,0,train
79.01921989148538,79.26943201171783,40.0,30.0,45.0,1,0,train
79.26943201171783,79.51964413195026,-30.0,40.0,45.0,1,0,train
79.51964413195026,79.76984701171781,-30.0,40.0,90.0,2,0,train
79.76984701171781,80.02004989148537,10.0,40.0,0.0,0,0,train
80.02004989148537,80.27025277125291,30.0,-10.0,0.0,0,0,train
80.27025277125291,80.52045565102047,-40.0,10.0,0.0,0,1,train
80.52045565102047,80.77067277125293,20.0,0.0,45.0,1,0,train
80.77067277125293,81.02088989148538,-10.0,-10.0,45.0,1,0,train
81.02088989148538,81.27110701171783,20.0,-10.0,90.0,2,0,train
81.27110701171783,81.52132413195028,-40.0,-20.0,45.0,1,0,train
81.52132413195028,81.77152451171783,-10.0,30.0,45.0,1,0,train
81.77152451171783,82.02172489148538,-10.0,-30.0,90.0,2,0,train
82.02172489148538,82.27192527125294,-10.0,10.0,45.0,1,0,train
82.27192527125294,82.52212565102047,-20.0,-30.0,90.0,2,0,train
82.52212565102047,82.77234027125294,30.0,0.0,45.0,1,0,train
82.77234027125294,83.02255489148537,0.0,0.0,90.0,2,0,train
83.02255489148537,83.27276951171784,30.0,30.0,0.0,0,0,train
83.27276951171784,83.52298413195028,-10.0,30.0,45.0,1,1,train
83.52298413195028,83.77318701171781,0.0,20.0,90.0,2,1,train
83.77318701171781,84.02338989148538,-30.0,-20.0,90.0,2,0,train
84.02338989148538,84.27359277125292,10.0,10.0,90.0,2,0,train
84.27359277125292,84.52379565102045,40.0,10.0,0.0,0,0,train
84.52379565102045,84.77401277125294,30.0,0.0,0.0,0,1,train
84.77401277125294,85.02422989148538,-20.0,20.0,0.0,0,0,train
85.02422989148538,85.27444701171783,0.0,10.0,45.0,1,0,train
85.27444701171783,85.52466413195026,-30.0,-20.0,0.0,0,0,train
85.52466413195026,85.77486201171781,0.0,-10.0,90.0,2,0,train
85.77486201171781,86.02505989148537,-10.0,20.0,0.0,0,0,train
86.02505989148537,86.2752577712529,20.0,-30.0,0.0,0,0,train
86.2752577712529,86.52545565102047,-20.0,-20.0,0.0,0,0,train
86.52545565102047,86.77567527125292,-30.0,0.0,90.0,2,0,train
86.77567527125292,87.02589489148536,-30.0,20.0,90.0,2,0,train
87.02589489148536,87.27611451171784,0.0,-20.0,90.0,2,0,train
87.27611451171784,87.52633413195028,10.0,-40.0,0.0,0,0,train
87.52633413195028,87.77653701171782,-10.0,-10.0,45.0,1,1,train
87.77653701171782,88.02673989148536,20.0,10.0,0.0,0,0,train
88.02673989148536,88.27694277125292,-20.0,30.0,0.0,0,0,train
88.27694277125292,88.52714565102049,10.0,20.0,0.0,0,0,train
88.52714565102049,88.77736027125293,30.0,-10.0,0.0,0,1,train
88.77736027125293,89.02757489148539,-40.0,30.0,45.0,1,0,train
89.02757489148539,89.27778951171783,0.0,30.0,90.0,2,0,train
89.27778951171783,89.52800413195028,40.0,40.0,90.0,2,0,train
89.52800413195028,89.77820951171783,20.0,40.0,90.0,2,0,train
89.77820951171783,90.02841489148537,-30.0,20.0,90.0,2,1,train
90.02841489148537,90.27862027125292,10.0,-10.0,45.0,1,0,train
90.27862027125292,90.52882565102048,10.0,0.0,90.0,2,0,train
90.52882565102048,90.77903777125292,-10.0,-30.0,0.0,0,0,train
90.77903777125292,91.02924989148536,-30.0,10.0,45.0,1,0,train
91.02924989148536,91.27946201171784,30.0,-30.0,0.0,0,0,train
91.27946201171784,91.52967413195029,-20.0,-20.0,90.0,2,0,train
91.52967413195029,91.77987951171781,0.0,20.0,0.0,0,0,train
91.77987951171781,92.03008489148537,-10.0,30.0,45.0,1,2,test
92.03008489148537,92.28029027125292,0.0,40.0,90.0,2,0,train
92.28029027125292,92.53049565102049,-40.0,40.0,45.0,1,0,train
92.53049565102049,92.78070027125291,-20.0,-20.0,45.0,1,0,train
92.78070027125291,93.03090489148536,-20.0,-10.0,0.0,0,0,train
93.03090489148536,93.28110951171783,40.0,30.0,0.0,0,0,train
93.28110951171783,93.53131413195028,0.0,30.0,45.0,1,0,train
93.53131413195028,93.78152451171783,-10.0,0.0,0.0,0,0,train
93.78152451171783,94.03173489148537,0.0,-10.0,0.0,0,0,train
94.03173489148537,94.28194527125292,30.0,-10.0,0.0,0,2,test
94.28194527125292,94.53215565102049,0.0,20.0,0.0,0,1,train
94.53215565102049,94.78237027125292,-20.0,40.0,45.0,1,0,train
94.78237027125292,95.0325848914854,10.0,-30.0,45.0,1,0,train
95.0325848914854,95.28279951171784,30.0,30.0,90.0,2,0,train
95.28279951171784,95.53301413195028,40.0,-10.0,45.0,1,0,train
95.53301413195028,95.78321701171781,-30.0,30.0,0.0,0,0,train
95.78321701171781,96.03341989148537,40.0,-30.0,0.0,0,0,train
96.03341989148537,96.28362277125292,20.0,-40.0,0.0,0,0,train
96.28362277125292,96.53382565102045,-10.0,-30.0,45.0,1,0,train
96.53382565102045,96.78404277125291,0.0,-20.0,45.0,1,0,train
96.78404277125291,97.03425989148536,20.0,30.0,90.0,2,0,train
97.03425989148536,97.28447701171784,20.0,-30.0,90.0,2,0,train
97.28447701171784,97.53469413195029,40.0,-20.0,90.0,2,0,train
97.53469413195029,97.78489451171781,10.0,0.0,45.0,1,0,train
97.78489451171781,98.03509489148537,-10.0,-20.0,90.0,2,0,train
98.03509489148537,98.28529527125292,20.0,-10.0,0.0,0,0,train
98.28529527125292,98.53549565102048,30.0,30.0,90.0,2,1,train
98.53549565102048,98.78571527125291,-40.0,20.0,90.0,2,0,train
98.78571527125291,99.03593489148537,20.0,-20.0,90.0,2,0,train
99.03593489148537,99.28615451171784,0.0,20.0,0.0,0,2,test
99.28615451171784,99.53637413195028,40.0,10.0,90.0,2,0,train
99.53637413195028,99.78657451171783,-20.0,10.0,90.0,2,0,train
99.78657451171783,100.03677489148536,20.0,-10.0,90.0,2,1,train
100.03677489148536,100.28697527125291,-40.0,-40.0,0.0,0,0,train
100.28697527125291,100.53717565102049,-20.0,-10.0,90.0,2,0,train
100.53717565102049,100.78738277125292,-20.0,-40.0,45.0,1,0,train
100.78738277125292,101.03758989148537,40.0,-20.0,0.0,0,0,train
