ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
951908879,0.012327284,102,0.22457735,8335,300,33.333,,127.34,2.7252964,2018-10-31T17:39:23Z,2059,850099180,770930077,758798717,VISal,402,46.667,0.71557055,3.383908,,1.0739026,0.94,3.1146283,2.2676282,9.2238791,12.408806,,21.20896,0.03291365,21.59989,0.35969921,0.060787654,0.04438128,0.25810098,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,1787.2764,0.72277966,0.31144786,62.896915,9186,1249.9995,0.03130545,,0.19013397,0.72743238,0.039468681,0.24081808,207,44.57,11.084143,probeE,0.99133333,0.0010973406,,False,0,3a,,,4938,True,90,False,False,120,False,0.5,False,0.32,,,15,False,0.71,27,2080,2019-10-03T00:00:00Z,good,0.23447537,,0.066326531,-0.5,0.035714286,1,0.25457641,,0.61725591,0.64586674,0.85727353,0.021068297,29999.989,brain_observatory_1.1,M,0.014503987,2.6762113,735109609,0.21004016,,0.0585,0.0185,0.0695,0.0035,0.18104335,145.97193,0.3159129,0.096147404,-0.046711363,0.55107562,30,,0,1505.0864,0.046,0.93662655,6,,,,,,,,,HVA,True,evaluation
951908883,0.0099447151,102,0.00012655575,8335,500,36,,153.18,4.0288649,2018-10-31T17:39:23Z,2052,850099182,770930077,758798717,VISal,402,-8,0.33910116,19.16059,,2.0296496,2.0083871,3.5163017,6.4941249,23.265834,22.617543,,34.051572,20.000752,22.414587,18.434584,0.14379366,0.015788776,0.0333044,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,91.485283,0.36022034,0,84.107895,9193,1249.9995,0.046057666,,0.56103904,0.090231044,0.044862899,0.056324765,208,40.69,5.7784308,probeE,0.98733333,0.0023328149,,True,0.152,3a,,,5013,False,180,False,False,30,False,0.75,False,0.02,,,2,False,0.99,43,2100,2019-10-03T00:00:00Z,good,-0.514828,,-0.24737762,-0.058080808,0.15044248,-0.30672269,0.013896696,,0.045686355,0.63432205,0.51936781,0.2161432,29999.989,brain_observatory_1.1,M,-0.042739109,1.5700145,735109609,0.25953815,,0.0945,0.0545,0.2145,0.0605,3.0428901,73.19559,0.67303183,0.13735343,-0.01470156,0.068290627,50,-0.34338358,2.4036851,172.55797,0.044,0.92704654,6,,,,,,,,,HVA,False,descriptive
951908885,0.0060185023,102,0.0011817279,8336,1500,74,,176.84,3.8747429,2018-10-31T17:39:23Z,2032,850099188,770930077,758798717,VISal,402,30,0.90213517,2.2875,,1.7783085,0.6652459,1.8133333,1.5358621,3.4457371,2.1174659,,3.5703526,2.62839,2.6425572,3.4784246,0.092249825,0.089592597,0.18863261,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,195.19426,0.30689831,0.022930499,53.883223,9214,1249.9995,0.13184001,,0,0.05136547,0.13787896,0.11905729,211,65.84,0.85035073,probeE,0.93444909,0.0015367278,,False,0.272,3a,,,5024,False,225,False,False,90,False,0.25,False,0.16,,,1,False,0.99,27,2120,2019-10-03T00:00:00Z,good,-0.23753666,,-0.71693989,-0.50759878,0.43478261,-0.70394737,0.40663558,,6.8692557e-05,0.054440498,0.17450875,1.832287e-05,29999.989,brain_observatory_1.1,M,0.071594795,1.9123183,735109609,0.13253012,,0.0335,0.1705,0.0705,0.0415,0.64467066,69.90867,0.79664992,0.26097152,-0.017826904,0.16398009,80,0.68676717,-0.13735343,3778.7777,0.12,0.88675696,6,,,,,,,,,HVA,False,descriptive
951908887,0.0023398646,102,0.3469988,8335,700,14.286,,271.03,3.1905926,2018-10-31T17:39:23Z,2046,850099184,770930077,758798717,VISal,402,37.143,0.72810445,0.67058824,,0.56680851,1.1295238,0.56666667,0.97052154,3.5012533,2.8894752,,6.7676833,3.4384689,6.6809549,2.2128162,0.0087418784,0.19355779,0.049806627,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,76.411587,0.29947458,0.019036362,67.24608,9200,1249.9995,0.11982331,,0.024012251,0.061618252,0.058006648,0.067553566,209,58.84,0.091701894,probeE,0.9303653,0.0042919929,,False,0,3a,,,4973,False,315,False,False,90,False,0.25,False,0.02,,,1,False,0.99,11,2100,2019-10-03T00:00:00Z,good,-0.17307692,,-0.35042735,-0.30813953,-0.027777778,0.35855263,0.61244089,,0.055353779,0.33060765,0.91196895,0.15457954,29999.989,brain_observatory_1.1,M,0.0074130105,1.4391499,735109609,0.11164659,,0.0525,0.1075,0.0845,0.0265,0.60207167,47.81283,0.49447236,0.30217755,-0.028553895,0.13783946,80,1.0301508,-0.70638909,1435.8498,0.058,0.90691394,6,VISal,7.5879872e+08,63.253382,13.212867,233,1,0,826,HVA,True,evaluation
951908889,0.010980321,102,0.24329721,8335,500,86,,271.96,2.9023615,2018-10-31T17:39:23Z,2046,850099184,770930077,758798717,VISal,402,42,0.49621059,7.885461,,1.1660606,0.47844156,0.99649123,0.83479769,3.7099318,3.9707119,,1.5453765,2.9138656,2.566899,6.2541034,0.046630755,0.4714201,0.051309679,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,3076.2966,0.65313559,0.22041569,52.321336,9200,1249.9995,0.37139798,,0.037339557,0.26996746,0.099711557,0.23387023,209,38.52,0.22369938,probeE,0.76159655,0.00863344,,False,0.296,3a,,,5024,False,270,False,False,120,False,0.25,False,0.16,,,1,False,0.99,11,2100,2019-10-03T00:00:00Z,good,0.052631579,,0.86383929,0.25396825,,0.27938596,0.8189141,,0.00041501401,0.46418633,,0.022512768,29999.989,brain_observatory_1.1,M,0.055797902,1.7263278,735109609,0.06626506,,0.0665,0.0935,0.0125,0.0965,0.33813911,59.57133,0.86532663,0.27470687,-0.011065901,0.12527676,100,1.4471165,0.13735343,6247.3632,0.077,0.90691394,6,,,,,,,,,HVA,False,descriptive
951908891,0.017453762,102,0.073353664,8335,500,42,,365.4,2.8228577,2018-10-31T17:39:23Z,2046,850099184,770930077,758798717,VISal,402,-6,0.68809563,19.468632,,1.0470175,0.83333333,1.6827004,3.0386905,1.5713665,2.758689,,2.7177311,0.38623161,3.2105426,0.55686766,0.084599693,0.54353105,0.1649742,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,19.92451,0.35523729,0.33078366,39.87078,9200,1249.9995,0.48381638,,0.027303754,0.28312301,0.51159295,0.25718458,209,65.26,2.6362844,probeE,0.5648855,0.0029722701,,True,0,3a,,,4930,True,90,False,False,120,False,0.75,False,0.16,,,2,False,0.99,11,2100,2019-10-03T00:00:00Z,good,-0.35108481,,-0.27692308,0.064935065,0.83116883,-0.76,0.1568173,,0.48232566,0.91383351,3.1671463e-05,0.15163437,29999.989,brain_observatory_1.1,M,-0.030873029,2.0309763,735109609,0.074966533,,0.1095,0.0865,0.2285,0.0415,0.24461552,68.2656,0.79664992,0.23350084,-0.005473559,0.19641545,90,0.13735343,0.068676717,10.693523,0.116,0.90691394,6,VISal,7.5879872e+08,85.293231,26.34947,107,7.9438261,17.596045,197,HVA,True,evaluation
951908893,0.023628333,102,0.2404621,8336,800,51.25,,141.81,2.8897254,2018-10-31T17:39:23Z,2032,850099188,770930077,758798717,VISal,402,-8.75,0.4302517,0.42909881,,0.28848485,0.85178082,0.7047619,0.97675335,7.189705,4.0019523,,22.301382,10.43497,2.8037423,9.107051,0.085676889,0.16405993,0.063997964,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,62.290268,0.33037288,0.67416411,48.028263,9214,1249.9995,0.39099559,,0.1822147,0.15061304,0.19032586,0.43877123,211,62.3,0.79830677,probeE,0.90814196,0.004481322,,False,0,3a,,,4927,False,315,False,False,150,False,0.5,False,0.02,,,1,False,0.99,27,2120,2019-10-03T00:00:00Z,good,,,0.11363636,-0.04040404,-0.43801653,0.08036454,,,0.092022762,0.71248337,0.15241641,0.49044117,29999.989,brain_observatory_1.1,M,0.020348786,1.4712821,735109609,0.27560241,,0.1315,0.1195,0.0725,0.1075,0.44008662,55.44552,0.85159129,0.26097152,-0.006544167,0.1208891,90,1.5501316,0.13735343,1025.2511,0.071,0.88675696,6,VISal,7.5879872e+08,1000,2289.1028,931,1.0000002,0,537,HVA,True,calibration
951908895,0.0010823081,102,0.5,8335,,,,502.74,3.0464321,2018-10-31T17:39:23Z,2039,850099186,770930077,758798717,VISal,402,,1.5638869,5.9333333,,0.95619048,2.5703448,1.8666667,1.4893707,1.1924039,0.30552084,,0.37302191,3.1126909,0.0087719742,2.0436244,0.17740755,0.25373134,0.14852012,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,,0.34938983,0.30090239,60.721037,9207,1249.9995,0.21155135,,1,0.10251194,0.98209366,0.095401322,210,37.23,0.64646632,probeE,0.88607595,0.00063837651,,False,,3a,,,5017,False,45,False,False,60,False,0.25,False,0.04,,,2,False,0.79,59,2120,2019-10-03T00:00:00Z,good,-0.92857143,,-0.076923077,-0.26339286,,-0.076923077,0.2394802,,0.94187055,0.45488539,,0.81031904,29999.989,brain_observatory_1.1,M,-0.056354619,2.1530121,735109609,0.0562249,,0.0155,0.0535,0.1215,0.0235,2.2317605,85.68807,0.32964824,0.15108878,-0.049056701,0.36565158,30,-5.4941374,1.3735343,,0.101,0.89645827,6,,,,,,,,,HVA,False,descriptive
951908897,0.0034208228,102,0.13928534,8336,,,,493.77,3.5300818,2018-10-31T17:39:23Z,2032,850099188,770930077,758798717,VISal,402,,2,0.66666667,,0.88,4.15,0.93333333,6.090812,3.6268132,0.043418906,,0.2397998,9.8257321,0.0065789807,7.8527666,0.17738226,0.15811388,0.29509511,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,,0.25661017,0.0088705518,58.538438,9214,1249.9995,0.39943679,,1,0.099500069,0.97933884,0.17447148,211,44.65,1.2566579,probeE,0.95071336,0.00044476376,,False,,3a,,,5014,False,135,False,False,0,False,0,False,0.08,,,2,False,0.89,27,2120,2019-10-03T00:00:00Z,good,1,,1,0.34319527,1,-0.12258065,0.017180487,,0.0020943198,0.20611397,0.33704906,0.72269505,29999.989,brain_observatory_1.1,M,0.019971414,1.7452776,735109609,0.018072289,,0.0995,0.0975,0.0475,0.0805,3.0300874,72.45498,0.3159129,0.23350084,-0.050203135,0.27692928,30,-0.68676717,-1.3735343,,0.117,0.88675696,6,,,,,,,,,HVA,False,descriptive
951908899,0.0081102054,102,0.29945615,8335,700,40,,318.2,2.6505001,2018-10-31T17:39:23Z,2039,850099186,770930077,758798717,VISal,402,-30,0.95816505,0.62288557,,0.66436782,0.87084746,0.74848485,0.93078971,2.6828311,3.910349,,11.137369,1.5052957,4.1019944,1.1763496,0.028624429,0.033995518,0.21434968,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,162.06347,0.51077966,0.10267074,49.770276,9207,1249.9995,0.040299561,,0.26117591,0.23533892,0.14359158,0.22969897,210,42.1,0.81515027,probeE,0.78673835,0.0052985531,,False,0,3a,,,4918,False,45,False,False,150,False,0.5,False,0.08,,,8,False,0.99,59,2120,2019-10-03T00:00:00Z,good,0.065,,0.35984848,0.043189369,,0.52280702,0.66103956,,0.022328776,0.86891183,,0.027979358,29999.989,brain_observatory_1.1,M,0.057188748,1.8031226,735109609,0.19410977,,0.1285,0.0495,0.1185,0.0885,0.18791655,60.33456,0.93400335,0.28844221,-0.017842584,0.14518186,70,0.68676717,-1.1675042,1203.4724,0.073,0.89645827,6,VISal,7.5879872e+08,86.22205,13.51875,431,1.0000001,0,708,HVA,True,calibration
