session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
839068429,951171501,HVA,VISam,calibration,aperture,26.429,40,1400,1270.9015,1812.9483,-41.1290202,27.3446038,49.9999999,10.4349104,2272.29157,0.841295097,0.848547654,14,True,-1.12902019,-41.9612164,26.4958896,50,10.8612467,1.79913428,4.60352308,2365.12998,0.841312626,0.848029853,13,0.000517800785,-1.75283561e-05,False,True,"[2.8257336928878805, 1.1334197867073186, 1.0145781295257652, 0.5747443853316269, -41.129020186190424, 27.34460375459904, 49.99999985285699, 10.43491041095265]","[2.823860326004453, 1.1308924777618545, 1.0126850414716055, 0.5705863104998573, -41.96121639515743, 26.495889573294335, 49.99999999999999, 10.86124674136057, 0.03140081688038254]",3.11778973
839068429,951171501,HVA,VISam,calibration,point,26.429,40,1400,1270.9015,1812.9483,-40.870268,27.3443912,49.9999998,11.6681482,2540.8397,0.8413,0.848538805,14,True,-0.870267981,-41.688198,26.4988323,50,12.0383575,1.81901492,4.15339054,2621.45598,0.841316963,0.848018623,25,0.00052018183,-1.69628857e-05,False,True,"[2.825402921251892, 1.1341426762647373, 1.014649821196054, 0.5742203316476064, -40.87026798145086, 27.34439123217263, 49.999999794034, 11.668148157995004]","[2.8236364007488732, 1.1315367300950705, 1.0126029241784626, 0.5699471480573131, -41.688197975308334, 26.498832302121322, 49.99999999999231, 12.0383574598277, 0.031747799418988976]",0.203953236
839068429,951171507,HVA,VISam,evaluation,aperture,31.905,34.286,2100,114.65738,97.589615,-20.2710105,21.1320257,27.9148116,18.3415891,2229.85688,1.11500622,1.08620532,10,False,18.8679743,-20.3760003,21.3219861,27.9834563,18.3797348,-3.92335244,1.52251687,2239.9892,1.11498929,1.08663737,9,-0.000432046203,1.69374804e-05,False,False,"[5.544726159208671, 2.840299049423097, 3.1070687369133925, 3.0105435584007587, -20.271010512330538, 21.132025734624563, 27.914811583045246, 18.341589064931796]","[5.540381352116761, 2.846154339997267, 3.107304610833085, 3.01960304734588, -20.376000343506302, 21.32198611482445, 27.983456332894725, 18.37973476909507, -0.06847541778494026]",1.25772914
839068429,951171507,HVA,VISam,evaluation,point,31.905,34.286,2100,114.65738,97.589615,-20.2733056,21.1328836,28.3745698,19.0322062,2351.92652,1.11501019,1.0862096,10,False,18.8671164,-20.3782491,21.3229033,28.442287,19.069138,-3.92385389,1.49153501,2362.11428,1.1149931,1.08664174,4,-0.000432145577,1.70891497e-05,False,False,"[5.544267582463026, 2.841050722248196, 3.10777790487265, 3.0110877602464954, -20.273305568115905, 21.132883597712446, 28.37456982766145, 19.032206175009012]","[5.539912292911618, 2.8469011686209633, 3.108015565649027, 3.0201238175386935, -20.378249092421907, 21.322903303166285, 28.4422869701541, 19.069138023119272, -0.06848416978356098]",0.0969555709
839068429,951171511,HVA,VISam,evaluation,aperture,10,30,300,202.05153,1050.2208,-38.3279397,10.5506163,2,22.9721208,200.095083,1.82729633,1.73885708,27,True,1.6720603,-38.3306336,14.7936941,22.423902,2,-84.867983,11.211951,195.319908,1.82706805,1.7393082,24,-0.000451120775,0.000228273672,True,False,"[0.9614059689112687, 0.9166495483205903, 0.09414088888094128, 0.3979145244557311, -38.3279396990751, 10.550616322724236, 2.0000000000000004, 22.97212081960276]","[0.9633654111050715, 0.9555381200788857, 0.07388740233812834, 0.37649272539908535, -38.330633578892055, 14.79369407316513, 22.42390197372772, 2.00000000000279, -1.4812257320724047]",4.12439788
839068429,951171511,HVA,VISam,evaluation,point,10,30,300,202.05153,1050.2208,-35.5978734,10.5456646,2.9227426,23.8209071,303.217452,1.82738287,1.73894713,40,False,4.40212658,-35.5040083,10.6765316,21.7525512,2.76067534,-89.2590704,7.87943111,261.535631,1.82730019,1.73903566,19,-8.85312034e-05,8.26772049e-05,False,False,"[0.9612758250395553, 2.793588813930077, 0.2898165039263487, 1.2203422592226887, -35.59787342034009, 10.545664556115451, 2.922742603427914, 23.820907069003244]","[0.9629122678319053, 3.5290729671802126, 0.31876064172903196, 1.4529628961721026, -35.504008269074255, 10.676531573719421, 21.752551177702408, 2.7606753419125, -1.557864665850559]",0.433779213
839068429,951171519,HVA,VISam,calibration,aperture,10,20,100,70.217734,1644.3128,-36.6549236,7.66399239,2.27848699,6.20729516,61.5962508,2.31480316,2.18516173,19,False,3.34507641,-36.1054181,8.37618937,9.33232228,2,-66.1349932,4.66616114,81.2877407,2.31353841,2.18902354,14,-0.00386180439,0.0012647482,True,False,"[0.8953361950550921, 3.51290484076532, 1.0690138972494665, 0.2595648378642751, -36.65492359031765, 7.663992392163371, 2.278486985838692, 6.207295156444432]","[0.8878939441666023, 3.1965018285171363, 1.1131869297535153, 0.2878754846436574, -36.10541812363028, 8.376189366959162, 9.332322277104879, 2.0000000000000004, -1.1542733815197481]",2.90170744
839068429,951171519,HVA,VISam,calibration,point,10,20,100,70.217734,1644.3128,-35.3654968,7.55536553,3.65472541,8.23587537,131.090086,2.31496082,2.18388143,31,False,4.6345032,-35.9968112,7.67986826,8.71592249,5.88136492,-80.7781975,1.48195574,223.252749,2.31496699,2.18423376,36,-0.000352326511,-6.16651067e-06,False,False,"[0.8948927104937006, 7.843223199696691, 2.3274306310151247, 0.5652402004274053, -35.36549680043658, 7.555365525805727, 3.6547254087781473, 8.235875373251126]","[0.8913076268237557, 4.2640440696824475, 1.3590108438625426, 0.3402484768740658, -35.99681119005048, 7.679868260807637, 8.71592248873755, 5.881364921391353, -1.409845509389534]",0.279405551
839068429,951171523,HVA,VISam,calibration,aperture,13.333,23.333,300,57.358954,1243.5338,-32.8290086,8.5543224,19.5559005,9.84033448,838.094534,2.98023268,2.78892667,12,False,7.17099143,-31.1674528,9.16329592,19.6362261,8.79152235,-24.5068389,2.23354106,751.843481,2.9757872,2.78814428,11,0.000782389801,0.00444548043,False,False,"[1.530175528013481, 1.8231454107535559, 1.2497061660217406, 1.7023266872927931, -32.82900857111443, 8.554322401505608, 19.555900479550612, 9.840334478763443]","[1.5275509551630115, 1.804943059804697, 1.4087527237301973, 1.762315542238885, -31.167452817523145, 9.163295917011435, 19.63622611919064, 8.791522352485359, -0.4277250286863794]",2.10184947
839068429,951171523,HVA,VISam,calibration,point,13.333,23.333,300,57.358954,1243.5338,-32.8667516,8.57625977,20.2175834,11.1024116,977.579078,2.9802336,2.78903765,12,False,7.1332484,-31.1650943,9.16995777,20.2998765,10.225707,-24.4864536,1.98518073,904.049212,2.97582619,2.78833704,11,0.00070061234,0.00440741357,False,False,"[1.5298131661499585, 1.8305073003967394, 1.2542271204343893, 1.7081696481915738, -32.866751595270074, 8.576259773120182, 20.217583393256785, 11.10241164578213]","[1.5266444892066648, 1.8104675272505222, 1.4140260010073844, 1.7688865290797953, -31.165094336463216, 9.16995777080163, 20.29987653710731, 10.225707037660897, -0.42736923693918216]",0.143326961
