ecephys_session_id,held_probe,n_train_cells_session,n_held_cells,naive_held_error_deg,per_session_held_error_deg,capped_held_error_deg,shrink_factor,improvement_deg,capped_improvement_deg
761418226,768908582,276,52,35.68196988176038,44.33418912443571,40.53170105104656,0.7168349000466101,-8.65221924267533,-4.84973116928618
761418226,768908585,272,56,18.99491796484029,12.272154691495556,5.8412791808737445,0.737393476972083,6.722763273344734,13.153638783966546
761418226,768908587,253,75,55.16469211896074,37.95974634009269,37.95974634009269,1.0,17.204945778868044,17.204945778868044
761418226,768908589,266,62,43.41794785419707,34.04031257921413,34.425515751435555,0.8812471518146822,9.377635274982936,8.992432102761512
761418226,768908591,290,38,19.575484966392718,13.484959097623642,11.157267674016099,0.7612022972411439,6.090525868769076,8.41821729237662
767871931,773462985,325,47,26.149784063992836,30.260013494948627,30.260013494948623,1.0,-4.1102294309557905,-4.110229430955787
767871931,773462990,310,62,58.19693451550941,66.04045247279262,66.04045247279262,1.0,-7.843517957283211,-7.843517957283211
767871931,773462993,229,143,12.429435931838412,17.160757137122346,17.160757137122346,1.0,-4.731321205283933,-4.731321205283933
767871931,773462997,295,77,27.53070610215416,29.57953955337977,29.57953955337977,1.0,-2.0488334512256117,-2.0488334512256117
767871931,773462999,329,43,14.497146367388178,12.603090039963133,12.603090039963133,1.0,1.8940563274250444,1.8940563274250444
797828357,805579734,283,57,26.9425289470024,42.14569737465783,41.434366477763234,0.9628683787248337,-15.203168427655427,-14.491837530760833
797828357,805579738,318,22,43.856144091357066,37.017048556381006,37.017048556381006,1.0,6.83909553497606,6.83909553497606
797828357,805579741,224,116,28.056967825850542,28.06996007676657,28.06996007676657,1.0,-0.01299225091602807,-0.01299225091602807
797828357,805579745,259,81,55.936973014529954,51.46035215516862,51.46035215516862,1.0,4.476620859361333,4.476620859361333
797828357,805579749,294,46,36.96737854229805,45.93965120600001,45.93965120600001,1.0,-8.972272663701958,-8.972272663701958
797828357,805579753,322,18,23.051959703228057,34.713374405145956,34.713374405145956,1.0,-11.661414701917899,-11.661414701917899
840012044,841431754,336,49,30.74739700837478,23.715235283522897,23.715235283522897,1.0,7.032161724851882,7.032161724851882
840012044,841431758,326,59,12.818451238258072,20.813198205649144,20.813198205649144,1.0,-7.994746967391071,-7.994746967391071
840012044,868297127,305,80,28.663471182590108,31.04255978318176,31.04255978318176,1.0,-2.3790886005916505,-2.3790886005916505
840012044,868297129,305,80,11.267345568409397,7.996282273695375,7.996282273695375,1.0,3.271063294714022,3.271063294714022
840012044,868297131,312,73,21.620167020936787,14.956622535668487,14.956622535668487,1.0,6.6635444852683,6.6635444852683
840012044,868297133,341,44,24.951069378571223,30.887487333806035,30.887487333806035,1.0,-5.936417955234813,-5.936417955234813
757970808,769322852,276,78,18.402469828697573,33.639073136282825,29.4129151584183,0.803920695198092,-15.236603307585252,-11.010445329720728
757970808,769322856,208,146,29.971272577133917,34.71998075416052,33.233981258683244,0.86789600596251,-4.7487081770266,-3.262708681549327
757970808,769322860,288,66,56.251304520529345,52.15517423492076,52.19365616925957,0.9548859907370875,4.096130285608588,4.057648351269776
757970808,769322862,290,64,25.942418765116127,14.083997487678236,14.083997487678236,1.0,11.858421277437891,11.858421277437891
791319847,805008600,293,56,34.83953395043056,27.072862928608544,27.072862928608544,1.0,7.766671021822013,7.766671021822013
791319847,805008602,324,25,40.59996841368552,31.363169521968484,31.363169521968484,1.0,9.236798891717033,9.236798891717033
791319847,805008604,223,126,18.70001348338063,13.169447927838402,13.169447927838402,1.0,5.530565555542228,5.530565555542228
791319847,805008606,295,54,33.46484689986393,34.24376273194178,34.24376273194178,1.0,-0.7789158320778498,-0.7789158320778498
791319847,805008608,322,27,31.295568498359195,45.44451449617251,45.44451449617251,1.0,-14.148945997813314,-14.148945997813314
791319847,805008610,288,61,14.963919344520619,12.967044170398244,12.967044170398244,1.0,1.9968751741223745,1.9968751741223745
778998620,792626841,289,56,25.557914180237383,30.733839229223783,30.733839229223783,1.0,-5.1759250489864,-5.1759250489864
778998620,792626844,285,60,38.830196510112216,39.78251849074162,39.78251849074162,1.0,-0.9523219806294065,-0.9523219806294065
778998620,792626847,222,123,19.46305141630863,23.263906862247914,23.263906862247914,1.0,-3.800855445939284,-3.800855445939284
778998620,792626851,300,45,40.29137609997149,42.292338445038446,42.292338445038446,1.0,-2.0009623450669594,-2.0009623450669594
778998620,792626853,323,22,40.94648360371563,44.066172529432095,44.066172529432095,1.0,-3.119688925716467,-3.119688925716467
778998620,792626855,306,39,38.43222544736049,47.37865075883479,47.37865075883479,1.0,-8.9464253114743,-8.9464253114743
839068429,841435557,281,48,46.604062487366605,45.892918186769094,45.892918186769094,1.0,0.7111443005975104,0.7111443005975104
839068429,841435559,265,64,18.704615077508087,15.379720680499481,15.379720680499481,1.0,3.324894397008606,3.324894397008606
839068429,868929135,264,65,38.48109076348586,42.01201077696073,42.01201077696073,1.0,-3.5309200134748693,-3.5309200134748693
839068429,868929138,217,112,18.912268193665348,20.146241825461995,20.146241825461995,1.0,-1.2339736317966477,-1.2339736317966477
839068429,868929142,289,40,16.40200323984586,20.17575744584222,20.17575744584222,1.0,-3.773754205996358,-3.773754205996358
773418906,792676154,300,25,23.669634488843965,29.431196616194264,28.45016964967986,0.9319480508825845,-5.761562127350299,-4.780535160835896
773418906,792676158,226,99,29.77924179303813,24.038445847867003,24.038445847867003,1.0,5.740795945171126,5.740795945171126
773418906,792676160,231,94,48.80903975085688,38.866621561460306,38.866621561460306,1.0,9.942418189396577,9.942418189396577
773418906,792676162,253,72,47.15081921935482,63.18652403383551,58.50259560102968,0.7877344079409848,-16.035704814480688,-11.35177638167486
773418906,792676164,290,35,17.13358992950373,28.022929695340565,25.38113624739596,0.8779651688578087,-10.889339765836834,-8.24754631789223
799864342,805579698,280,47,33.743304326613135,30.475122511071444,30.475122511071444,1.0,3.2681818155416913,3.2681818155416913
799864342,805579703,200,127,27.646887983196855,55.74585286789669,46.65527458595335,0.6876408430404464,-28.098964884699832,-19.008386602756495
799864342,805579706,279,48,43.31977627845834,41.836447659831975,41.836447659831975,1.0,1.4833286186263663,1.4833286186263663
799864342,805579710,253,74,65.30279537475046,75.48712378993639,75.48712378993639,1.0,-10.18432841518593,-10.18432841518593
799864342,805579713,296,31,17.854138086551632,24.546561538482496,24.546561538482496,1.0,-6.692423451930864,-6.692423451930864
751348571,757984813,267,64,26.515667503790816,27.169630971540485,27.169630971540485,1.0,-0.6539634677496693,-0.6539634677496693
751348571,757984818,278,53,53.30782193811619,45.55949645627537,45.55949645627537,1.0,7.748325481840823,7.748325481840823
751348571,757984820,258,73,24.158772566383284,30.71263049331537,30.71263049331537,1.0,-6.553857926932086,-6.553857926932086
751348571,757984822,303,28,34.014084266633716,52.43023752127539,52.43023752127539,1.0,-18.41615325464167,-18.41615325464167
751348571,757984826,271,60,43.59615332743331,35.18502774362603,35.18502774362603,1.0,8.411125583807284,8.411125583807284
751348571,757984830,278,53,16.14166991173156,27.71395822064314,27.71395822064314,1.0,-11.572288308911578,-11.572288308911578
754312389,756781553,258,81,25.172573405251804,23.423074329515874,23.423074329515874,1.0,1.7494990757359297,1.7494990757359297
754312389,756781555,312,27,42.20264862152191,50.730525412503525,50.730525412503525,1.0,-8.527876790981615,-8.527876790981615
754312389,756781557,196,143,23.608056380476818,27.308904768948857,27.308904768948857,1.0,-3.700848388472039,-3.700848388472039
754312389,756781559,334,5,24.569677009032585,31.92384385525133,31.92384385525133,1.0,-7.354166846218746,-7.354166846218746
754312389,756781561,300,39,38.32905989360097,32.20132235186729,32.20132235186729,1.0,6.12773754173368,6.12773754173368
754312389,756781563,295,44,19.321837848259136,26.788481822992736,26.788481822992736,1.0,-7.4666439747336,-7.4666439747336
766640955,773592315,257,60,34.427419289559616,30.582990798320047,29.732236831015257,0.8874721640257172,3.8444284912395688,4.695182458544359
766640955,773592320,242,75,12.036007067578286,22.49202078390561,14.123404910983963,0.7150999677079473,-10.456013716327323,-2.087397843405677
766640955,773592324,255,62,36.13575202217309,42.67517625425626,40.07917446060043,0.8320288509974619,-6.539424232083171,-3.9434224384273406
766640955,773592328,237,80,62.67494598368417,50.64580216063486,50.64580216063486,1.0,12.02914382304931,12.02914382304931
766640955,773592330,277,40,21.51140402309541,14.916132796711993,14.174827167500037,0.9139378323946078,6.5952712263834155,7.336576855595371
721123822,760213137,244,65,33.66062128673995,29.33194777019381,29.33194777019381,1.0,4.328673516546143,4.328673516546143
721123822,760213145,252,57,11.698609718920425,12.316327588554287,12.316327588554287,1.0,-0.6177178696338625,-0.6177178696338625
721123822,760213147,254,55,21.46264834489909,17.28724299057748,17.28724299057748,1.0,4.175405354321612,4.175405354321612
721123822,760213150,246,63,28.47426893891268,31.587476951562113,31.587476951562113,1.0,-3.1132080126494337,-3.1132080126494337
721123822,760213153,240,69,13.105312701370524,17.293078853444417,17.293078853444417,1.0,-4.187766152073893,-4.187766152073893
816200189,836943713,255,67,14.170349674000079,20.827436488820773,20.827436488820773,1.0,-6.657086814820694,-6.657086814820694
816200189,836943715,238,84,15.916336086292366,19.099454941979836,19.099454941979836,1.0,-3.1831188556874697,-3.1831188556874697
816200189,836943717,229,93,16.64115182976,7.865281656910534,7.865281656910534,1.0,8.775870172849464,8.775870172849464
816200189,836943719,244,78,32.1318441638618,25.692487796931495,25.692487796931495,1.0,6.439356366930305,6.439356366930305
760345702,810753195,282,45,24.698842593684034,16.16730300544447,16.16730300544447,1.0,8.531539588239564,8.531539588239564
760345702,810753197,272,55,35.92442103065399,35.65489134457952,35.65489134457952,1.0,0.2695296860744705,0.2695296860744705
760345702,810753199,236,91,12.73384454814896,11.765423581138121,11.765423581138121,1.0,0.9684209670108395,0.9684209670108395
760345702,810753201,258,69,35.363359479612136,27.2936567812205,27.2936567812205,1.0,8.069702698391637,8.069702698391637
760345702,810753203,260,67,14.561604377012612,26.257861916337422,26.257861916337422,1.0,-11.69625753932481,-11.69625753932481
750749662,769322802,248,42,17.8107147663521,17.03200789639719,17.03200789639719,1.0,0.7787068699549096,0.7787068699549096
750749662,769322804,254,36,34.40385129798829,36.879682459291374,36.879682459291374,1.0,-2.475831161303084,-2.475831161303084
750749662,769322806,199,91,8.070360338040397,12.958574055182217,12.958574055182217,1.0,-4.88821371714182,-4.88821371714182
750749662,769322808,273,17,19.017445842701747,16.031254418044327,16.031254418044327,1.0,2.98619142465742,2.98619142465742
750749662,769322810,238,52,35.85581526047901,37.74092106905188,37.74092106905188,1.0,-1.8851058085728667,-1.8851058085728667
750749662,769322812,238,52,21.629491647632832,25.510538452777258,25.510538452777258,1.0,-3.8810468051444253,-3.8810468051444253
759883607,769322785,225,73,16.648501914291195,21.489058000877787,21.489058000877787,1.0,-4.8405560865865915,-4.8405560865865915
759883607,769322789,220,78,14.318311793991343,17.716950975230368,17.716950975230368,1.0,-3.398639181239025,-3.398639181239025
759883607,769322793,207,91,10.306402646400223,11.40174769103013,11.40174769103013,1.0,-1.095345044629907,-1.095345044629907
759883607,769322797,242,56,38.77293366153156,41.75367864245045,41.75367864245045,1.0,-2.9807449809188924,-2.9807449809188924
835479236,837761710,209,62,62.491620351324215,67.7823254534548,66.5119602531617,0.8401507745735908,-5.2907051021305875,-4.020339901837488
835479236,837761712,180,91,40.62153211000948,57.088684405882795,48.675784675756546,0.6220537909423579,-16.467152295873312,-8.054252565747063
835479236,837761714,221,50,53.66889664120579,39.78401381054114,39.78401381054114,1.0,13.884882830664651,13.884882830664651
835479236,837761716,203,68,17.47172880094923,28.256039245989378,20.264099360607617,0.6714344823485235,-10.784310445040148,-2.792370559658387
758798717,770930067,227,62,36.659222525181676,42.996402929141624,42.996402929141624,1.0,-6.337180403959948,-6.337180403959948
758798717,770930071,255,34,34.893354808407246,42.175942159552875,42.175942159552875,1.0,-7.282587351145629,-7.282587351145629
758798717,770930073,206,83,21.57444378632448,35.34802194439187,35.34802194439187,1.0,-13.773578158067387,-13.773578158067387
758798717,770930077,179,110,32.644958473405765,44.85443456967346,44.85443456967346,1.0,-12.209476096267693,-12.209476096267693
779839471,792645490,215,48,43.0720024774595,42.33266913177199,42.33266913177199,1.0,0.7393333456875055,0.7393333456875055
779839471,792645493,221,42,46.57376088440266,46.384923691503566,46.384923691503566,1.0,0.1888371928990935,0.1888371928990935
779839471,792645497,117,146,12.073333437054774,29.778130319201807,26.66141738099971,0.8587158877461928,-17.704796882147033,-14.588083943944934
779839471,792645504,236,27,16.56160325752825,20.6103615369397,20.6103615369397,1.0,-4.048758279411448,-4.048758279411448
763673393,773463013,204,64,28.267446099225708,22.667754323415885,22.667754323415885,1.0,5.5996917758098235,5.5996917758098235
763673393,773463015,243,25,37.338804694337135,35.54540348061811,35.54540348061811,1.0,1.7934012137190223,1.7934012137190223
763673393,773463017,164,104,16.383320647045664,10.260448691088236,10.260448691088236,1.0,6.122871955957429,6.122871955957429
763673393,773463019,232,36,47.852431670739264,59.282868422821025,59.282868422821025,1.0,-11.43043675208176,-11.43043675208176
763673393,773463026,229,39,28.15529006772364,22.93528872538226,22.93528872538226,1.0,5.22000134234138,5.22000134234138
793224716,805124806,127,126,21.579174486112304,14.486969982055673,14.486969982055673,1.0,7.092204504056632,7.092204504056632
793224716,805124809,211,42,32.42578476143015,22.32492264642683,22.32492264642683,1.0,10.10086211500332,10.10086211500332
793224716,805124812,210,43,32.334071640891516,41.882015934796094,41.882015934796094,1.0,-9.547944293904578,-9.547944293904578
793224716,805124815,211,42,27.521266449308367,27.5675661731335,27.5675661731335,1.0,-0.04629972382513259,-0.04629972382513259
771990200,773654723,198,54,24.808347939561965,28.809567977252712,28.809567977252712,1.0,-4.0012200376907465,-4.0012200376907465
771990200,773654726,212,40,30.01564687389939,36.97352712097629,36.97352712097629,1.0,-6.957880247076904,-6.957880247076904
771990200,773654728,156,96,13.55919195784329,22.02715708964788,22.02715708964788,1.0,-8.46796513180459,-8.46796513180459
771990200,773654732,219,33,47.80727372098737,44.035531883435596,44.035531883435596,1.0,3.7717418375517724,3.7717418375517724
771990200,773654734,223,29,21.34723064113985,18.769438211674057,18.769438211674057,1.0,2.5777924294657915,2.5777924294657915
762602078,768909178,172,56,28.985589938506756,28.839665180855324,28.83966518085532,1.0,0.1459247576514322,0.14592475765143575
762602078,768909182,123,105,24.205074788918225,19.57335191918056,19.57335191918056,1.0,4.631722869737665,4.631722869737665
762602078,768909188,161,67,25.552078859363995,32.20550915687087,32.20550915687087,1.0,-6.653430297506873,-6.653430297506873
719161530,729445648,203,48,28.133285128529025,21.719946071385394,21.719946071385394,1.0,6.413339057143631,6.413339057143631
719161530,729445650,217,34,74.25041982457418,62.66283462863109,62.66283462863109,1.0,11.587585195943092,11.587585195943092
719161530,729445652,170,81,18.397537969529957,12.818878621334013,12.818878621334013,1.0,5.578659348195943,5.578659348195943
719161530,729445654,198,53,13.230523851981758,26.271350861878382,26.23606911193952,0.9978245171722471,-13.040827009896624,-13.005545259957763
719161530,729445656,232,19,27.319995999060165,26.638664283726175,26.638664283726175,1.0,0.6813317153339895,0.6813317153339895
719161530,729445658,235,16,10.741493801890332,11.040179645932731,11.040179645932731,1.0,-0.2986858440423994,-0.2986858440423994
754829445,760640033,177,46,21.191447245905053,25.733788934356802,25.17987646244861,0.956012867369765,-4.542341688451749,-3.988429216543558
754829445,760640037,205,18,52.57668400622629,35.507093939509076,35.507093939509076,1.0,17.06959006671721,17.06959006671721
754829445,760640039,118,105,20.73012208284543,19.999266794550856,18.04338546137089,0.856209805803897,0.730855288294574,2.686736621474541
754829445,760640043,198,25,38.852756644203886,26.9608728921428,26.9608728921428,1.0,11.891883752061087,11.891883752061087
754829445,760640049,194,29,28.578469598414852,19.28159373760581,19.28159373760581,1.0,9.296875860809042,9.296875860809042
787025148,792586836,152,63,35.77480425784353,43.356854051451265,43.356854051451265,1.0,-7.582049793607737,-7.582049793607737
787025148,792586842,110,105,14.557580404459657,31.40584188635474,31.405841886354743,1.0,-16.848261481895083,-16.848261481895086
787025148,792586848,179,36,45.57800555066416,42.46521536158325,42.46521536158325,1.0,3.1127901890809113,3.1127901890809113
787025148,792586852,204,11,14.212546496987255,12.341555023796454,12.341555023796454,1.0,1.8709914731908004,1.8709914731908004
789848216,805002031,78,24,23.512609907715415,16.391398377534593,7.426358554269722,0.5505544541852255,7.1212115301808225,16.086251353445693
789848216,805002033,42,60,39.96493542252216,20.09641041889024,22.137990940877685,0.7812141282052986,19.86852500363192,17.826944481644475
789848216,805002035,84,18,41.47357953302289,20.21687660309438,28.259375720129025,0.6582728757200972,21.25670292992851,13.214203812893867
744228101,757904513,112,56,36.21435570566904,25.311523394711273,25.311523394711273,1.0,10.90283231095777,10.90283231095777
744228101,757904516,128,40,23.066048932774905,14.114306748561342,13.340034498726997,0.8992608501466407,8.951742184213563,9.726014434047908
744228101,757904520,135,33,36.95903703165712,51.31298857839145,46.595179487849336,0.7969762755169278,-14.35395154673433,-9.636142456192218
744228101,757904522,129,39,20.140991070487463,22.504490455999374,18.489148244034936,0.7956249342813219,-2.3634993855119113,1.6518428264525262
