outcome,area,session_id,cohort,n_hva_available,n_hva_matched,hva_discarded_fraction,n_v1_candidates,n_unique_v1_matched,hva_mean,matched_v1_mean,matched_difference_hva_minus_v1,mean_match_distance_deg,median_match_distance_deg
log10_mod_idx,PM,756029989,Brain Observatory 1.1,8,6,0.25,85,4,-0.335685452520001,0.154455966003037,-0.49014141852303794,6.947701098666594,7.026319434243232
log10_mod_idx,AM,756029989,Brain Observatory 1.1,52,51,0.019230769230769273,85,29,-0.3382125259780839,0.061863900545870876,-0.40007642652395475,3.0260139973507787,2.1344268551533947
log10_mod_idx,LM,757216464,Brain Observatory 1.1,44,39,0.11363636363636365,134,14,-0.10048700626142329,-0.12654278673748098,0.026055780476057694,4.867725413595428,5.0
log10_mod_idx,RL,757216464,Brain Observatory 1.1,21,18,0.1428571428571429,134,10,-0.29027488055236006,0.26868823216491344,-0.5589631127172735,4.092255878617269,3.7390756383015296
log10_mod_idx,AL,757216464,Brain Observatory 1.1,27,14,0.4814814814814815,134,6,-0.4855421846450537,-0.09573366924474438,-0.38980851540030936,6.134841972267013,7.148430437804954
log10_mod_idx,AM,757216464,Brain Observatory 1.1,14,12,0.1428571428571429,134,10,-0.35800147221871503,-0.060468425558397355,-0.29753304666031766,3.981257647969969,2.5703155659411685
log10_mod_idx,RL,757970808,Brain Observatory 1.1,59,53,0.10169491525423724,140,31,-0.10672887226445711,-0.11370438422089706,0.006975511956439945,2.8531324290097313,2.143
log10_mod_idx,AL,757970808,Brain Observatory 1.1,6,6,0.0,140,5,0.019051803486147625,-0.2586777825250995,0.2777295860112471,4.037975700181213,3.9730155007445545
log10_mod_idx,AM,757970808,Brain Observatory 1.1,39,36,0.07692307692307687,140,14,-0.11056897358358975,-0.15761391698885072,0.04704494340526097,4.30881846195589,4.8959468378910245
log10_mod_idx,AL,758798717,Brain Observatory 1.1,47,42,0.1063829787234043,79,14,-0.0361735525114374,0.10326954749580827,-0.13944310000724566,4.462644096993001,5.0
log10_mod_idx,PM,758798717,Brain Observatory 1.1,6,6,0.0,79,4,-0.20204067430379805,-0.5340328478356513,0.3319921735318533,4.871808327843705,5.041021638201685
log10_mod_idx,AM,758798717,Brain Observatory 1.1,16,11,0.3125,79,10,-0.2955953952036457,-0.11506201318070537,-0.18053338202294034,2.1582731872387217,0.4395565947634049
log10_mod_idx,AL,759883607,Brain Observatory 1.1,12,7,0.41666666666666663,81,7,-0.29145680013085895,-0.39674296212598537,0.10528616199512641,2.9870856214245882,1.639139103310029
log10_mod_idx,PM,759883607,Brain Observatory 1.1,71,63,0.11267605633802813,81,23,0.012189721637553639,0.01645584959587646,-0.004266127958322822,2.903652457556789,2.3574940084759515
log10_mod_idx,AM,759883607,Brain Observatory 1.1,64,51,0.203125,81,23,-0.20203037504553864,-0.08256030981011803,-0.11947006523542061,3.3238707951903237,2.5996249729528285
log10_mod_idx,LM,760345702,Brain Observatory 1.1,25,11,0.56,89,9,-0.22612669796788054,-0.0806305571857878,-0.14549614078209275,5.347350546591567,4.573236272050683
log10_mod_idx,AL,760345702,Brain Observatory 1.1,46,43,0.06521739130434778,89,19,-0.16357350504070464,-0.026640630016951335,-0.13693287502375331,3.2564106554029997,3.3336000059995228
log10_mod_idx,PM,760345702,Brain Observatory 1.1,53,50,0.05660377358490565,89,19,-0.2586423841052653,-0.09915008307874587,-0.15949230102651943,3.641115269350515,3.245711000464484
log10_mod_idx,AM,760345702,Brain Observatory 1.1,20,18,0.09999999999999998,89,12,-0.06699870169797531,0.1301079450432865,-0.1971066467412618,3.433260196372893,2.8431358398260853
log10_mod_idx,RL,760693773,Brain Observatory 1.1,22,21,0.045454545454545414,137,5,0.06864970757551121,-0.15925655723123017,0.22790626480674137,4.369494445300046,4.68004380321381
log10_mod_idx,AL,760693773,Brain Observatory 1.1,18,13,0.2777777777777778,137,11,-0.3497432075011406,0.3735827335766332,-0.7233259410777737,4.300618655788547,3.7266309181350374
log10_mod_idx,PM,760693773,Brain Observatory 1.1,63,63,0.0,137,34,-0.30856286427370516,0.19825328977735307,-0.5068161540510583,2.605570848531387,2.23606797749979
log10_mod_idx,AM,760693773,Brain Observatory 1.1,38,37,0.02631578947368418,137,22,-0.13078229248992126,0.26216111497368644,-0.3929434074636077,3.785180544968713,3.3259243827844287
log10_mod_idx,RL,761418226,Brain Observatory 1.1,10,10,0.0,52,7,0.04773363780145075,-0.11545753356210323,0.163191171363554,3.976356375909796,4.086772589251526
log10_mod_idx,AL,761418226,Brain Observatory 1.1,13,10,0.23076923076923073,52,8,0.19896565057731505,-0.23682984708050947,0.43579549765782455,3.4646828554887876,4.028257839093703
log10_mod_idx,PM,761418226,Brain Observatory 1.1,14,14,0.0,52,5,-0.2866377360810746,-0.5243481907992394,0.23771045471816482,4.662072530035156,4.73606797749979
log10_mod_idx,AM,762120172,Brain Observatory 1.1,17,16,0.05882352941176472,117,11,-0.6286042262333791,0.16349738338434,-0.7921016096177191,3.6665624568970943,3.3997796630111075
log10_mod_idx,RL,762602078,Brain Observatory 1.1,30,19,0.3666666666666667,98,7,0.1556684510677864,0.07732163169095405,0.07834681937683236,4.563919514265149,3.7266309181350374
log10_mod_idx,AM,762602078,Brain Observatory 1.1,22,17,0.2272727272727273,98,11,-0.1867083334073083,0.22442131243382318,-0.4111296458411315,4.159477644401198,5.0
log10_mod_idx,LM,763673393,Brain Observatory 1.1,10,10,0.0,96,6,-0.1607145339290128,0.3764013171093552,-0.537115851038368,3.489684738410863,3.3985157552429035
log10_mod_idx,AM,763673393,Brain Observatory 1.1,23,23,0.0,96,18,-0.2776011304174058,-0.007681155685767655,-0.26991997473163815,3.8000486500750554,2.94486756917862
log10_mod_idx,LM,766640955,Functional Connectivity,32,28,0.125,67,12,-0.07347387627242627,0.16328721566154009,-0.23676109193396636,3.265546926278182,3.0540422552957702
log10_mod_idx,AL,766640955,Functional Connectivity,5,5,0.0,67,5,-0.20411516107208977,-0.08273280578491997,-0.1213823552871698,5.128055886560041,6.836406146507095
log10_mod_idx,AM,766640955,Functional Connectivity,17,12,0.2941176470588235,67,6,-0.002952878767157515,0.2518260830354415,-0.254778961802599,4.937991024772955,4.558026299637591
log10_mod_idx,AL,767871931,Functional Connectivity,22,20,0.09090909090909094,137,6,-0.13328197491942612,0.44889243929259326,-0.5821744142120193,4.594398284337966,4.472135954999582
log10_mod_idx,PM,767871931,Functional Connectivity,6,6,0.0,137,2,-0.41927172527438267,0.3433013882495483,-0.762573113523931,5.69661851070605,6.4217660693946295
log10_mod_idx,AM,767871931,Functional Connectivity,17,17,0.0,137,12,-0.268432787894628,0.17129162002474785,-0.43972440791937584,4.448038736484466,4.472135954999582
log10_mod_idx,LM,768515987,Functional Connectivity,50,49,0.020000000000000018,92,27,-0.2811409723510114,0.0923723361146039,-0.37351330846561526,2.552638866307154,2.8284271247461903
log10_mod_idx,AL,768515987,Functional Connectivity,45,32,0.28888888888888886,92,16,-0.2619072894261428,0.3659027554290645,-0.6278100448552073,3.869300005830474,3.3483390877454986
log10_mod_idx,AM,768515987,Functional Connectivity,31,31,0.0,92,21,-0.3477260743211569,0.022652439289971984,-0.37037851361112883,3.275012277235455,2.8504385627478483
log10_mod_idx,AL,771160300,Functional Connectivity,16,16,0.0,131,13,-0.11078972910720367,0.4807073354625828,-0.5914970645697865,2.76981271914008,2.1105165572928066
log10_mod_idx,PM,771160300,Functional Connectivity,6,5,0.16666666666666663,131,5,-0.24789464820296253,-0.2047732495519444,-0.043121398651018134,2.0711252384405396,2.357494008475947
log10_mod_idx,AM,771160300,Functional Connectivity,69,63,0.08695652173913049,131,33,-0.05214905083248584,0.23897545784290208,-0.2911245086753879,2.7362308595245146,2.2873209219521433
log10_mod_idx,PM,771990200,Functional Connectivity,18,17,0.05555555555555558,94,12,-0.32757833452813884,0.42405177893151785,-0.7516301134596567,3.685259798274808,3.1622776601683795
log10_mod_idx,AM,771990200,Functional Connectivity,25,25,0.0,94,21,-0.3338992093065181,0.13600811556796516,-0.4699073248744833,3.1263547799522633,2.5
log10_mod_idx,AL,773418906,Brain Observatory 1.1,23,15,0.34782608695652173,89,8,-0.10812211335333875,0.16335341130851466,-0.27147552466185343,5.026930832476227,5.0
log10_mod_idx,AM,773418906,Brain Observatory 1.1,17,17,0.0,89,10,-0.2984803073960914,0.002567681384053955,-0.3010479887801453,4.227741484472419,3.004256313965245
log10_mod_idx,LM,774875821,Functional Connectivity,69,69,0.0,129,36,-0.07097700648452224,0.3648854946206847,-0.43586250110520697,2.0960227119280592,1.735283838454103
log10_mod_idx,RL,774875821,Functional Connectivity,8,8,0.0,129,7,0.09645378071650326,0.16444411743557685,-0.06799033671907359,5.971866087485346,6.068206901212484
log10_mod_idx,AL,774875821,Functional Connectivity,30,29,0.033333333333333326,129,16,-0.19308508802665675,0.14895122935843566,-0.34203631738509244,3.616264539559543,2.748171210095911
log10_mod_idx,AM,774875821,Functional Connectivity,50,50,0.0,129,31,-0.38584357965671445,0.3222443092817545,-0.708087888938469,2.8033047865078005,2.2884538526554428
log10_mod_idx,LM,778240327,Functional Connectivity,55,52,0.054545454545454564,122,26,-0.023756068716641803,0.40525317733657695,-0.4290092460532188,2.42564178654068,1.762522338587516
log10_mod_idx,RL,778240327,Functional Connectivity,10,10,0.0,122,3,-0.07532579868203691,0.4309250018548639,-0.5062508005369007,8.264003301992222,8.845459547232405
log10_mod_idx,AL,778240327,Functional Connectivity,44,43,0.022727272727272707,122,17,-0.03485684322354883,0.2575463343757824,-0.2924031775993312,4.497311087518148,5.0
log10_mod_idx,AM,778240327,Functional Connectivity,45,38,0.15555555555555556,122,16,-0.33451936848334796,0.35997264712570515,-0.694492015609053,4.214380714237625,3.784212775427767
log10_mod_idx,RL,778998620,Functional Connectivity,17,15,0.11764705882352944,113,10,-0.20026964888122686,-0.024708646390818784,-0.17556100249040807,4.326475559065431,4.166400004800306
log10_mod_idx,PM,778998620,Functional Connectivity,26,15,0.42307692307692313,113,8,0.07556661107269862,0.2559679260522888,-0.18040131497959017,5.41772887778283,5.666823537044365
log10_mod_idx,AM,778998620,Functional Connectivity,19,14,0.26315789473684215,113,6,-0.23364907561845577,-0.19266357525701067,-0.040985500361445104,3.345364188791797,3.5911230834102144
log10_mod_idx,AL,781842082,Functional Connectivity,48,34,0.29166666666666663,95,14,-0.1387134834860475,0.4189373913069196,-0.5576508747929672,4.85722436076499,4.870588534520488
log10_mod_idx,AM,781842082,Functional Connectivity,52,49,0.05769230769230771,95,29,-0.26979373212384694,0.28981624436086145,-0.5596099764847084,3.5034948590891735,3.0
log10_mod_idx,RL,786091066,Functional Connectivity,27,26,0.03703703703703709,121,14,-0.23086703270583098,0.33368259011587337,-0.5645496228217044,3.655733950968762,2.6072470042379727
log10_mod_idx,AL,786091066,Functional Connectivity,28,27,0.0357142857142857,121,16,0.07903226828865077,0.058623513307249416,0.020408754981401357,3.799505462206137,3.3541019662496847
log10_mod_idx,PM,786091066,Functional Connectivity,32,30,0.0625,121,14,-0.17932361552445925,0.08835216265570603,-0.2676757781801653,4.499445686683353,3.7691122084613298
log10_mod_idx,AM,786091066,Functional Connectivity,59,59,0.0,121,31,-0.24682538358186848,0.2625965514673086,-0.5094219350491771,3.5271847241716103,2.6221107909468633
log10_mod_idx,AM,787025148,Functional Connectivity,37,32,0.1351351351351351,97,18,-0.21550472643115579,0.08509609140030133,-0.3006008178314571,3.9643457006555507,3.5777991447535253
log10_mod_idx,LM,789848216,Functional Connectivity,8,6,0.25,25,4,0.004230286282819629,-0.39088212957724316,0.3951124158600628,2.6998386052063115,1.5329826275647487
log10_mod_idx,RL,789848216,Functional Connectivity,28,26,0.0714285714285714,25,10,-0.08812316582639548,-0.08596718585483118,-0.0021559799715643035,2.9885454506921665,2.23606797749979
log10_mod_idx,LM,791319847,Brain Observatory 1.1,16,15,0.0625,116,12,-0.2252415331381827,1.0153276894545964e-05,-0.22525168641507726,4.128311918983277,4.231218500621301
log10_mod_idx,RL,791319847,Brain Observatory 1.1,39,35,0.10256410256410253,116,14,-0.268966233460176,0.13340479185178664,-0.40237102531196267,3.9568165822699006,3.435517137200749
log10_mod_idx,AL,791319847,Brain Observatory 1.1,9,9,0.0,116,8,-0.027078523967721646,-0.09199217245092793,0.06491364848320628,4.628009743942608,3.1622776601683795
log10_mod_idx,AM,791319847,Brain Observatory 1.1,38,35,0.07894736842105265,116,19,-0.15561836567754228,0.20816165009539356,-0.36378001577293584,3.990463399144492,4.3123980567661
log10_mod_idx,RL,793224716,Functional Connectivity,9,9,0.0,121,5,-0.2346598508429059,-0.4301724679576137,0.19551261711470783,3.617557730995891,2.7950849718747373
log10_mod_idx,AL,793224716,Functional Connectivity,49,48,0.020408163265306145,121,22,-0.254122524650289,0.08622119210699586,-0.34034371675728486,2.9191678909643834,2.5
log10_mod_idx,LM,794812542,Functional Connectivity,18,17,0.05555555555555558,102,8,-0.3760264688662295,0.5505728373326725,-0.926599306198902,5.598685448862455,6.8722469396842785
log10_mod_idx,AL,794812542,Functional Connectivity,26,21,0.1923076923076923,102,9,-0.03261870998907378,0.6337450034965146,-0.6663637134855884,3.8062950879572264,3.622889730587994
log10_mod_idx,AM,794812542,Functional Connectivity,59,58,0.016949152542372836,102,25,-0.2171014728478355,0.12192755057281868,-0.3390290234206542,3.631618986670239,3.2963006013006613
log10_mod_idx,AL,797828357,Brain Observatory 1.1,18,17,0.05555555555555558,102,9,-0.2627449017488297,-0.19530832839921408,-0.06743657334961561,4.56469834750723,3.952847075210474
log10_mod_idx,AM,797828357,Brain Observatory 1.1,34,26,0.23529411764705888,102,15,-0.20624088849925698,0.0308522241942936,-0.23709311269355057,4.8237572004719675,4.919175479373086
log10_mod_idx,LM,798911424,Brain Observatory 1.1,38,32,0.1578947368421053,118,11,-0.12505606198148625,0.48537506450713297,-0.6104311264886192,5.03799154147941,5.0
log10_mod_idx,RL,798911424,Brain Observatory 1.1,14,13,0.0714285714285714,118,7,-0.1060670653705251,0.23437775946986,-0.3404448248403851,2.2254012099932767,0.3569999999999991
log10_mod_idx,AL,798911424,Brain Observatory 1.1,55,48,0.12727272727272732,118,16,-0.2611086365182931,0.19621459743048142,-0.4573232339487745,5.010474075729707,4.9286830278980425
log10_mod_idx,AM,798911424,Brain Observatory 1.1,54,45,0.16666666666666663,118,19,-0.21921753110554915,0.2945345084684624,-0.5137520395740116,4.50763448295434,3.952847075210474
log10_mod_idx,LM,799864342,Brain Observatory 1.1,16,14,0.125,116,10,-0.007443808497761114,0.46824038697891945,-0.47568419547668056,4.622239532448199,4.363315459067522
log10_mod_idx,RL,799864342,Brain Observatory 1.1,20,19,0.050000000000000044,116,14,-0.18965296359266692,0.35018203469175413,-0.539834998284421,3.7994630424897777,3.2397797764663014
log10_mod_idx,AL,799864342,Brain Observatory 1.1,8,7,0.125,116,6,-0.0676153277616122,0.14276393778175128,-0.2103792655433635,6.177096635248555,6.466969924160775
log10_mod_idx,LM,816200189,Functional Connectivity,43,41,0.046511627906976716,87,20,-0.06168980677533987,0.29567355350691177,-0.35736336028225163,2.3268726795168955,2.2220000000000013
log10_mod_idx,PM,816200189,Functional Connectivity,11,10,0.09090909090909094,87,6,-0.033243731482227847,0.4438709663712748,-0.4771146978535027,3.4831195917490105,2.759885834322158
log10_mod_idx,AM,816200189,Functional Connectivity,5,5,0.0,87,4,0.20628502086504175,0.5614598582899724,-0.3551748374249306,2.774883014881182,3.1622776601683795
log10_mod_idx,LM,821695405,Functional Connectivity,35,15,0.5714285714285714,37,8,-0.1879409646987597,0.12626488659734883,-0.31420585129610856,3.879301818927622,3.020761493398643
log10_mod_idx,AL,821695405,Functional Connectivity,22,11,0.5,37,7,-0.1803182900567684,0.0922968595906986,-0.27261514964746697,5.871463335730106,4.988106855310943
log10_mod_idx,PM,821695405,Functional Connectivity,24,24,0.0,37,14,-0.12710369236328242,0.7196281255297977,-0.8467318178930802,3.013863843236583,2.4287470042379686
log10_mod_idx,AM,821695405,Functional Connectivity,34,25,0.2647058823529411,37,16,-0.31096885513731537,0.39642489565465405,-0.7073937507919694,2.8571088964638136,2.357494008475937
log10_mod_idx,LM,829720705,Functional Connectivity,73,60,0.17808219178082196,62,18,-0.07649284148109789,0.12305977542463441,-0.19955261690573228,4.148821943672975,4.231218500621298
log10_mod_idx,AL,829720705,Functional Connectivity,6,6,0.0,62,5,-0.3663863467952635,-0.4269470957217088,0.06056074892644531,3.799336119217982,2.6752192813739226
log10_mod_idx,AM,829720705,Functional Connectivity,39,31,0.20512820512820518,62,16,-0.1951701490295788,0.21836251422575503,-0.41353266325533383,3.371708237292027,3.004810975752053
log10_mod_idx,AL,831882777,Functional Connectivity,70,67,0.042857142857142816,70,21,-0.07153473593937068,0.03311605623280628,-0.10465079217217696,3.7905340122749673,3.7266309181350348
log10_mod_idx,PM,831882777,Functional Connectivity,10,8,0.19999999999999996,70,6,0.10936251925279,0.21853130605316923,-0.10916878680037922,3.4482204409930945,2.006819031477907
log10_mod_idx,AM,831882777,Functional Connectivity,39,34,0.1282051282051282,70,13,-0.28457027149744585,0.054312306273289576,-0.33888257777073544,4.483513137010378,3.726630918135044
log10_mod_idx,LM,835479236,Functional Connectivity,74,73,0.013513513513513487,66,23,-0.014458982037120772,0.3760651917928988,-0.3905241738300196,4.155856143709849,4.47213595499958
log10_mod_idx,RL,835479236,Functional Connectivity,20,18,0.09999999999999998,66,10,-0.0030502167114548834,0.30570427807506034,-0.30875449478651523,5.0519945319103865,5.156837226024052
log10_mod_idx,LM,839068429,Functional Connectivity,14,14,0.0,95,5,0.205572662595727,0.352085153142661,-0.14651249054693397,4.959081629613412,4.543652997261048
log10_mod_idx,RL,839068429,Functional Connectivity,6,6,0.0,95,3,0.2020643839681779,0.09682600677301793,0.10523837719515998,6.485919942821152,5.532724428727329
log10_mod_idx,PM,839068429,Functional Connectivity,29,21,0.27586206896551724,95,13,-0.23793240918327316,0.5426177243557985,-0.7805501335390717,4.919303418463568,3.9017660104111838
log10_mod_idx,AM,839068429,Functional Connectivity,13,12,0.07692307692307687,95,11,-0.29424197553125486,0.5317116102303436,-0.8259535857615985,2.9840699892521463,1.7638090434819014
log10_mod_idx,LM,840012044,Functional Connectivity,50,49,0.020000000000000018,75,15,0.03008535391536137,0.1416117916276226,-0.11152643771226124,4.164319336076991,4.268697459413114
log10_mod_idx,RL,840012044,Functional Connectivity,47,42,0.1063829787234043,75,7,-0.22853817175498006,0.320043983232304,-0.548582154987284,5.164713273780046,5.0
log10_mod_idx,PM,840012044,Functional Connectivity,63,60,0.04761904761904767,75,23,-0.2233731111124785,0.06460853244792848,-0.287981643560407,4.186451850848914,4.11697087005799
log10_mod_idx,AM,840012044,Functional Connectivity,33,30,0.09090909090909094,75,13,-0.22817814618415905,0.11916596610778236,-0.3473441122919414,3.86074742651584,3.8397389966727555
log10_mod_idx,LM,847657808,Functional Connectivity,52,51,0.019230769230769273,76,14,-0.04978895485208626,0.23309685961220197,-0.28288581446428823,3.641899929441094,3.589676587103633
log10_mod_idx,RL,847657808,Functional Connectivity,28,24,0.1428571428571429,76,11,-0.23111434296545375,0.3794881857476502,-0.6106025287131039,4.601647492529213,4.160071563842831
log10_mod_idx,AL,847657808,Functional Connectivity,5,5,0.0,76,5,0.013889531365489715,0.25620815218959747,-0.24231862082410777,5.815923851630639,5.5550000000000015
log10_mod_idx,PM,847657808,Functional Connectivity,8,8,0.0,76,6,-0.10275301569220391,0.020417393380587137,-0.12317040907279105,2.717475523629145,2.8569999999999993
log10_mod_idx,AM,847657808,Functional Connectivity,35,23,0.34285714285714286,76,11,-0.358902577718282,0.44049104429676633,-0.7993936220150484,4.832670309355893,4.85363554462014
log10_f1_f0,LM,715093703,Brain Observatory 1.1,14,6,0.5714285714285714,82,5,-0.21084725082998823,-0.34886478262722426,0.13801753179723603,5.4592025211465325,7.333644218377182
log10_f1_f0,RL,715093703,Brain Observatory 1.1,43,26,0.39534883720930236,82,9,-0.34849350637911236,-0.40473543250897315,0.056241926129860786,6.026539999855578,7.1798788402110505
log10_f1_f0,PM,715093703,Brain Observatory 1.1,49,37,0.24489795918367352,82,17,-0.29271759725149066,-0.3543254852679309,0.06160788801644024,4.382864592272215,4.044581807801639
log10_f1_f0,AM,715093703,Brain Observatory 1.1,32,28,0.125,82,17,-0.3307304791165291,-0.21625518192264023,-0.11447529719388885,4.1601732931059985,3.4506392874994978
log10_f1_f0,LM,719161530,Brain Observatory 1.1,47,38,0.19148936170212771,76,13,-0.2034160325454964,-0.18765801395809528,-0.015758018587401112,3.6322846332541445,3.444454289151712
log10_f1_f0,AL,719161530,Brain Observatory 1.1,17,10,0.4117647058823529,76,6,-0.3601768094810452,-0.24469687192835005,-0.11547993755269514,4.742508379007305,3.8975424859373686
log10_f1_f0,AM,719161530,Brain Observatory 1.1,41,39,0.04878048780487809,76,22,-0.23242743382499909,-0.3716899098520371,0.139262476027038,3.260592698477035,2.5
log10_f1_f0,RL,721123822,Brain Observatory 1.1,12,8,0.33333333333333337,50,4,-0.3096408212806363,-0.474855281918965,0.16521446063832868,6.468202995027527,6.93273812714153
log10_f1_f0,AL,721123822,Brain Observatory 1.1,20,13,0.35,50,7,-0.297599919403231,-0.11673451488993349,-0.18086540451329752,4.818405713227507,4.370840308224496
log10_f1_f0,AM,721123822,Brain Observatory 1.1,43,37,0.13953488372093026,50,14,-0.19353289505436042,-0.3381604958224658,0.1446276007681054,4.946123847772784,5.0
log10_f1_f0,AL,732592105,Brain Observatory 1.1,12,10,0.16666666666666663,139,8,-0.24006939471748248,-0.11139759507375428,-0.1286717996437282,4.154181379234336,3.9324128059345402
log10_f1_f0,PM,732592105,Brain Observatory 1.1,54,49,0.09259259259259256,139,29,-0.20019907326100053,-0.12483710226293536,-0.07536197099806517,2.469914752355062,1.8892352950334033
log10_f1_f0,LM,739448407,Brain Observatory 1.1,45,42,0.06666666666666665,38,14,-0.1793164007019421,-0.17753226478291262,-0.0017841359190294837,4.925856246487331,4.73606797749979
log10_f1_f0,LM,742951821,Brain Observatory 1.1,16,10,0.375,75,4,-0.12229083197765966,-0.11026586578181481,-0.012024966195844852,6.465389334354232,6.330618877807475
log10_f1_f0,AL,742951821,Brain Observatory 1.1,15,12,0.19999999999999996,75,8,-0.23547798964620495,-0.08524718409304817,-0.15023080555315677,6.778503568780544,7.989124186240771
log10_f1_f0,RL,746083955,Brain Observatory 1.1,45,45,0.0,38,14,-0.31835072762419786,-0.5033815793366572,0.1850308517124593,3.9711827129334107,4.5069390943299865
log10_f1_f0,PM,746083955,Brain Observatory 1.1,61,55,0.09836065573770492,38,25,-0.33540850397387395,-0.2685997450642058,-0.06680875890966814,3.6509707392915693,3.49725277896808
log10_f1_f0,LM,750332458,Brain Observatory 1.1,24,20,0.16666666666666663,95,7,-0.33501722422209934,-0.38466372078712957,0.04964649656503023,5.0429916207460215,5.0
log10_f1_f0,RL,750332458,Brain Observatory 1.1,11,8,0.2727272727272727,95,4,-0.3114656806157211,-0.26665918362314356,-0.04480649699257755,6.015859779004492,6.813396052210399
log10_f1_f0,AL,750332458,Brain Observatory 1.1,56,37,0.3392857142857143,95,8,-0.26038113548069647,-0.13551721106592832,-0.12486392441476815,5.961261022953579,7.1203152317857406
log10_f1_f0,AM,750332458,Brain Observatory 1.1,49,46,0.061224489795918324,95,25,-0.2951166381142845,-0.22188942346355792,-0.0732272146507266,3.4749306461286182,2.606822748655901
log10_f1_f0,LM,750749662,Brain Observatory 1.1,9,9,0.0,87,5,-0.2921735887950519,-0.05762269736355155,-0.23455089143150035,5.160513856889576,5.539098302070474
log10_f1_f0,RL,750749662,Brain Observatory 1.1,29,29,0.0,87,12,-0.2755390298012127,-0.28589161425419146,0.010352584452978764,4.004353956222914,3.605551275463989
log10_f1_f0,AL,750749662,Brain Observatory 1.1,34,28,0.17647058823529416,87,13,-0.3278444246857516,-0.09945979080065769,-0.2283846338850939,4.217837353016489,4.343462499902714
log10_f1_f0,PM,750749662,Brain Observatory 1.1,6,6,0.0,87,4,-0.43753876029237687,-0.39997942191529673,-0.03755933837708014,5.212641448753797,5.252723182320185
log10_f1_f0,AM,750749662,Brain Observatory 1.1,23,19,0.17391304347826086,87,13,-0.4409697538102896,-0.15370119708427404,-0.28726855672601553,4.700042356240281,4.746369665333711
log10_f1_f0,LM,751348571,Brain Observatory 1.1,25,21,0.16000000000000003,66,10,-0.39766141610567907,-0.3020295834212058,-0.09563183268447328,4.148525283779599,4.5069390943299865
log10_f1_f0,RL,751348571,Brain Observatory 1.1,29,17,0.4137931034482759,66,10,-0.3557436232257566,-0.3940278783855159,0.038284255159759306,5.5308891029952125,6.17802962116563
log10_f1_f0,PM,751348571,Brain Observatory 1.1,6,6,0.0,66,5,-0.2893201277200951,-0.41394273559864136,0.12462260787854629,3.546495731401134,2.601841261986199
log10_f1_f0,AM,751348571,Brain Observatory 1.1,36,35,0.02777777777777779,66,18,-0.38279316070083497,-0.3399523985404549,-0.042840762160380075,4.344435131269355,4.517327749898163
log10_f1_f0,RL,754312389,Brain Observatory 1.1,16,7,0.5625,132,5,-0.3114492012397318,-0.23479000395674787,-0.07665919728298393,3.5118807133423764,2.874689026660103
log10_f1_f0,PM,754312389,Brain Observatory 1.1,22,21,0.045454545454545414,132,13,-0.21919907635817718,-0.3406036550930295,0.1214045787348523,2.4648982146336094,2.0209111806311544
log10_f1_f0,AM,754312389,Brain Observatory 1.1,39,37,0.05128205128205132,132,17,-0.21954185728031095,-0.14375374965286225,-0.0757881076274487,3.4860709444676328,3.1622776601683795
log10_f1_f0,AM,754829445,Brain Observatory 1.1,39,39,0.0,115,12,-0.303056501214807,-0.04746815885221739,-0.2555883423625896,3.893166853788522,3.590120053702941
log10_f1_f0,LM,755434585,Brain Observatory 1.1,24,22,0.08333333333333337,128,14,-0.19259069345252652,-0.04373771625871056,-0.14885297719381596,2.8360143906660977,2.2818505345584974
log10_f1_f0,RL,755434585,Brain Observatory 1.1,8,6,0.25,128,5,-0.13855639633220188,-0.20964486087315237,0.0710884645409505,5.938746197486245,7.084058550523977
log10_f1_f0,AL,755434585,Brain Observatory 1.1,9,6,0.33333333333333337,128,4,-0.3095197854962342,-0.09861892030436259,-0.21090086519187162,6.827218193047655,7.354637559982152
log10_f1_f0,PM,755434585,Brain Observatory 1.1,43,27,0.37209302325581395,128,10,-0.3192601839403911,-0.2283958721337937,-0.09086431180659738,5.5696031134777035,5.5622579947355915
log10_f1_f0,AM,755434585,Brain Observatory 1.1,56,53,0.0535714285714286,128,25,-0.2606837840700978,-0.21548552287246905,-0.045198261197628736,3.6416177023189626,3.3668182309117896
log10_f1_f0,LM,756029989,Brain Observatory 1.1,11,8,0.2727272727272727,85,4,-0.21572428673316324,-0.19774961124818485,-0.017974675484978386,5.20226940414535,5.702267327696265
log10_f1_f0,AL,756029989,Brain Observatory 1.1,12,9,0.25,85,4,-0.37033668641632955,-0.30565495357644235,-0.06468173283988721,5.202201894150901,4.231218500621305
log10_f1_f0,PM,756029989,Brain Observatory 1.1,8,6,0.25,85,4,-0.37200900532571723,-0.3922109804735982,0.02020197514788097,6.947701098666594,7.026319434243232
log10_f1_f0,AM,756029989,Brain Observatory 1.1,52,51,0.019230769230769273,85,29,-0.24230571408435964,-0.17194212042225596,-0.07036359366210368,3.0260139973507787,2.1344268551533947
log10_f1_f0,LM,757216464,Brain Observatory 1.1,44,39,0.11363636363636365,134,14,-0.1574617739544139,-0.11412146005928395,-0.04334031389512996,4.867725413595428,5.0
log10_f1_f0,RL,757216464,Brain Observatory 1.1,21,18,0.1428571428571429,134,10,-0.19250158482584084,-0.30004743306641224,0.1075458482405714,4.092255878617269,3.7390756383015296
