ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
715093703,elevation,3.75,0.794594,0.256046
715093703,elevation,4.5,0.840248,0.3017
715093703,elevation,5.25,0.864442,0.325894
715093703,elevation,6,0.927395,0.388847
715093703,elevation,6.75,0.979386,0.440838
715093703,elevation,7.5,0.999529,0.460981
715093703,elevation,8.25,1.06239,0.523847
715093703,elevation,9,1.07698,0.538428
715093703,elevation,9.75,1.12117,0.582623
715093703,elevation,10.5,1.1354,0.596851
715093703,elevation,11.25,1.1671,0.628555
715093703,elevation,12,1.18138,0.642828
715093703,elevation,12.75,1.20197,0.663417
715093703,elevation,13.5,1.21622,0.677669
715093703,elevation,14.25,1.23058,0.692035
715093703,elevation,15,1.24193,0.703384
715093703,elevation,15.75,1.2584,0.71985
715093703,elevation,16.5,1.27564,0.737089
715093703,elevation,17.25,1.28882,0.750268
715093703,elevation,18,1.30742,0.768876
715093703,elevation,18.75,1.32375,0.785202
715093703,elevation,19.5,1.32075,0.782204
715093703,elevation,20.25,1.33315,0.7946
715093703,elevation,21,1.32427,0.785726
715093703,elevation,21.75,1.33052,0.791973
715093703,elevation,22.5,1.31415,0.775598
715093703,elevation,23.25,1.31246,0.773912
715093703,elevation,24,1.29949,0.760943
715093703,elevation,24.75,1.29937,0.76082
715093703,elevation,25.5,1.30039,0.76184
715093703,elevation,26.25,1.28749,0.748938
715093703,elevation,27,1.27301,0.734461
715093703,elevation,27.75,1.26772,0.729171
715093703,elevation,28.5,1.25282,0.71427
715093703,elevation,29.25,1.25414,0.715595
715093703,elevation,30,1.23924,0.700697
719161530,azimuth,-30,1.26084,0.845322
719161530,azimuth,-29.25,1.24895,0.833431
719161530,azimuth,-28.5,1.19926,0.783747
719161530,azimuth,-27.75,1.14132,0.725805
719161530,azimuth,-27,1.1458,0.730286
719161530,azimuth,-26.25,1.11446,0.69894
719161530,azimuth,-25.5,1.12031,0.704794
719161530,azimuth,-24.75,1.04727,0.63175
719161530,azimuth,-24,0.947527,0.532011
719161530,azimuth,-23.25,0.89601,0.480494
719161530,azimuth,-22.5,0.764415,0.348899
719161530,azimuth,-21.75,0.714627,0.299111
719161530,azimuth,-21,0.611722,0.196206
719161530,azimuth,-20.25,0.599386,0.18387
719161530,azimuth,-19.5,0.544856,0.12934
719161530,azimuth,-18.75,0.529716,0.114201
719161530,azimuth,-18,0.476436,0.0609206
719161530,azimuth,-17.25,0.448302,0.032786
719161530,azimuth,-16.5,0.424994,0.00947807
719161530,azimuth,-15.75,0.416693,0.00117708
719161530,azimuth,-15,0.419716,0.00420065
719161530,azimuth,-14.25,0.469652,0.054136
719161530,azimuth,-13.5,0.510203,0.0946875
719161530,azimuth,-12.75,0.611891,0.196376
719161530,azimuth,-12,0.772061,0.356545
719161530,azimuth,-11.25,0.80866,0.393144
719161530,azimuth,-10.5,0.910042,0.494526
719161530,azimuth,-9.75,0.935814,0.520298
719161530,azimuth,-9,0.99029,0.574774
719161530,azimuth,-8.25,1.01434,0.598823
719161530,azimuth,-7.5,1.04484,0.629327
719161530,azimuth,-6.75,1.05565,0.640132
719161530,azimuth,-6,1.08034,0.664824
719161530,azimuth,-5.25,1.0978,0.682286
719161530,azimuth,-4.5,1.11667,0.701155
719161530,azimuth,-3.75,1.11543,0.699919
719161530,azimuth,-3,1.13805,0.722536
719161530,azimuth,-2.25,1.08987,0.674358
719161530,azimuth,-1.5,1.11249,0.696971
719161530,azimuth,-0.75,1.06593,0.650418
719161530,azimuth,0,1.03409,0.618575
719161530,azimuth,0.75,1.04278,0.627265
719161530,azimuth,1.5,1.0316,0.616084
719161530,azimuth,2.25,1.03274,0.617224
719161530,azimuth,3,1.02391,0.608392
719161530,azimuth,3.75,1.02794,0.612429
719161530,azimuth,4.5,1.00982,0.594305
719161530,azimuth,5.25,0.972217,0.556701
719161530,azimuth,6,0.923353,0.507837
719161530,azimuth,6.75,0.848012,0.432496
719161530,azimuth,7.5,0.810376,0.39486
719161530,azimuth,8.25,3,2.58448
719161530,azimuth,9,3,2.58448
719161530,azimuth,9.75,3,2.58448
719161530,azimuth,10.5,3,2.58448
719161530,azimuth,11.25,3,2.58448
719161530,azimuth,12,3,2.58448
719161530,azimuth,12.75,3,2.58448
719161530,azimuth,13.5,3,2.58448
719161530,azimuth,14.25,3,2.58448
719161530,azimuth,15,3,2.58448
719161530,azimuth,15.75,3,2.58448
719161530,azimuth,16.5,3,2.58448
719161530,azimuth,17.25,3,2.58448
719161530,azimuth,18,3,2.58448
719161530,azimuth,18.75,3,2.58448
719161530,azimuth,19.5,3,2.58448
719161530,azimuth,20.25,3,2.58448
719161530,azimuth,21,3,2.58448
719161530,azimuth,21.75,3,2.58448
719161530,azimuth,22.5,3,2.58448
719161530,azimuth,23.25,3,2.58448
719161530,azimuth,24,3,2.58448
719161530,azimuth,24.75,3,2.58448
719161530,azimuth,25.5,3,2.58448
719161530,azimuth,26.25,3,2.58448
719161530,azimuth,27,3,2.58448
719161530,azimuth,27.75,3,2.58448
719161530,azimuth,28.5,3,2.58448
719161530,azimuth,29.25,3,2.58448
719161530,azimuth,30,3,2.58448
719161530,elevation,-30,3,2.58448
719161530,elevation,-29.25,3,2.58448
719161530,elevation,-28.5,3,2.58448
